Time,S,T,T1,P,V,I
07:59,127,"22,9","27,9","1204,75545353648","585,117721478606","2,05899669299374"
08:05,111,"23,5","28,5","1046,43791852118","586,112095507199","1,78538871069643"
08:10,125,"24,2","29,2","1185,16985506317","584,034264786426","2,02928137357929"
08:15,126,"24,8","29,8","1191,52177471394","579,22877065825","2,05708320282479"
08:19,142,26,31,"1357,2811757877","627,919988298893","2,16155115473347"
08:25,187,"26,4","31,4","1839,1116340475","613,3858759061","2,99829472162323"
08:30,178,"26,6","31,6","1737,23929725786","631,447126392255","2,75120310893407"
08:34,188,"26,5","31,5","1849,39715628187","613,072260865259","3,01660550368357"
08:39,196,"26,2","31,2","1933,00588154043","612,578391814368","3,15552410494786"
08:45,209,"26,3","31,3","2068,25449197774","611,959067878685","3,37972684863909"
08:50,216,"26,8","31,8","2132,73302072362","603,698449561201","3,53277869484972"
08:54,238,"27,2","32,2","2371,08648267567","611,763547216413","3,87582178353771"
09:00,222,"27,6","32,6","2204,71320073953","612,989215695323","3,59665903459442"
09:05,268,"27,6","32,6","2682,04786100577","649,119372747829","4,13182532151556"
09:09,286,"28,8","33,8","2883,38152671813","618,499027204109","4,66190147420652"
09:14,303,"29,8","34,8","3061,74422531734","617,258378152614","4,96023113445751"
09:20,318,"30,3","35,3","3220,60797539716","617,435074277336","5,21610791088707"
09:25,334,"30,6","35,6","3392,12798301244","643,162066333366","5,27414186963916"
09:29,352,"31,7","36,7","3588,92562348319","636,147264385039","5,64165850332248"
09:35,370,"32,3","37,3","3756,54534602537","609,526765588939","6,16305231878654"
09:40,390,"32,8","37,8","3992,00823641526","638,520861141291","6,25196211957735"
09:45,406,"33,5","38,5","4158,38334978291","640,296833274068","6,49446183970581"
09:49,426,"34,4","39,4","4367,85698507717","618,731125761581","7,05937814216294"
09:55,446,"34,5","39,5","4590,26909862466","627,810016740281","7,3115575989983"
10:00,456,35,40,"4693,21148956243","624,049027737135","7,52058136614762"
10:04,473,"35,6","40,6","4875,37562807798","626,901843207037","7,77693618372065"
10:09,389,"36,4","41,4","3968,15478992681","629,784097562261","6,30081770131473"
10:15,464,"37,5","42,5","4770,3949780264","622,615573649629","7,66186260016506"
10:20,448,"36,9","41,9","4598,56588302261","618,55542439004","7,43436352135668"
10:24,446,"36,3","41,3","4578,71073062534","618,852176783567","7,39871475353422"
10:30,279,"37,4","42,4","2792,55498648561","606,980673022663","4,600731309251"
10:35,550,"37,3","42,3","5691,80956810848","627,645504438614","9,06851005520929"
10:39,592,"38,2","43,2","6130,96855306971","634,592888713811","9,66126261751203"
10:44,644,"39,3","44,3","6678,30616858173","631,877674880109","10,5689857927784"
10:50,430,"40,7","45,7","4383,00049874483","604,095883644114","7,25547155247122"
10:55,591,"39,7","44,7","6110,76570973327","630,984045154478","9,68450114810308"
10:59,343,40,45,"3465,91673298541","608,110821082906","5,69948208915836"
11:05,616,"38,3","43,3","6385,30495479446","621,957787442019","10,2664603349624"
11:10,300,"37,8","42,8","3011,37817254299","619,14686086234","4,86375424458873"
11:15,517,"37,4","42,4","5321,42269181714","613,247950850316","8,67744064116084"
11:19,586,"38,1","43,1","6069,74182295672","632,804546887054","9,59181133071107"
11:25,327,"38,5","43,5","3300,42425968967","615,01938419248","5,36637436887152"
11:30,687,38,43,"7119,3984443133","615,244014337286","11,5716663281674"
11:34,704,"39,1","44,1","7312,50058215396","635,266556065306","11,5109169723114"
11:39,737,"41,2","46,2","7645,81829054626","628,784196861578","12,1596858329272"
11:45,794,"43,6","48,6","8224,07190104759","617,774719909321","13,3124124960224"
11:50,768,"44,8","49,8","7932,64536733522","607,343260248489","13,0612223540435"
11:54,676,"46,3","51,3","6946,18051477407","622,424701623074","11,1598728274453"
12:00,818,"44,1","49,1","8434,38733122241","600,936920689758","14,0353954647043"
12:05,612,"45,4","50,4","6296,76534581762","614,261984941846","10,2509442227875"
12:09,841,"46,2","51,2","8684,98748174142","614,377599642187","14,1362372046109"
12:14,897,"47,5","52,5","9243,03455323732","603,362140258831","15,3192153376946"
12:20,885,"49,3","54,3","9067,11027562861","618,924363071478","14,6497873029785"
