Time,S,T,T1,P,V,I
16:15,900,"49,7","54,7","4701,27051461126","604,54476548044","7,7765465571025"
16:20,832,"50,6","55,6","4338,98446565012","596,577500963784","7,27312789811951"
16:24,802,"52,1","57,1","4172,73185229895","592,632304405343","7,04101315652364"
16:30,316,49,54,"1587,00024574284","598,872461342594","2,64998033501989"
16:35,753,"48,4","53,4","3932,96137007383","598,304683999574","6,57350924245252"
16:39,810,"49,4","54,4","4232,1970799196","603,263558355079","7,01550262949671"
16:44,803,"48,7","53,7","4183,91289019191","590,477079679826","7,08564825659373"
16:50,810,"49,9","54,9","4229,32384366971","602,236221797171","7,02269921767363"
16:55,586,"50,6","55,6","3036,00458039144","591,625918265144","5,13162876517324"
16:59,837,"50,7","55,7","4364,44117930211","596,208430167706","7,32032785593864"
17:05,825,"51,9","56,9","4293,81168264883","592,564398959501","7,24615196287263"
17:10,767,"52,6","57,6","3975,45350027917","608,609154701654","6,5320304000816"
17:15,709,"51,6","56,6","3674,47519202826","582,963182791597","6,30309992207834"
17:19,369,"49,6","54,6","1876,36526573392","586,285029870079","3,20043182093482"
17:25,721,"46,2","51,2","3777,77091865518","610,667097672443","6,18630172323702"
17:30,655,"45,4","50,4","3427,65061303682","607,717848175712","5,64020066767196"
17:34,600,"45,5","50,5","3127,16879945726","620,180225818767","5,04235489825356"
17:39,600,"45,7","50,7","3129,79285638883","602,949635847274","5,19080312900562"
17:45,578,"46,7","51,7","3009,80476355434","609,318730772506","4,93962291252471"
17:50,541,47,52,"2803,86616183911","592,948611273085","4,72868324258168"
17:54,459,"46,9","51,9","2365,89685267007","592,943108448981","3,99009081808671"
18:00,533,"44,1","49,1","2776,63962729322","610,076585610234","4,5512968253254"
18:05,478,"43,5","48,5","2480,33326156977","606,114288476937","4,09218741205133"
18:09,505,"43,5","48,5","2626,84852837316","614,11124570466","4,27747993013706"
18:14,448,44,49,"2315,87329386662","601,421363690578","3,85066682642505"
18:20,474,"43,4","48,4","2459,61156659586","610,95485170252","4,02584832535788"
18:25,307,"42,8","47,8","1551,07035050031","582,603287967795","2,66230964111217"
18:29,191,"40,5","45,5","939,101458003736","590,030886526691","1,59161406537868"
18:35,131,"37,6","42,6","623,708925293135","557,825308311421","1,11810797394824"
18:40,382,37,42,"1974,75085151097","621,2323011416","3,17876396298469"
18:45,375,"38,1","43,1","1932,53489441981","608,019076686487","3,17841161325318"
18:49,357,"38,3","43,3","1828,55285432238","628,878604482607","2,90764042740295"
18:55,336,"38,5","43,5","1721,32634292799","616,16592408717","2,79360846752128"
19:00,317,"38,3","43,3","1613,51851812351","623,532153576711","2,58770699933922"
19:04,105,"37,2","42,2","492,854194956272","570,713672189473","0,863575237413707"
19:09,232,"35,4","40,4","1163,40468152394","598,318773347501","1,94445625534173"
19:15,108,"34,4","39,4","509,410434328792","582,456375707588","0,874589850115286"
19:20,244,34,39,"1229,8913397439","604,743145722698","2,03374167767395"
19:24,204,"34,6","39,6","1014,84527521587","598,025844437324","1,69699233679563"
19:30,129,"34,2","39,2","617,847867460825","571,916022655135","1,08031221890314"
19:35,146,"34,1","39,1","707,11955538571","596,297702441764","1,1858498741319"
19:39,148,"33,4","38,4","718,880863637338","594,028898322299","1,21017826854494"
19:44,53,"32,6","37,6","234,522748516884","539,693974313046","0,434547650481735"
19:50,49,"31,3","36,3","215,408829782007","547,938172830995","0,393126159962663"
19:55,50,"30,6","35,6","220,540588696201","548,869433259241","0,401808837097394"
19:59,42,"30,1","35,1","182,083845597191","531,875147260143","0,342343210686122"
08:03,84,"23,7","28,7","392,482574294656","586,126528437012","0,669620901379887"
08:09,76,"23,8","28,8","351,466777238733","588,735058625157","0,596986321928059"
08:14,69,"23,8","28,8","315,805917543887","587,681561150292","0,537375916518034"
08:18,72,"23,8","28,8","331,178185910001","569,201430858654","0,58182950350355"
08:24,86,"23,9","28,9","402,543849655275","584,225832485702","0,689020969755093"
08:29,153,"24,4","29,4","751,613570361474","612,414646684724","1,2272952229838"
08:33,169,"24,8","29,8","832,124313156431","598,288656721329","1,39084086553895"
08:38,180,"25,2","30,2","893,634704050319","609,1817500987","1,46694267171584"
08:44,196,"25,9","30,9","979,779242889301","624,589549546468","1,56867697130179"
08:49,212,"26,2","31,2","1065,70025940572","619,893239879193","1,71916741601087"
08:53,224,"27,1","32,1","1129,53077678605","626,944797505465","1,80164311320601"
08:59,241,"27,5","32,5","1221,10153582499","621,550632899785","1,96460508796856"
09:04,255,"28,7","33,7","1291,32737681205","609,404156862948","2,11899994817801"
09:09,267,"29,4","34,4","1360,01980982769","620,929825207111","2,19029551265967"
09:13,289,"29,7","34,7","1477,05190121928","616,63601799834","2,39533834889168"
09:19,304,"30,5","35,5","1555,37543902594","612,787224476702","2,53819821448492"
09:24,319,"31,5","36,5","1636,21859150158","613,148782288167","2,66855066627629"
09:28,336,"32,1","37,1","1732,43069568669","628,370818095126","2,75701965431568"
09:33,352,"32,4","37,4","1819,02670068955","630,766965928514","2,88383317286103"
09:39,352,"32,7","37,7","1818,60504215638","629,78143640256","2,88767648113705"
09:44,386,"33,5","38,5","1991,42851697874","645,395523401977","3,08559394165243"
09:48,399,"34,5","39,5","2072,06855838351","623,436846301252","3,32362222521295"
09:54,425,35,40,"2212,06454547264","621,119859638242","3,56141332650515"
09:59,437,"35,7","40,7","2273,43392803944","636,213666666658","3,57338115660221"
10:03,447,"36,7","41,7","2316,92933761247","605,448638857388","3,8267975000902"
10:08,409,"37,2","42,2","2121,37653796565","618,572072679669","3,42947351110728"
10:14,482,"37,6","42,6","2505,36396341537","605,880864950238","4,13507689109994"
10:19,494,"38,3","43,3","2580,44248916185","617,213439629062","4,18079439539208"
10:23,480,"38,2","43,2","2500,1104960822","634,273834447433","3,94168947274996"
10:29,540,"38,9","43,9","2828,51881006759","617,323759133305","4,58190498619185"
10:34,545,"39,2","44,2","2855,04457304334","617,247992438925","4,62544165070871"
10:39,573,"39,7","44,7","3005,20743214483","616,8235889873","4,87206956056718"
10:43,594,"40,4","45,4","3112,10302290744","610,688102588718","5,09605969023333"
10:49,582,"40,5","45,5","3047,7243428695","610,809142918429","4,98965082334486"
10:54,611,"41,7","46,7","3205,35379464839","623,51227519185","5,14080303176409"
10:58,625,"42,4","47,4","3278,99111535001","616,753951847981","5,31653036924232"
11:03,594,"42,4","47,4","3107,42415187084","608,01605270385","5,11076004992321"
11:09,598,"41,9","46,9","3133,52406485344","624,413712691129","5,01834601189078"
11:14,678,"41,2","46,2","3568,78655431407","620,047992292097","5,75566181759824"
11:18,693,"42,4","47,4","3644,07461782503","616,184564299306","5,91393363118222"
11:24,711,"44,1","49,1","3733,42486039315","612,946158103641","6,09095074833942"
11:29,722,44,49,"3793,18279048121","617,509942748693","6,14270723090999"
11:33,730,"44,8","49,8","3820,28483642162","627,534325563246","6,08777031119805"
11:38,747,"45,8","50,8","3912,94438063215","603,326420561877","6,4856174821385"
11:44,766,"46,4","51,4","4012,38382687904","603,612946563144","6,64727927014286"
11:49,777,47,52,"4061,96447466507","597,770324891715","6,79519257735133"
11:53,789,"47,1","52,1","4128,76524794124","618,112501594325","6,67963394574892"
11:59,798,"47,1","52,1","4180,66819946913","605,572168995081","6,90366633989597"
12:04,811,"46,8","51,8","4248,91697723391","603,688906731402","7,03825584644107"
12:09,818,"47,6","52,6","4272,31623471445","620,870574359436","6,8811704260945"
12:13,831,"47,6","52,6","4347,28203351517","599,55944784445","7,2507939773856"
12:19,839,"48,5","53,5","4388,37708955282","601,916410443941","7,29067527219633"
12:24,850,"48,8","53,8","4441,93199903951","598,467708347172","7,42217489278928"
12:28,858,"49,4","54,4","4483,08199924881","600,700002277593","7,46309635800052"
12:33,868,"48,6","53,6","4541,1954209825","605,032351305069","7,50570677945905"
12:39,881,"49,3","54,3","4604,57739043472","602,533656742627","7,64202520292003"
12:44,885,"51,2","56,2","4613,39876868439","600,158228127361","7,68697078948549"
12:48,892,"52,7","57,7","4639,44149532527","594,534975011603","7,80347950973739"
12:54,898,"52,6","57,6","4661,69190840602","606,84586547213","7,68183845955545"
12:59,911,"52,4","57,4","4730,54807777966","585,694130253568","8,07682343637563"
13:03,901,"52,8","57,8","4674,03670181969","583,552558910124","8,00962420685668"
13:08,907,"53,5","58,5","4700,39113461328","582,003138535513","8,0762298747062"
13:14,924,53,58,"4788,53586777475","581,617661656585","8,23313352303619"
13:19,926,"53,5","58,5","4799,44200013306","604,673388937039","7,93724693023128"
13:23,928,"54,9","59,9","4801,71277478469","580,588451877746","8,27042418645243"
13:29,953,"53,3","58,3","4945,44159555789","586,803129171792","8,42776963806898"
13:34,943,"53,6","58,6","4886,31319362073","604,232379201445","8,08681123656182"
13:39,946,54,59,"4900,98275616119","582,8071704857","8,40926983118071"
13:43,957,"54,2","59,2","4962,76648976179","588,406349092025","8,43425040776646"
13:49,970,"52,5","57,5","5040,84559518722","590,541961528199","8,5359651364021"
13:54,972,"53,8","58,8","5043,62407708664","591,078476285396","8,53291784330068"
13:58,975,"56,2","61,2","5039,96382875202","588,793435607686","8,55981660792522"
14:03,996,"57,1","62,1","5138,03797646925","588,714715154656","8,72755146797967"
14:09,977,"57,3","62,3","5039,84031979536","588,385921258733","8,5655352001177"
14:14,958,"57,4","62,4","4929,39302909416","596,453780279605","8,26450127750614"
14:18,967,"56,8","61,8","4994,57628273746","585,609389952551","8,52885279578962"
14:24,975,"56,8","61,8","5035,23468623104","586,629274509887","8,58333346974176"
14:29,976,57,62,"5038,60433661122","586,4706444933","8,59140075282793"
14:33,1000,"56,3","61,3","5165,79597086764","589,611886843777","8,76134977284874"
14:38,1001,"54,4","59,4","5186,85063891678","593,83283334393","8,73452990079569"
14:44,973,"55,4","60,4","5035,92098492186","586,595888016779","8,58499196431089"
14:49,236,"55,1","60,1","1155,97830296646","556,482581900658","2,07729467294059"
14:53,960,"50,7","55,7","5001,75489181949","594,105455542614","8,41896812284149"
14:59,966,53,58,"5019,20002654772","596,193470716315","8,41874370163304"
15:04,945,"52,9","57,9","4908,2815154912","588,666435374452","8,33796734541019"
15:09,322,"53,6","58,6","1613,00828600126","582,909430902163","2,76716793465637"
15:13,183,"48,5","53,5","886,875912244569","557,504025027325","1,59079732599437"
15:19,234,"43,7","48,7","1161,77265102232","575,218889797132","2,01970531849546"
15:24,378,"44,2","49,2","1935,89046955691","593,945571133447","3,25937352451772"
15:28,641,"49,3","54,3","3335,49762890261","596,834325742763","5,58864911925359"
15:33,156,"46,1","51,1","747,060150743515","575,530905516862","1,29803654952745"
15:39,171,41,46,"828,106475247011","559,981422642476","1,47881062078683"
15:44,224,"39,6","44,6","1114,56065075436","584,361221210314","1,90731453474259"
15:48,211,"38,5","43,5","1044,26539213743","579,019992153202","1,80350489843041"
15:54,241,"37,7","42,7","1206,67336000136","588,709271892581","2,04969314670746"
15:59,293,"37,4","42,4","1490,67882555681","611,146184861653","2,43915263235138"
16:03,889,"42,4","47,4","4687,99870470494","620,893112672913","7,55041183259925"
16:08,878,"47,2","52,2","4601,90235910581","607,595177341895","7,57396129975585"
16:14,856,"50,2","55,2","4465,1489284401","595,465966816445","7,4985795616704"
16:19,832,"52,5","57,5","4328,18559757085","593,652363416694","7,29077464235213"
16:23,869,"53,5","58,5","4514,57915771315","592,161512668616","7,62389831343123"
16:29,846,"54,6","59,6","4386,44207179149","586,76062726179","7,47569258738697"
16:34,436,"54,1","59,1","2222,59246152328","580,200445810714","3,83073208159578"
16:39,763,"52,7","57,7","3964,54045349454","590,709812453645","6,71148569045592"
16:43,149,"45,6","50,6","710,84651617826","575,720080864086","1,23470856724568"
16:49,322,"41,6","46,6","1640,27580894569","599,725395370631","2,73504477483732"
16:54,156,"39,4","44,4","755,336339306209","585,683087521257","1,28966732248145"
16:58,160,"38,1","43,1","776,10266382489","570,525093866746","1,36033046077752"
17:03,752,"37,8","42,8","3980,43431818178","630,118302155671","6,31696350441573"
17:09,700,"42,9","47,9","3679,69124158728","615,525277621614","5,97813180931509"
17:14,695,"46,1","51,1","3638,54824419453","606,804484879427","5,99624481173292"
17:18,663,"47,8","52,8","3459,61886948691","601,124282011692","5,75524724755606"
17:24,646,49,54,"3363,1192806776","597,074082371949","5,63266666561241"
17:29,173,"46,7","51,7","836,294399616208","557,60022754039","1,49981000421244"
17:33,121,"42,6","47,6","567,763888724847","541,04526966965","1,04938333361922"
17:38,103,"39,3","44,3","480,960707558156","567,681238399291","0,847237278643093"
17:44,550,"37,1","42,1","2887,31835326742","620,981675372557","4,64960314897404"
17:49,555,"40,2","45,2","2908,09421197322","620,878830132104","4,68383534892705"
17:53,532,"42,7","47,7","2775,74567176136","614,516832143724","4,51695629243914"
17:59,519,44,49,"2699,13454343835","603,860019629513","4,46980170188175"
18:04,508,"44,3","49,3","2639,10665675399","603,217512051151","4,37504980215197"
18:09,501,"44,7","49,7","2600,48335910168","602,74781212218","4,31438042047102"
18:13,476,45,50,"2464,8612326791","601,565032972107","4,09741440672033"
18:19,460,"44,3","49,3","2377,59823862214","597,498405704661","3,97925453176418"
18:24,441,"44,6","49,6","2277,65140791766","606,680431232971","3,75428527221282"
18:28,404,"44,6","49,6","2064,47579014861","620,652464743807","3,32629918903292"
18:33,266,"42,4","47,4","1331,46716460262","608,786858909363","2,18708263018018"
18:39,161,"41,1","46,1","779,057665253798","565,764309097737","1,37700037405367"
18:44,330,"39,4","44,4","1687,70287062188","606,554909454636","2,78244037648515"
18:48,324,"39,1","44,1","1646,30073636042","625,931866442694","2,63015964615558"
18:54,274,"39,7","44,7","1380,10972347491","587,392428924214","2,3495531360568"
18:59,281,"39,6","44,6","1417,81401800296","588,436387592317","2,40946013519689"
19:03,270,"39,3","44,3","1359,74856182252","588,667698337619","2,30987459590939"
19:08,251,"39,4","44,4","1260,42839729872","604,781788554028","2,08410441774755"
19:14,204,38,43,"1011,07342464228","589,248410940604","1,71586958211449"
19:19,216,"36,9","41,9","1073,76875613035","585,821219819837","1,83292909133708"
19:23,222,"36,9","41,9","1107,87062712775","592,48806655769","1,86986150381795"
19:29,215,37,42,"1071,22774495198","600,293673791597","1,78450613711428"
19:34,196,"36,6","41,6","970,315472248285","594,897208776016","1,63106408625564"
19:39,178,"36,1","41,1","870,252553740215","573,922363807837","1,51632452160654"
19:43,162,"35,3","40,3","791,239548051693","589,826753949057","1,34147788779353"
19:49,145,"34,5","39,5","700,829844837918","575,500302340752","1,2177749377149"
19:54,135,"34,3","39,3","650,003859444948","588,81225838032","1,10392378927869"
19:58,120,"33,8","38,8","570,021272020226","563,905650260772","1,01084511523626"
08:02,56,"23,8","28,8","251,6601064511","558,225128601336","0,450821888082409"
08:08,57,"23,9","28,9","256,596866036628","559,378817309577","0,458717523968411"
08:13,59,"24,3","29,3","266,594062411442","570,011644253316","0,467699327021057"
08:17,61,"24,8","29,8","275,239947541595","582,056018789746","0,472875356763587"
08:23,71,"25,6","30,6","324,133646979449","555,117172083932","0,583901315397322"
08:28,155,"26,2","31,2","759,295154182278","620,354539696657","1,22396969086994"
08:33,170,"26,8","31,8","840,188333523426","615,297383297348","1,36549960446914"
08:37,184,"27,2","32,2","912,048727736965","601,021819838393","1,5174968655584"
08:43,199,"27,9","32,9","993,482385834516","623,970795088251","1,59219372710225"
08:48,213,"28,7","33,7","1063,03362803998","634,197714439769","1,67618646967063"
08:52,229,"29,3","34,3","1154,67622906626","616,88630500419","1,87178126617418"
08:57,245,"30,1","35,1","1228,2430033467","641,645313319484","1,91420864120789"
09:03,261,"30,6","35,6","1315,77706270751","641,05676336326","2,05251256660078"
09:08,278,"31,2","36,2","1415,5160410484","611,678719743487","2,31414956145935"
09:12,292,"31,9","36,9","1491,18604117791","613,160202791494","2,43196808010221"
09:18,309,"32,4","37,4","1573,19925067994","600,818762340585","2,61842563729418"
09:23,325,"33,1","38,1","1666,1917059573","609,660030620525","2,73298497895854"
09:27,342,"34,1","39,1","1761,1602578363","628,014198333904","2,8043319124131"
09:32,358,"34,8","39,8","1848,12957390132","622,400922383727","2,9693554547175"
09:38,374,"35,5","40,5","1932,92244098078","616,099968485624","3,13735195561187"
09:43,392,"36,4","41,4","2030,52637244061","620,97166182736","3,26991793226972"
09:47,408,"36,9","41,9","2116,59086647275","619,473955918528","3,41675521020793"
09:53,423,"37,5","42,5","2188,17537751555","604,834947489801","3,61780579412113"
09:58,442,"38,4","43,4","2293,22965804046","631,549552639093","3,63111595670935"
10:03,456,"39,2","44,2","2361,61818121035","634,966243231462","3,71928146792754"
10:07,475,"39,6","44,6","2475,1716630108","621,102848992505","3,98512366675792"
10:13,490,"40,2","45,2","2553,80491969827","624,292457772656","4,09071884163026"
10:18,508,"40,8","45,8","2650,31939558479","613,259344396631","4,32169427143808"
10:22,520,"41,5","46,5","2713,01309131589","611,383645514799","4,43749699753821"
10:27,540,"41,7","46,7","2821,56939871229","613,704644610358","4,59760150667217"
10:33,558,"42,4","47,4","2917,26305344497","614,763818722295","4,74533953463318"
10:38,573,"42,9","47,9","2988,40850421528","602,314285715355","4,96154345843883"
10:42,592,"43,1","48,1","3097,5280332843","620,296006579925","4,99362884885055"
10:48,603,"43,8","48,8","3150,01082252978","604,031819700125","5,2149749728311"
10:53,624,"44,5","49,5","3264,51755170688","608,399642194474","5,36574535108517"
10:57,635,"46,1","51,1","3317,96306757538","606,518300347688","5,47050775825453"
11:02,657,46,51,"3433,57671646353","602,854604096632","5,69553038681473"
11:08,671,"46,6","51,6","3504,5435367854","600,312473351706","5,83786559892482"
11:13,685,"46,6","51,6","3582,53565293555","604,694560039032","5,92453759250671"
11:17,706,"47,5","52,5","3677,66528909732","621,793958269435","5,91460441226049"
11:23,708,"48,9","53,9","3684,28724873712","617,006219356486","5,97123194735329"
11:28,729,"48,8","53,8","3799,43551131867","615,543527920207","6,17248876640157"
11:33,733,49,54,"3814,07448396998","589,332188254997","6,47185841870168"
11:37,748,48,53,"3909,5958690502","600,361518399961","6,51206939357099"
11:43,760,49,54,"3962,12963625798","593,081093075393","6,68058665588639"
11:48,776,"49,6","54,6","4046,98130056661","611,567112645061","6,61739524066819"
11:52,781,"50,7","55,7","4071,08691497852","596,60865534506","6,82371413573262"
11:57,798,"50,6","55,6","4157,64999105722","592,964707363647","7,01163145028032"
12:03,821,"52,5","57,5","4267,79271063308","589,497021736301","7,23971886755721"
12:08,800,53,58,"4148,85433463804","583,35764277517","7,1120253347517"
12:12,553,"52,6","57,6","2852,96653628315","588,566834026829","4,84731108065309"
12:18,388,"52,5","57,5","1968,21664426764","574,38052611425","3,42667718486706"
12:23,146,"51,2","56,2","689,062382144725","562,733224272009","1,22449209043263"
12:27,145,"44,5","49,5","693,116479634874","556,69791579831","1,24504953218827"
12:32,150,"40,3","45,3","720,461707465523","589,859433855008","1,22141253680893"
12:38,886,"40,5","45,5","4664,29853597875","610,104919978818","7,64507608976615"
12:43,913,"46,8","51,8","4787,69807100984","611,986868375867","7,82320392546293"
12:47,905,"51,3","56,3","4701,66191406051","612,427976325429","7,67708546280088"
12:53,930,53,58,"4827,55255294209","586,285968576445","8,23412602669618"
12:58,950,"53,6","58,6","4927,56239443944","585,907751741129","8,4101334720292"
13:03,938,"54,9","59,9","4855,37615615927","582,168337855821","8,34015840511365"
13:07,908,"55,8","60,8","4692,92139115956","578,84824579804","8,10734320303514"
13:13,927,"56,7","61,7","4782,58645179047","575,960375880896","8,30367270400467"
13:18,932,"56,8","61,8","4811,24979842248","578,461137533281","8,31732589494082"
13:22,944,"56,1","61,1","4881,37419107795","583,647549237438","8,36356495877638"
13:27,948,"56,5","61,5","4897,67915791463","581,316303912135","8,42515361250714"
13:33,964,"56,5","61,5","4980,56298708859","582,797809568671","8,54595351134676"
13:38,958,"57,6","62,6","4942,17902337599","583,136534187277","8,4751661637252"
13:42,933,"56,5","61,5","4821,0317580137","581,480324300404","8,29096283492313"
13:48,944,"56,6","61,6","4875,97581291654","580,572755964203","8,39856118432326"
13:53,955,57,62,"4930,59051542164","581,568349761038","8,4780929317209"
13:57,962,"57,5","62,5","4962,97885707232","581,775243575589","8,53074948079582"
14:02,961,"56,4","61,4","4966,22258827669","583,352540858027","8,51324411988006"
