Time,S,T,T1,P,V,I
16:35,753,"48,4","53,4","7660,083435","588,99995","13,00523614"
16:39,810,"49,4","54,4","8248,394515","593,7435962","13,8921827"
16:44,803,"48,7","53,7","8181,039483","593,2090224","13,79115822"
16:50,810,"49,9","54,9","8243,325899","592,9750093","13,90164133"
16:55,586,"50,6","55,6","5926,901775","591,4542584","10,02089627"
16:59,837,"50,7","55,7","8511,664435","596,6717588","14,26523764"
17:05,825,"51,9","56,9","8362,134349","582,4568704","14,35665845"
17:10,767,"52,6","57,6","7764,314032","581,0433576","13,36271025"
17:15,709,"51,6","56,6","7160,933486","576,1574861","12,428778"
17:19,369,"49,6","54,6","3653,182465","569,4613529","6,415154332"
17:25,721,"46,2","51,2","7352,703608","615,479604","11,94629937"
17:30,655,"45,4","50,4","6687,43718","605,3265923","11,04765141"
17:34,600,"45,5","50,5","6112,034295","605,8730436","10,0879786"
17:39,600,"45,7","50,7","6109,495215","607,6318576","10,0545999"
17:45,578,"46,7","51,7","5872,722546","598,8298251","9,806997414"
17:50,541,47,52,"5483,697228","598,2515586","9,166206338"
17:54,459,"46,9","51,9","4610,911061","582,8870001","7,910471601"
18:00,533,"44,1","49,1","5418,51902","604,0979691","8,969603107"
18:05,478,"43,5","48,5","4833,951124","615,2600102","7,85676144"
18:09,505,"43,5","48,5","5125,77308","601,5002471","8,521647505"
18:14,448,44,49,"4518,637749","593,5835986","7,612470695"
18:20,474,"43,4","48,4","4782,928236","589,5108249","8,113384918"
18:25,307,"42,8","47,8","3041,407267","586,6565576","5,184306265"
18:29,191,"40,5","45,5","1838,189469","576,9206882","3,186208273"
18:35,131,"37,6","42,6","1222,428028","586,0021456","2,086047017"
18:40,382,37,42,"3857,484738","616,8874343","6,253142022"
18:45,375,"38,1","43,1","3772,631944","621,0527643","6,074575561"
18:49,357,"38,3","43,3","3572,591871","593,0252289","6,024350562"
18:55,336,"38,5","43,5","3365,099237","607,0817574","5,543074217"
19:00,317,"38,3","43,3","3160,81123","613,7012659","5,150406894"
19:04,105,"37,2","42,2","957,4051161","581,9667688","1,645119906"
19:09,232,"35,4","40,4","2274,850612","608,724134","3,737079714"
19:15,108,"34,4","39,4","996,8265192","581,5038508","1,714221699"
19:20,244,34,39,"2402,423465","595,5751697","4,033787147"
19:24,204,"34,6","39,6","1981,038931","609,0500829","3,252669996"
19:30,129,"34,2","39,2","1204,504449","559,0758007","2,154456422"
19:35,146,"34,1","39,1","1380,929648","598,1256149","2,308761929"
19:39,148,"33,4","38,4","1406,214681","578,2087923","2,432018847"
19:44,53,"32,6","37,6","458,0131542","553,2668263","0,827834116"
19:50,49,"31,3","36,3","421,4065422","526,2584461","0,800759675"
19:55,50,"30,6","35,6","431,9338167","532,5381921","0,811085145"
19:59,42,"30,1","35,1","356,9287101","526,4535936","0,677987033"
08:03,84,"23,7","28,7","764,9054542","564,7599637","1,354390366"
08:09,76,"23,8","28,8","689,6340694","578,9513933","1,191177839"
08:14,69,"23,8","28,8","619,2994139","582,6783778","1,062849485"
08:18,72,"23,8","28,8","648,0072931","561,2889341","1,154498608"
08:24,86,"23,9","28,9","788,6139217","588,0196235","1,341135381"
08:29,153,"24,4","29,4","1470,407503","601,9220422","2,442853726"
08:33,169,"24,8","29,8","1629,005833","627,8789534","2,594458413"
08:38,180,"25,2","30,2","1746,413052","626,0585362","2,789536362"
08:44,196,"25,9","30,9","1905,752825","633,4891052","3,00834349"
08:49,212,"26,2","31,2","2084,064938","624,4972879","3,337188133"
08:53,224,"27,1","32,1","2198,516377","600,4298293","3,661570878"
08:59,241,"27,5","32,5","2374,278222","637,955881","3,721696582"
09:04,255,"28,7","33,7","2527,23059","632,1327729","3,997942677"
09:09,267,"29,4","34,4","2653,318977","631,5439441","4,201321225"
09:13,289,"29,7","34,7","2877,495173","604,0891435","4,763361839"
09:19,304,"30,5","35,5","3049,474015","624,8367409","4,880433264"
09:24,319,"31,5","36,5","3204,533585","627,4927232","5,106885652"
09:28,336,"32,1","37,1","3385,575239","621,7719568","5,445043319"
09:33,352,"32,4","37,4","3552,763092","616,93419","5,758739181"
09:39,352,"32,7","37,7","3549,93276","613,8852017","5,782730631"
09:44,386,"33,5","38,5","3912,10358","626,7582558","6,24180622"
09:48,399,"34,5","39,5","4031,756137","635,9306074","6,339930946"
09:54,425,35,40,"4321,298394","626,0914799","6,902023958"
09:59,437,"35,7","40,7","4446,317544","617,8931357","7,1959329"
10:03,447,"36,7","41,7","4532,758729","633,2570367","7,157849762"
10:08,409,"37,2","42,2","4135,900725","625,8842037","6,608092522"
10:14,482,"37,6","42,6","4896,526488","603,1287171","8,118543106"
10:19,494,"38,3","43,3","5026,096938","630,349861","7,973503682"
10:23,480,"38,2","43,2","4874,306001","602,4718196","8,090512855"
10:29,540,"38,9","43,9","5522,087709","614,4568527","8,986941368"
10:34,545,"39,2","44,2","5574,325999","615,6849027","9,053861764"
10:39,573,"39,7","44,7","5867,320821","616,2647708","9,520779216"
10:43,594,"40,4","45,4","6077,074087","608,1568578","9,992609651"
10:49,582,"40,5","45,5","5957,362727","615,2289236","9,683164264"
10:54,611,"41,7","46,7","6252,229049","618,8210392","10,10345262"
10:58,625,"42,4","47,4","6392,830236","618,5993834","10,33436244"
11:03,594,"42,4","47,4","6070,751668","614,1764116","9,884377767"
11:09,598,"41,9","46,9","6115,938869","615,9456718","9,92934791"
11:14,678,"41,2","46,2","6960,694348","615,3303614","11,31212562"
11:18,693,"42,4","47,4","7081,6634","628,1986776","11,2729677"
11:24,711,"44,1","49,1","7275,737402","617,0213251","11,79171141"
11:29,722,44,49,"7387,709539","618,9402702","11,93606216"
11:33,730,"44,8","49,8","7458,730295","618,941625","12,05078152"
11:38,747,"45,8","50,8","7609,86971","590,859295","12,87932639"
11:44,766,"46,4","51,4","7830,1788","604,1543771","12,96055958"
11:49,777,47,52,"7930,718296","596,5860611","13,2935025"
11:53,789,"47,1","52,1","8042,859209","592,1641229","13,58214538"
11:59,798,"47,1","52,1","8152,576729","602,0159067","13,54212844"
12:04,811,"46,8","51,8","8283,07619","597,5644302","13,86139431"
12:09,818,"47,6","52,6","8349,075968","597,294952","13,97814587"
12:13,831,"47,6","52,6","8485,127001","599,7340954","14,14814843"
12:19,839,"48,5","53,5","8558,043578","599,8947197","14,26590916"
12:24,850,"48,8","53,8","8658,944695","606,8492666","14,26869104"
12:28,858,"49,4","54,4","8739,630111","601,7189268","14,52443944"
12:33,868,"48,6","53,6","8850,14333","604,4050854","14,64273472"
12:39,881,"49,3","54,3","8968,745875","605,462783","14,8130424"
12:44,885,"51,2","56,2","8978,983708","603,0979964","14,88810071"
12:48,892,"52,7","57,7","9021,322306","601,7391063","14,99208247"
12:54,898,"52,6","57,6","9079,411023","602,7930029","15,06223692"
12:59,911,"52,4","57,4","9232,214292","597,7363525","15,44529499"
13:03,901,"52,8","57,8","9104,168009","602,8691306","15,1014002"
13:08,907,"53,5","58,5","9156,833274","574,4861595","15,93917124"
13:14,924,53,58,"9355,104628","582,2441459","16,06732278"
13:19,926,"53,5","58,5","9359,015222","577,6215921","16,2026755"
13:23,928,"54,9","59,9","9366,372887","576,7861465","16,23890058"
13:29,953,"53,3","58,3","9627,258435","576,476755","16,70016761"
13:34,943,"53,6","58,6","9537,548535","580,8143858","16,42099226"
13:39,946,54,59,"9541,278065","573,3070918","16,6425258"
13:43,957,"54,2","59,2","9639,278063","570,7290876","16,88941088"
13:49,970,"52,5","57,5","9815,524503","580,2421804","16,91625468"
13:54,972,"53,8","58,8","9819,018122","577,960365","16,98908561"
13:58,975,"56,2","61,2","9820,60932","575,6319852","17,0605692"
14:03,996,"57,1","62,1","10016,94335","582,3865761","17,19981841"
14:09,977,"57,3","62,3","9818,723502","570,9297781","17,19777787"
14:14,958,"57,4","62,4","9619,088548","567,5532061","16,94834677"
14:18,967,"56,8","61,8","9720,556396","569,7901102","17,05988964"
14:24,975,"56,8","61,8","9816,167053","579,9551933","16,92573352"
14:29,976,57,62,"9812,148955","571,1068168","17,18093475"
14:33,1000,"56,3","61,3","10064,97607","574,1797536","17,52931205"
14:38,1001,"54,4","59,4","10110,33587","581,8653563","17,37573093"
14:44,973,"55,4","60,4","9810,42939","576,2718107","17,02396197"
14:49,236,"55,1","60,1","2260,371745","561,5135107","4,025498411"
14:53,960,"50,7","55,7","9746,324414","586,5600539","16,61607256"
14:59,966,53,58,"9750,815448","574,4867992","16,97308878"
15:04,945,"52,9","57,9","9539,847215","574,279678","16,61184886"
15:09,322,"53,6","58,6","3149,615307","558,826766","5,636121064"
15:13,183,"48,5","53,5","1737,369849","564,206107","3,079317695"
15:19,234,"43,7","48,7","2271,982402","570,4599098","3,982720543"
15:24,378,"44,2","49,2","3772,35065","582,5918749","6,475117167"
15:28,641,"49,3","54,3","6509,310411","597,3191798","10,89754127"
15:33,156,"46,1","51,1","1461,79904","572,8805836","2,551664486"
15:39,171,41,46,"1627,268605","586,2791427","2,775586725"
15:44,224,"39,6","44,6","2180,793923","598,1750202","3,645745558"
15:48,211,"38,5","43,5","2044,614097","576,7437346","3,545099797"
15:54,241,"37,7","42,7","2365,585469","601,3068669","3,934073597"
15:59,293,"37,4","42,4","2914,280772","605,8399181","4,810314878"
16:03,889,"42,4","47,4","9127,563532","623,3575568","14,64258102"
16:08,878,"47,2","52,2","8955,909541","613,286738","14,60313584"
16:14,856,"50,2","55,2","8709,059067","600,2723154","14,50851363"
16:19,832,"52,5","57,5","8438,512842","593,2296682","14,22469794"
16:23,869,"53,5","58,5","8788,1567","597,3085366","14,71292667"
16:29,846,"54,6","59,6","8547,848105","592,2978444","14,43167181"
16:34,436,"54,1","59,1","4336,569309","570,6575155","7,599250323"
16:39,763,"52,7","57,7","7721,124147","580,2710801","13,30606403"
16:43,149,"45,6","50,6","1389,831819","541,8732367","2,564865222"
16:49,322,"41,6","46,6","3206,264515","597,2013059","5,368816986"
16:54,156,"39,4","44,4","1480,299221","575,960587","2,570139789"
16:58,160,"38,1","43,1","1520,943864","569,3202496","2,671508461"
17:03,752,"37,8","42,8","7754,006608","633,37748","12,24231497"
17:09,700,"42,9","47,9","7175,490067","616,7892047","11,63361812"
17:14,695,"46,1","51,1","7093,611684","611,0690779","11,60852666"
17:18,663,"47,8","52,8","6750,054789","603,0566668","11,19306885"
17:24,646,49,54,"6561,386751","592,8514151","11,06750627"
17:29,173,"46,7","51,7","1638,676786","557,1973577","2,940927059"
17:33,121,"42,6","47,6","1118,234333","563,419123","1,984729107"
17:38,103,"39,3","44,3","935,7569302","575,3410047","1,626438795"
17:44,550,"37,1","42,1","5637,3311","618,4261405","9,115609336"
17:49,555,"40,2","45,2","5659,855361","627,8943452","9,014025058"
17:53,532,"42,7","47,7","5415,702499","605,5815688","8,942977756"
17:59,519,44,49,"5270,320453","601,1574151","8,766955742"
18:04,508,"44,3","49,3","5152,708876","599,8820644","8,58953648"
18:09,501,"44,7","49,7","5077,04934","599,0985993","8,474480405"
18:13,476,45,50,"4811,511578","595,9820901","8,073248607"
18:19,460,"44,3","49,3","4639,231851","590,8245367","7,852131324"
18:24,441,"44,6","49,6","4443,836033","593,4879257","7,487660389"
18:28,404,"44,6","49,6","4053,959679","605,3369647","6,697029779"
18:33,266,"42,4","47,4","2603,607075","573,4841762","4,539980671"
18:39,161,"41,1","46,1","1520,929935","587,5572886","2,588564494"
18:44,330,"39,4","44,4","3298,528091","604,7290438","5,454555433"
18:48,324,"39,1","44,1","3236,016998","602,542568","5,370603124"
18:54,274,"39,7","44,7","2701,589382","585,9605396","4,610531256"
18:59,281,"39,6","44,6","2771,949942","611,1383883","4,535715633"
19:03,270,"39,3","44,3","2654,235938","580,8436839","4,569621762"
19:08,251,"39,4","44,4","2457,921904","579,9869535","4,237891712"
19:14,204,38,43,"1975,537564","579,4446575","3,409363669"
19:19,216,"36,9","41,9","2096,313171","609,8861373","3,437220561"
19:23,222,"36,9","41,9","2169,387916","594,389446","3,649775296"
19:29,215,37,42,"2090,677326","605,3857631","3,453462988"
19:34,196,"36,6","41,6","1889,193362","606,810714","3,113315764"
19:39,178,"36,1","41,1","1701,692009","568,5168856","2,993212782"
19:43,162,"35,3","40,3","1547,237149","578,0541086","2,676630312"
19:49,145,"34,5","39,5","1369,961458","597,0619646","2,294504656"
19:54,135,"34,3","39,3","1270,498403","568,9335438","2,233122685"
19:58,120,"33,8","38,8","1121,62892","575,3037491","1,949629082"
08:02,56,"23,8","28,8","493,9571262","560,6247438","0,881083348"
08:08,57,"23,9","28,9","503,5939731","562,0810156","0,895945529"
08:13,59,"24,3","29,3","519,64705","579,9114934","0,896079929"
08:17,61,"24,8","29,8","541,0065421","555,2928056","0,974272558"
08:23,71,"25,6","30,6","637,5452896","580,7111595","1,097869877"
08:28,155,"26,2","31,2","1489,835003","601,5421724","2,476692527"
08:33,170,"26,8","31,8","1638,529359","621,7635454","2,635293386"
08:37,184,"27,2","32,2","1776,449394","629,4771972","2,822102853"
08:43,199,"27,9","32,9","1942,623932","621,6685276","3,12485488"
08:48,213,"28,7","33,7","2079,35429","593,7781443","3,50190439"
08:52,229,"29,3","34,3","2243,948408","594,0094473","3,777630842"
08:57,245,"30,1","35,1","2410,965265","632,5916413","3,811250588"
09:03,261,"30,6","35,6","2587,662065","627,60988","4,123042271"
09:08,278,"31,2","36,2","2765,124677","604,7922188","4,572024227"
09:12,292,"31,9","36,9","2898,524068","636,0900682","4,556782463"
09:18,309,"32,4","37,4","3089,486988","630,2323508","4,902139639"
09:23,325,"33,1","38,1","3260,464796","627,7262361","5,19408718"
09:27,342,"34,1","39,1","3443,255229","618,3222178","5,568706946"
09:32,358,"34,8","39,8","3587,82038","597,3213087","6,006516639"
09:38,374,"35,5","40,5","3764,214866","602,0107333","6,252737132"
09:43,392,"36,4","41,4","3946,529625","598,8417895","6,59027091"
09:47,408,"36,9","41,9","4124,498094","627,7050001","6,570758706"
09:53,423,"37,5","42,5","4290,159561","619,3703395","6,926646768"
09:58,442,"38,4","43,4","4469,392692","630,0548012","7,093657064"
10:03,456,"39,2","44,2","4625,556714","604,1566591","7,656220691"
10:07,475,"39,6","44,6","4816,93538","599,9813618","8,028475027"
10:13,490,"40,2","45,2","4981,003029","622,2151952","8,005273846"
10:18,508,"40,8","45,8","5171,737415","606,8567206","8,522172103"
10:22,520,"41,5","46,5","5294,909433","606,2102149","8,734444426"
10:27,540,"41,7","46,7","5506,953699","609,8697024","9,029721722"
10:33,558,"42,4","47,4","5692,517661","609,812917","9,334859106"
10:38,573,"42,9","47,9","5822,621652","624,9897395","9,316347587"
10:42,592,"43,1","48,1","6044,920248","612,5226358","9,86889283"
10:48,603,"43,8","48,8","6150,310509","601,6249858","10,22283092"
10:53,624,"44,5","49,5","6361,705229","598,5241857","10,62898606"
10:57,635,"46,1","51,1","6471,966289","600,7258523","10,77357711"
11:02,657,46,51,"6703,494244","604,9740596","11,08063088"
11:08,671,"46,6","51,6","6842,925307","606,9039549","11,27513712"
11:13,685,"46,6","51,6","6988,713242","606,7648347","11,5179932"
11:17,706,"47,5","52,5","7170,680385","616,3778429","11,63357909"
11:23,708,"48,9","53,9","7170,991921","614,6002513","11,66773347"
11:28,729,"48,8","53,8","7396,632308","583,7958097","12,6698962"
11:33,733,49,54,"7439,616584","584,4827886","12,7285469"
11:37,748,48,53,"7608,83855","588,6044062","12,92691402"
11:43,760,49,54,"7729,862909","589,1180528","13,12107628"
11:48,776,"49,6","54,6","7884,926257","586,6838663","13,43982119"
11:52,781,"50,7","55,7","7930,165134","586,4521822","13,52227066"
11:57,798,"50,6","55,6","8114,780704","596,6266094","13,60110424"
12:03,821,"52,5","57,5","8327,520007","591,461728","14,07955851"
12:08,800,53,58,"8107,094444","587,1897188","13,80660149"
12:12,553,"52,6","57,6","5568,119896","587,2082995","9,482358987"
12:18,388,"52,5","57,5","3849,799413","578,8696961","6,650545778"
12:23,146,"51,2","56,2","1352,523354","554,9862315","2,437039475"
12:27,145,"44,5","49,5","1349,028579","577,837361","2,334616398"
12:32,150,"40,3","45,3","1416,630245","576,278292","2,45823982"
12:38,886,"40,5","45,5","9127,226205","619,0468255","14,74399969"
12:43,913,"46,8","51,8","9312,365549","615,333342","15,13385496"
12:47,905,"51,3","56,3","9165,139672","606,3964036","15,11410625"
12:53,930,53,58,"9406,442231","578,9031068","16,24873337"
12:58,950,"53,6","58,6","9587,779279","574,4329073","16,69086008"
13:03,938,"54,9","59,9","9468,429735","577,5878245","16,39305632"
13:07,908,"55,8","60,8","9158,035866","577,0238381","15,8711569"
13:13,927,"56,7","61,7","9333,800279","574,1403904","16,25699992"
13:18,932,"56,8","61,8","9382,376059","573,9641326","16,34662434"
13:22,944,"56,1","61,1","9482,377835","566,393466","16,74167942"
13:27,948,"56,5","61,5","9552,309404","580,3000806","16,46098238"
13:33,964,"56,5","61,5","9703,590026","573,5183292","16,91940699"
13:38,958,"57,6","62,6","9634,059121","579,7953116","16,61631084"
13:42,933,"56,5","61,5","9396,711901","574,622599","16,35284083"
13:48,944,"56,6","61,6","9510,853033","579,642413","16,40813857"
13:53,955,57,62,"9613,437785","577,0071651","16,66086379"
13:57,962,"57,5","62,5","9650,979557","565,6017762","17,06320589"
14:02,961,"56,4","61,4","9682,424589","582,9171253","16,61029359"
14:08,977,"55,8","60,8","9851,759667","582,3502026","16,91724262"
14:13,960,"57,2","62,2","9659,540493","581,5171005","16,61093111"
14:17,950,58,63,"9548,208954","579,0496723","16,48944713"
14:23,964,"58,4","63,4","9679,455299","579,2103476","16,71146819"
14:28,957,"58,4","63,4","9611,040588","578,3939216","16,61677315"
14:33,964,"57,9","62,9","9687,932302","580,0213741","16,70271603"
14:37,962,59,64,"9641,731576","566,431446","17,02188613"
14:43,958,"58,7","63,7","9615,793883","578,0263981","16,63556183"
14:48,971,"59,4","64,4","9731,791763","569,1569053","17,09860967"
14:52,968,"58,6","63,6","9708,922741","567,9083424","17,09593259"
14:57,958,"56,7","61,7","9648,544867","581,2218921","16,60044984"
15:03,933,"57,4","62,4","9388,815307","577,0140242","16,27138148"
15:08,940,"57,8","62,8","9452,749388","577,2820828","16,37457609"
15:12,951,"58,4","63,4","9551,450305","578,5234695","16,5100481"
15:18,942,"58,3","63,3","9439,994342","563,7212062","16,74585635"
15:23,929,"57,3","62,3","9350,080548","576,6505551","16,21446553"
15:27,922,"57,5","62,5","9270,710668","571,5974176","16,21895128"
15:32,917,"57,8","62,8","9186,713998","591,6911959","15,52619688"
15:38,901,"58,4","63,4","9052,463797","572,2320059","15,81956917"
15:43,899,"58,3","63,3","9008,647075","588,9063829","15,29724815"
15:47,887,"58,4","63,4","8909,573774","570,3229648","15,62197969"
15:53,859,"57,1","62,1","8650,972922","582,9148945","14,84088501"
15:58,858,"56,7","61,7","8630,443008","590,7654397","14,60891655"
16:03,854,"56,1","61,1","8599,625016","591,8767209","14,52941924"
16:07,846,"55,3","60,3","8537,006437","591,3344319","14,43684991"
16:13,846,"54,8","59,8","8543,261245","592,6585851","14,41514804"
16:18,825,"54,5","59,5","8337,723117","579,4710636","14,38850642"
16:22,803,"54,5","59,5","8120,428636","585,7167603","13,86408788"
16:27,794,"53,7","58,7","8037,520233","585,1631678","13,73551972"
16:33,792,"54,4","59,4","8009,142781","583,8845737","13,71699672"
16:38,781,"54,8","59,8","7891,337108","581,4396328","13,57206606"
16:42,768,"54,9","59,9","7754,822508","578,7886324","13,39836699"
16:48,754,"54,9","59,9","7593,908241","597,0180015","12,71973077"
16:53,752,55,60,"7584,575387","575,2911231","13,18389087"
16:57,723,"54,7","59,7","7289,95821","574,8912761","12,6805859"
17:02,708,"53,9","58,9","7137,471908","573,8164445","12,4385977"
17:08,694,"54,4","59,4","6980,568795","569,7720244","12,251512"
17:13,672,"53,3","58,3","6768,670155","601,1154859","11,26018263"
17:17,645,"52,8","57,8","6493,871635","572,8847063","11,33539011"
17:23,644,"52,8","57,8","6499,027271","597,3769519","10,87927355"
17:28,625,"51,8","56,8","6321,785978","590,6286256","10,70348727"
17:33,605,51,56,"6117,494557","585,897555","10,44123585"
17:37,589,"50,9","55,9","5955,756607","591,4934759","10,06901487"
17:43,570,"49,7","54,7","5767,354502","594,5659848","9,700108397"
17:48,547,"48,6","53,6","5535,408875","595,1286222","9,301197536"
17:52,539,"48,5","53,5","5451,43981","592,426263","9,201887477"
17:57,526,"48,8","53,8","5314,384318","593,3150204","8,957103959"
18:03,506,"48,3","53,3","5106,989236","590,7837365","8,644430982"
18:08,502,"47,7","52,7","5065,38809","603,628901","8,391559917"
18:12,486,"47,5","52,5","4890,361858","583,016192","8,388037801"
18:18,471,"47,2","52,2","4732,996891","608,8937619","7,773107867"
18:23,447,"47,6","52,6","4488,090493","584,792575","7,674670789"
18:27,442,"47,3","52,3","4439,587141","587,0532988","7,562494156"
18:32,418,47,52,"4186,891028","584,1886065","7,167019317"
