,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,5.12,,0.99,0.75,5.12,1553209200,0.0,10.003,,0.0
1,5.64,0.0,0.42,0.69,5.64,1553212800,0.0,10.003,41.0,0.62
2,5.06,0.0,0.42,0.72,5.06,1553216400,0.0,10.003,80.0,0.87
3,2.58,,0.99,0.75,5.12,1553220000,0.0,10.003,71.0,3.1
4,4.08,,2.0,0.8,5.12,1553223600,0.0,10.003,50.0,1.5
5,3.05,0.0,0.83,0.85,3.05,1553227200,0.0,10.003,60.0,0.41
6,3.64,0.0,0.83,0.82,3.64,1553230800,0.0,10.003,80.0,0.87
7,1.04,,0.99,0.8,4.13,1553234400,,10.003,80.0,3.6
8,4.21,0.0,2.41,0.8,5.64,1553238000,0.0,10.003,50.0,1.9
9,10.4,0.0,3.0,0.6,10.4,1553241600,1.0,10.003,68.0,2.93
10,12.12,,3.0,0.54,12.12,1553245200,,10.003,60.0,3.6
11,14.22,0.0,2.0,0.44,14.22,1553248800,4.0,10.003,83.0,3.69
12,15.22,0.0,0.99,0.38,15.22,1553252400,4.0,10.003,80.0,2.39
13,16.64,0.19,0.99,0.35,16.64,1553256000,4.0,10.003,71.0,3.39
14,17.22,0.0,0.59,0.33,17.22,1553259600,4.0,10.003,64.0,2.6
15,17.05,0.0,0.01,0.32,17.05,1553263200,3.0,10.003,71.0,3.39
16,18.64,0.0,0.99,0.31,18.64,1553266800,1.0,10.003,75.0,3.01
17,19.12,,0.99,0.3,19.12,1553270400,,10.003,90.0,4.11
18,18.12,,2.0,0.34,18.12,1553274000,,10.003,90.0,3.6
19,15.46,0.0,1.41,0.39,15.46,1553277600,0.0,10.003,115.0,1.96
20,15.05,0.0,1.41,0.4,15.05,1553281200,0.0,10.003,58.0,1.5
21,12.12,,2.0,0.5,12.12,1553284800,0.0,10.003,191.0,1.5
22,8.05,0.0,2.0,0.66,8.05,1553288400,0.0,10.003,251.0,0.21
23,7.64,0.0,2.0,0.67,7.64,1553292000,0.0,10.003,341.0,0.87
