,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,1.28,0.44,-1.75,0.65,4.26,1555020000,0,10.003,23,,3.48
1,0.12,0.44,-2.06,0.68,3.27,1555023600,0,10.003,48,,3.41
2,-0.89,0.75,-2.38,0.73,1.88,1555027200,0,10.003,9,,2.6
3,-1.63,0.75,-2.38,0.77,1.26,1555030800,0,10.003,6,,2.6
4,-2.97,0.44,-2.99,0.79,0.26,1555034400,0,10.003,3,,2.76
5,-4.44,0.19,-3.68,0.8,-0.73,1555038000,0,10.003,10,,3.07
6,-3.55,0.19,-2.99,0.82,-0.36,1555041600,0,10.003,355,,2.6
7,-3.71,0.44,-3.3,0.81,-0.36,1555045200,0,10.003,14,,2.76
8,-3.36,0.19,-3.3,0.82,-0.68,1555048800,0,10.003,17,,2.09
9,-2.84,0.44,-2.99,0.78,0.34,1555052400,1,10.003,29,,2.72
10,-0.16,0.19,-2.99,0.68,2.34,1555056000,3,10.003,46,,2.41
11,1.24,0.19,-2.3,0.65,3.65,1555059600,4,10.003,37,,2.56
12,2.4,0.19,-2.0,0.61,4.95,1555063200,5,10.003,1,7.7,3.07
13,3.16,0.19,-1.69,0.58,5.95,1555066800,6,10.003,9,,3.75
14,3.91,0.19,-1.69,0.55,6.65,1555070400,6,10.003,16,,3.95
15,4.03,0.53,-1.69,0.54,6.96,1555074000,4,10.003,356,,4.48
16,3.93,0.75,-1.01,0.58,6.65,1555077600,3,10.003,21,,3.91
17,4.32,0.75,-1.69,0.55,6.65,1555081200,2,10.003,44,,3.25
18,3.99,0.75,-1.69,0.55,6.65,1555084800,1,10.003,43,,3.79
19,3.05,0.75,-1.69,0.58,5.95,1555088400,0,10.003,41,,3.95
20,3.12,0.75,-1.37,0.59,5.95,1555092000,0,10.003,41,,3.82
21,2.38,0.75,-2.68,0.58,4.95,1555095600,0,10.003,37,,3.1
22,1.77,0.53,-2.68,0.59,4.64,1555099200,0,10.003,41,,3.44
23,0.85,0.53,-2.99,0.61,3.95,1555102800,0,10.003,66,,3.57
