,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,19.64,0.0,13.0,0.66,19.64,1559512800,0,10.003,150.0,,1.28
1,17.64,0.0,12.41,0.71,17.64,1559516400,0,10.003,300.0,,1.08
2,16.64,0.0,12.41,0.76,16.64,1559520000,0,10.003,251.0,,0.62
3,15.64,0.0,12.41,0.81,15.64,1559523600,0,10.003,,,0.0
4,15.22,0.0,12.41,0.83,15.22,1559527200,0,10.003,,,0.0
5,14.81,0.0,12.41,0.86,14.81,1559530800,0,10.003,311.0,,1.5
6,15.4,0.0,12.0,0.8,15.4,1559534400,0,10.003,311.0,,0.21
7,17.22,0.0,14.0,0.81,17.22,1559538000,0,10.003,90.0,,2.09
8,21.23,0.19,13.41,0.61,21.23,1559541600,1,10.003,159.0,,1.3
9,22.64,0.08,14.0,0.58,22.64,1559545200,3,10.003,215.0,,1.96
10,24.63,0.08,14.59,0.54,24.63,1559548800,4,10.003,177.0,,2.72
11,26.23,0.08,15.17,0.51,26.23,1559552400,6,10.003,212.0,,2.81
12,28.23,0.08,14.59,0.43,28.23,1559556000,8,10.003,210.0,,1.49
13,29.64,0.33,15.59,0.43,29.64,1559559600,7,10.003,215.0,,2.93
14,30.06,0.33,15.0,0.4,30.06,1559563200,7,10.003,245.0,,3.6
15,23.7,0.62,15.0,0.58,23.7,1559566800,5,10.003,280.0,14.18,8.48
16,21.77,0.75,16.58,0.73,21.64,1559570400,4,10.003,190.0,8.8,5.83
17,20.93,0.29,16.41,0.76,20.81,1559574000,4,10.003,174.0,10.33,4.01
18,23.24,0.52,15.82,0.63,23.22,1559577600,2,10.003,170.0,,3.01
19,22.64,0.52,14.83,0.61,22.64,1559581200,1,10.003,195.0,,2.3
20,22.64,0.44,14.83,0.61,22.64,1559584800,0,10.003,185.0,,1.75
21,21.23,1.0,14.83,0.67,21.23,1559588400,0,10.003,174.0,,2.3
22,19.23,0.44,14.83,0.76,19.23,1559592000,0,10.003,200.0,,1.08
23,17.83,0.0,15.0,0.84,17.81,1559595600,0,9.414,200.0,,0.87
