,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,18.05,0.77,12.59,0.7,18.05,1567634400,0,10.003,293,,4.3
1,16.81,0.77,13.24,0.79,16.81,1567638000,0,10.003,275,,1.96
2,16.22,0.77,13.41,0.83,16.22,1567641600,0,10.003,251,,2.09
3,16.22,0.77,13.41,0.83,16.22,1567645200,0,10.003,285,,2.3
4,15.22,0.29,12.82,0.86,15.22,1567648800,0,10.003,258,,2.15
5,14.64,0.08,11.41,0.81,14.64,1567652400,0,10.003,305,,2.51
6,13.23,0.18,10.82,0.85,13.23,1567656000,0,10.003,290,,3.01
7,12.22,0.08,10.41,0.89,12.22,1567659600,0,10.003,283,,2.3
8,13.23,0.08,10.41,0.83,13.23,1567663200,0,10.003,275,,3.01
9,15.22,0.19,9.99,0.71,15.22,1567666800,1,10.003,270,,4.19
10,15.64,0.19,9.41,0.66,15.64,1567670400,2,10.003,274,,4.89
11,16.81,0.08,9.0,0.6,16.81,1567674000,4,10.003,292,,3.6
12,18.22,0.44,8.42,0.53,18.22,1567677600,4,10.003,286,,4.47
13,19.23,0.44,7.41,0.46,19.23,1567681200,5,10.003,315,,3.01
14,19.23,0.77,7.59,0.47,19.23,1567684800,4,10.003,301,9.8,4.01
15,20.23,0.52,6.99,0.42,20.23,1567688400,4,10.003,294,9.8,4.27
16,20.23,1.0,6.41,0.41,20.23,1567692000,2,10.003,325,,4.31
17,20.23,0.75,6.99,0.42,20.23,1567695600,2,10.003,306,8.8,6.41
18,19.64,0.44,6.58,0.43,19.64,1567699200,1,10.003,331,10.8,6.53
19,17.22,1.0,7.41,0.52,17.22,1567702800,0,10.003,330,9.42,6.38
20,17.22,0.66,7.41,0.52,17.22,1567706400,0,10.003,319,8.21,4.69
21,16.22,0.66,8.59,0.61,16.22,1567710000,0,10.003,318,,5.45
22,15.64,1.0,8.42,0.62,15.64,1567713600,0,10.003,312,,4.38
23,15.22,1.0,8.42,0.64,15.22,1567717200,0,10.003,314,10.3,2.99
