,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,21.82,0.66,12.41,0.55,21.82,1562450400,0.0,10.003,330,,3.52
1,21.23,0.66,12.59,0.58,21.23,1562454000,0.0,10.003,355,,3.01
2,20.64,0.66,13.0,0.62,20.64,1562457600,0.0,10.003,333,,2.89
3,18.64,0.66,13.0,0.7,18.64,1562461200,0.0,10.003,315,,3.72
4,17.64,0.52,12.0,0.7,17.64,1562464800,0.0,10.003,324,,4.18
5,16.64,0.19,12.0,0.74,16.64,1562468400,0.0,10.003,322,,3.13
6,16.05,0.52,10.99,0.72,16.05,1562472000,0.0,10.003,320,,1.9
7,16.64,0.66,10.41,0.67,16.64,1562475600,0.0,10.003,346,,2.72
8,17.22,0.77,10.99,0.67,17.22,1562479200,1.0,10.003,341,,2.93
9,15.64,0.62,12.0,0.79,15.64,1562482800,2.0,10.003,318,,3.88
10,14.81,0.77,13.0,0.89,14.81,1562486400,3.0,8.759,306,,2.93
11,15.22,0.9,13.41,0.89,15.22,1562490000,4.0,10.003,255,,3.22
12,16.81,0.52,14.0,0.84,16.81,1562493600,6.0,10.003,256,,2.72
13,18.22,0.66,13.41,0.74,18.22,1562497200,6.0,10.003,250,,3.52
14,20.23,0.77,10.82,0.55,20.23,1562500800,5.0,10.003,295,,3.9
15,21.64,0.19,8.0,0.42,21.64,1562504400,7.0,10.003,311,8.98,4.4
16,22.81,0.44,6.99,0.36,22.81,1562508000,5.0,10.003,330,7.7,5.09
17,22.81,0.19,6.0,0.34,22.81,1562511600,4.0,10.003,309,,5.06
18,22.23,0.75,5.41,0.34,22.23,1562515200,2.0,10.003,329,,4.89
19,21.23,0.75,5.0,0.35,21.23,1562518800,1.0,10.003,325,11.3,4.97
20,21.12,,6.0,0.37,21.12,1562522400,,10.003,320,,6.21
21,20.23,1.0,6.0,0.39,20.23,1562526000,0.0,10.003,334,,4.47
22,19.23,1.0,6.0,0.42,19.23,1562529600,0.0,10.003,343,11.3,3.43
23,18.12,,5.0,0.42,18.12,1562533200,0.0,10.003,341,,4.11
