,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,-4.4,0.75,-2.99,0.84,-0.68,1548975600,0,10.003,41.0,3.1
1,-2.99,0.75,-3.92,0.77,-0.36,1548979200,0,10.003,80.0,2.09
2,-0.36,0.75,-2.92,0.83,-0.36,1548982800,0,10.003,101.0,1.19
3,-0.36,0.75,-2.61,0.85,-0.36,1548986400,0,10.003,341.0,0.5
4,-2.27,0.75,-2.61,0.87,-0.68,1548990000,0,10.003,99.0,1.35
5,0.02,0.75,-1.94,0.87,0.02,1548993600,0,10.003,330.0,1.0
6,-0.68,0.75,-1.63,0.93,-0.68,1548997200,0,10.003,,
7,-0.68,0.75,-1.63,0.93,-0.68,1549000800,0,10.003,30.0,1.0
8,-1.52,0.75,-1.54,0.87,0.34,1549004400,0,10.003,144.0,1.6
9,1.03,0.83,-0.55,0.89,1.03,1549008000,0,10.003,60.0,1.0
10,-1.15,0.83,-0.92,0.87,1.03,1549011600,1,10.003,75.0,1.91
11,0.0,0.83,-0.55,0.87,1.33,1549015200,1,10.003,66.0,1.35
12,-2.21,0.61,-0.24,0.94,0.64,1549018800,1,10.003,119.0,2.44
13,-0.8,0.83,0.76,0.96,1.33,1549022400,1,10.003,66.0,1.91
14,-0.24,0.83,0.76,0.96,1.33,1549026000,1,10.003,72.0,1.5
15,-0.57,0.83,1.06,0.93,2.03,1549029600,1,10.003,67.0,2.44
16,2.03,0.53,1.06,0.93,2.03,1549033200,0,10.003,96.0,0.65
17,0.14,0.61,1.06,0.93,2.03,1549036800,0,10.003,24.0,1.81
18,-0.58,0.83,1.03,1.0,1.03,1549040400,0,10.003,4.0,1.5
19,-1.37,0.83,1.03,1.0,1.03,1549044000,0,8.763,328.0,2.09
20,-2.35,0.75,1.03,1.0,1.03,1549047600,0,6.22,30.0,3.1
21,-0.7,0.83,0.71,1.0,0.71,1549051200,0,5.537,334.0,1.35
22,0.02,0.83,0.02,1.0,0.02,1549054800,0,4.157,156.0,1.0
23,0.34,0.83,0.34,1.0,0.34,1549058400,0,3.463,230.0,1.0
