,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,14.81,,1.25,0.4,14.81,1555538400,0.0,8.831,53.0,,5.04
1,13.23,0.0,0.83,0.43,13.23,1555545600,0.0,9.414,50.0,,3.69
2,12.81,0.0,0.83,0.44,12.81,1555549200,0.0,8.831,38.0,,4.31
3,12.81,0.75,1.41,0.46,12.81,1555552800,0.0,8.831,44.0,,4.89
4,12.81,1.0,2.41,0.49,12.81,1555556400,0.0,10.003,56.0,,4.8
5,11.81,,2.41,0.53,11.81,1555560000,0.0,,,,
6,11.81,0.0,3.0,0.55,11.81,1555563600,0.0,7.657,44.0,,4.89
7,11.81,0.0,3.42,0.56,11.81,1555567200,0.0,7.657,43.0,,5.09
8,15.22,0.0,4.42,0.48,15.22,1555574400,3.0,7.657,60.0,,6.29
9,16.64,0.0,5.0,0.46,16.64,1555578000,4.0,10.003,69.0,,4.47
10,19.23,0.0,4.01,0.37,19.23,1555585200,6.0,10.003,75.0,,7.11
11,20.23,0.0,4.59,0.36,20.23,1555588800,6.0,10.003,75.0,8.8,6.74
12,21.23,0.0,4.01,0.32,21.23,1555592400,6.0,10.003,101.0,11.18,5.47
13,22.13,,4.01,0.31,22.13,1555596000,,10.003,101.0,,5.7
14,22.23,0.0,3.42,0.29,22.23,1555599600,3.0,10.003,76.0,9.8,7.08
15,22.23,0.0,3.0,0.28,22.23,1555603200,1.0,10.003,74.0,,5.91
16,21.64,0.0,3.0,0.29,21.64,1555606800,0.0,10.003,95.0,,5.76
17,20.64,0.0,2.0,0.29,20.64,1555610400,0.0,10.003,74.0,,6.41
18,17.81,0.0,1.41,0.33,17.81,1555614000,0.0,10.003,65.0,,5.26
19,17.22,0.0,1.41,0.34,17.22,1555617600,0.0,10.003,54.0,,4.68
20,17.64,0.0,0.42,0.31,17.64,1555621200,0.0,10.003,51.0,,5.55
