,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,7.21,0.99,5.73,0.75,cloudy,335.8,0.0543,0.16,rain,1024.3,Stark bewölkt,9.94,1582412400,0,16.093,238,13.87,5.87
1,6.35,0.99,6.17,0.79,rain,336.3,0.1059,0.33,rain,1024.1,Nieselregen möglich,9.61,1582416000,0,16.093,231,13.64,7.3
2,10.25,0.99,6.5,0.78,rain,336.9,0.0802,0.28,rain,1024.0,Nieselregen möglich,10.25,1582419600,0,16.093,238,10.76,5.47
3,10.26,0.99,6.72,0.79,rain,338.5,0.1178,0.33,rain,1023.3,Nieselregen möglich,10.26,1582423200,0,16.093,240,11.81,5.79
4,10.3,0.99,6.94,0.8,rain,339.3,0.1865,0.39,rain,1022.7,Nieselregen möglich,10.3,1582426800,0,16.093,242,12.87,5.99
5,10.16,0.99,6.7,0.79,rain,338.9,0.2228,0.42,rain,1022.1,Nieselregen möglich,10.16,1582430400,0,16.093,239,13.66,6.34
6,6.99,0.99,6.4,0.78,rain,337.8,0.228,0.41,rain,1021.4,Nieselregen möglich,9.98,1582434000,0,16.093,236,14.45,6.73
7,6.62,0.99,5.82,0.77,cloudy,336.7,0.0158,0.17,rain,1020.8,Stark bewölkt,9.67,1582437600,0,16.093,221,14.09,6.62
8,6.64,0.99,6.2,0.78,cloudy,335.3,0.0146,0.18,rain,1019.8,Stark bewölkt,9.85,1582441200,0,16.093,220,15.34,7.38
9,10.4,0.99,6.92,0.79,cloudy,333.6,0.0293,0.21,rain,1018.7,Stark bewölkt,10.4,1582444800,0,16.093,225,17.14,8.36
10,11.0,1.0,7.36,0.78,wind,332.1,0.0473,0.2,rain,1017.7,Frische Brise und stark bewölkt,11.0,1582448400,1,16.093,231,18.7,8.95
11,11.52,1.0,7.42,0.76,wind,330.9,0.0345,0.17,rain,1017.0,Frische Brise und stark bewölkt,11.52,1582452000,1,16.093,235,19.96,9.57
12,12.3,0.99,7.63,0.73,wind,329.9,0.0184,0.15,rain,1016.4,Frische Brise und stark bewölkt,12.3,1582455600,2,16.093,238,20.91,10.05
13,12.79,0.99,7.79,0.72,wind,325.9,0.0191,0.15,rain,1015.7,Sturm und stark bewölkt,12.79,1582459200,2,16.093,235,22.08,11.05
14,13.24,0.99,7.84,0.7,wind,326.2,0.012,0.15,rain,1015.0,Sturm und stark bewölkt,13.24,1582462800,1,16.093,239,22.8,11.14
15,13.8,0.99,7.84,0.67,wind,327.6,0.0064,0.13,rain,1014.5,Sturm und stark bewölkt,13.8,1582466400,1,16.093,244,23.34,11.11
16,13.28,0.99,7.63,0.69,wind,329.3,0.0059,0.14,rain,1014.2,Sturm und stark bewölkt,13.28,1582470000,0,16.093,249,23.37,10.97
17,13.26,0.99,7.5,0.68,wind,331.6,0.0106,0.14,rain,1014.3,Sturm und stark bewölkt,13.26,1582473600,0,16.093,262,22.94,10.97
18,13.3,0.99,7.78,0.69,wind,334.2,0.0315,0.2,rain,1015.1,Sturm und stark bewölkt,13.3,1582477200,0,16.093,269,21.94,10.82
19,13.53,0.98,7.98,0.69,rain,338.0,0.13,0.26,rain,1016.1,Nieselregen möglich und frische Brise,13.53,1582480800,0,16.093,249,19.89,8.88
20,12.61,0.99,8.5,0.76,rain,341.1,0.3358,0.46,rain,1017.3,Leichter Regen möglich und frische Brise,12.61,1582484400,0,16.093,166,18.14,8.9
21,11.51,0.99,8.45,0.81,rain,344.0,0.9188,0.56,rain,1018.7,Regen,11.51,1582488000,0,16.093,36,16.22,7.6
22,10.37,0.99,4.7,0.68,rain,346.0,1.3222,0.49,rain,1020.1,Regen,10.37,1582491600,0,16.093,309,14.3,6.45
23,6.67,0.99,3.17,0.65,rain,345.9,0.8076,0.33,rain,1021.6,Leichter Regen möglich,9.41,1582495200,0,16.093,277,12.61,5.49
