,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,-1.35,0.85,-1.69,0.81,partly-cloudy-night,299.0,0.0,0.0,,1015.3,Überwiegend bewölkt,1.17,1609974000,0,16.093,270,4.24,2.22
1,-1.53,0.85,-2.25,0.8,partly-cloudy-night,299.1,0.0,0.0,,1014.8,Überwiegend bewölkt,0.82,1609977600,0,16.093,290,3.79,2.03
2,-1.57,0.78,-2.6,0.8,partly-cloudy-night,300.1,0.0,0.0,,1015.3,Überwiegend bewölkt,0.44,1609981200,0,16.093,25,3.55,1.72
3,-1.26,0.63,-1.66,0.83,partly-cloudy-night,306.7,0.0,0.0,,1015.5,Überwiegend bewölkt,0.9,1609984800,0,16.093,143,3.81,1.88
4,-1.31,0.54,-2.01,0.84,partly-cloudy-night,308.0,0.0,0.0,,1015.4,Leicht bewölkt,0.39,1609988400,0,16.093,229,4.21,1.5
5,-1.72,0.7,-2.45,0.83,partly-cloudy-night,307.8,0.0,0.0,,1015.2,Überwiegend bewölkt,0.03,1609992000,0,16.093,250,4.47,1.5
6,-2.26,0.69,-2.79,0.83,partly-cloudy-night,302.8,0.0,0.0,,1015.1,Überwiegend bewölkt,-0.24,1609995600,0,16.093,240,4.84,1.65
7,-2.64,0.68,-2.8,0.84,partly-cloudy-night,302.2,0.0,0.0,,1014.5,Überwiegend bewölkt,-0.35,1609999200,0,16.093,232,4.79,1.83
8,-2.76,0.67,-3.0,0.83,partly-cloudy-night,302.7,0.0,0.0,,1014.6,Überwiegend bewölkt,-0.47,1610002800,0,16.093,235,4.62,1.82
9,-2.75,0.75,-3.27,0.82,partly-cloudy-day,302.9,0.0,0.0,,1015.0,Überwiegend bewölkt,-0.53,1610006400,0,16.093,238,4.79,1.75
10,-2.64,0.85,-3.42,0.8,partly-cloudy-day,303.0,0.0,0.0,,1015.1,Überwiegend bewölkt,-0.34,1610010000,0,16.093,240,4.84,1.84
11,-2.38,0.82,-3.09,0.78,partly-cloudy-day,302.6,0.0,0.0,,1015.3,Überwiegend bewölkt,0.29,1610013600,0,16.093,242,4.61,2.22
12,-1.99,0.8,-2.51,0.77,partly-cloudy-day,302.0,0.0,0.0,,1014.8,Überwiegend bewölkt,1.09,1610017200,1,16.093,243,4.4,2.78
13,-0.76,0.97,-1.97,0.73,cloudy,301.5,0.0,0.0,,1014.5,Stark bewölkt,2.38,1610020800,1,16.093,243,4.36,3.15
14,0.13,0.89,-1.73,0.71,cloudy,300.0,0.0,0.0,,1014.0,Stark bewölkt,3.1,1610024400,0,16.093,242,4.25,3.12
15,1.0,0.71,-1.29,0.7,partly-cloudy-day,299.4,0.0065,0.16,rain,1013.8,Überwiegend bewölkt,3.72,1610028000,0,16.093,238,4.31,2.96
16,0.81,0.8,-1.38,0.71,partly-cloudy-day,294.8,0.0156,0.15,rain,1013.2,Überwiegend bewölkt,3.39,1610031600,0,16.093,239,4.88,2.7
17,-0.2,0.93,-1.48,0.75,cloudy,292.9,0.0311,0.14,rain,1013.6,Stark bewölkt,2.55,1610035200,0,16.093,237,6.2,2.72
18,-0.96,0.89,-1.46,0.78,cloudy,290.6,0.0391,0.1,rain,1013.6,Stark bewölkt,1.96,1610038800,0,16.093,230,7.73,2.77
19,-1.25,0.94,-1.29,0.81,cloudy,287.5,0.0271,0.06,rain,1014.1,Stark bewölkt,1.7,1610042400,0,14.976,224,8.44,2.76
20,-1.45,0.95,-1.18,0.81,cloudy,288.7,0.031,0.07,rain,1013.6,Stark bewölkt,1.66,1610046000,0,13.858,222,8.5,2.93
21,-1.75,0.93,-1.08,0.83,cloudy,289.8,0.0562,0.09,rain,1013.7,Stark bewölkt,1.55,1610049600,0,12.643,221,8.17,3.13
22,-2.27,0.94,-1.04,0.85,cloudy,290.6,0.1113,0.15,rain,1013.6,Stark bewölkt,1.22,1610053200,0,16.093,222,7.73,3.28
23,-2.27,0.95,-0.89,0.86,rain,292.6,0.1635,0.29,rain,1013.7,Nieselregen möglich,1.26,1610056800,0,16.093,229,6.94,3.34
