,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,1.3,0.9,-0.19,0.64,6.22,1549839600,0.0,10.003,256,13.4,9.63
1,0.86,0.9,-0.59,0.64,5.64,1549843200,0.0,10.003,268,11.8,8.45
2,0.51,1.0,-0.19,0.68,5.22,1549846800,0.0,10.003,271,11.3,7.86
3,-0.29,0.52,0.83,0.79,4.23,1549850400,0.0,10.003,266,9.8,6.53
4,-0.55,0.52,-0.19,0.76,3.64,1549854000,0.0,10.003,269,,5.38
5,-0.35,0.9,-0.19,0.76,3.64,1549857600,0.0,10.003,265,,4.97
6,0.54,0.9,-0.19,0.73,4.23,1549861200,0.0,10.003,279,8.21,4.68
7,0.5,0.75,-0.19,0.73,4.23,1549864800,0.0,10.003,260,,4.77
8,0.48,0.62,-0.19,0.73,4.23,1549868400,0.0,10.003,267,,4.8
9,0.44,0.75,-0.19,0.71,4.64,1549872000,0.0,10.003,273,,6.0
10,1.46,0.75,-0.19,0.68,5.22,1549875600,1.0,10.003,270,9.3,5.35
11,1.44,0.57,-1.17,0.62,5.64,1549879200,1.0,10.003,277,9.3,6.7
12,2.32,0.75,-1.17,0.58,6.63,1549882800,1.0,10.003,279,10.3,7.91
13,2.82,0.9,-1.17,0.58,6.63,1549886400,1.0,10.003,293,9.8,6.41
14,3.18,0.29,-1.75,0.53,7.22,1549890000,1.0,10.003,291,12.58,7.57
15,3.87,0.75,-2.17,0.49,7.81,1549893600,1.0,10.003,280,10.8,7.86
16,3.27,0.9,-2.17,0.51,7.22,1549897200,0.0,10.003,285,9.8,7.28
17,3.71,,-0.59,0.6,6.63,1549900800,,,311,,4.31
18,1.73,0.9,0.83,0.73,5.22,1549904400,0.0,10.003,290,,4.77
19,2.58,0.77,0.83,0.73,5.22,1549908000,0.0,10.003,301,,3.27
20,2.28,0.75,-0.19,0.66,5.64,1549911600,0.0,10.003,312,,4.69
21,1.2,0.42,-0.76,0.68,4.64,1549915200,0.0,10.003,302,,4.38
22,1.27,0.08,-1.17,0.69,4.05,1549918800,0.0,10.003,292,,3.13
23,-1.07,0.19,0.01,0.8,3.12,1549922400,0.0,10.003,281,,5.09
