,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,18.27,0.75,13.0,0.71,18.27,1560549600,0,10.003,16,1.5
1,17.57,0.75,13.69,0.78,17.57,1560553200,0,10.003,323,3.07
2,17.27,0.75,14.0,0.81,17.27,1560556800,0,10.003,101,2.09
3,16.2,0.75,13.0,0.81,16.2,1560560400,0,10.003,143,1.97
4,16.88,0.75,13.0,0.78,16.88,1560564000,0,10.003,200,1.5
5,15.89,0.75,13.0,0.83,15.89,1560567600,0,10.003,291,2.45
6,17.27,0.75,13.0,0.76,17.27,1560571200,0,10.003,246,4.58
7,17.27,0.36,12.69,0.75,17.27,1560574800,0,10.003,234,2.56
8,18.27,0.27,13.38,0.73,18.27,1560578400,1,10.003,230,3.37
9,19.65,0.19,14.38,0.72,19.65,1560582000,3,10.003,222,2.31
10,19.65,0.36,13.38,0.67,19.65,1560585600,4,10.003,243,4.41
11,20.65,0.36,12.69,0.6,20.65,1560589200,6,10.003,251,4.45
12,21.27,0.44,13.0,0.59,21.27,1560592800,7,10.003,255,4.63
13,21.95,0.53,13.0,0.57,21.95,1560596400,7,10.003,265,5.71
14,21.95,0.53,13.0,0.57,21.95,1560600000,7,10.003,249,3.75
15,21.95,0.53,13.31,0.58,21.95,1560603600,6,10.003,312,4.16
16,22.33,0.36,12.69,0.54,22.33,1560607200,5,10.003,298,3.48
17,21.27,0.36,12.69,0.58,21.27,1560610800,4,10.003,321,4.93
18,21.64,0.36,12.69,0.57,21.64,1560614400,2,10.003,344,4.93
19,20.96,0.36,12.31,0.58,20.96,1560618000,1,10.003,349,4.45
20,19.96,0.36,12.31,0.61,19.96,1560621600,0,10.003,339,3.25
21,18.7,0.19,13.0,0.69,18.7,1560625200,0,10.003,320,2.6
22,17.96,0.19,12.69,0.71,17.96,1560628800,0,9.691,317,2.79
23,18.02,0.19,12.31,0.69,18.02,1560632400,0,10.003,307,4.11
