,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,6.65,0.44,3.0,0.78,6.65,1569016800,0.0,10.003,41,0.5
1,5.95,0.19,3.0,0.81,5.95,1569020400,0.0,10.003,30,1.0
2,4.02,0.19,2.69,0.81,5.64,1569024000,0.0,10.003,30,2.09
3,4.53,0.19,2.31,0.81,5.33,1569027600,0.0,10.003,44,1.35
4,4.64,0.19,2.0,0.83,4.64,1569031200,0.0,10.003,327,1.16
5,3.19,0.19,2.0,0.85,4.34,1569034800,0.0,10.003,5,1.5
6,2.41,0.19,1.3,0.85,3.65,1569038400,0.0,10.003,334,1.5
7,2.7,0.19,2.0,0.87,4.02,1569042000,0.0,10.003,325,1.6
8,2.93,0.19,2.37,0.85,4.71,1569045600,0.0,10.003,335,2.09
9,7.47,0.19,2.0,0.65,8.09,1569049200,1.0,10.003,50,1.5
10,8.96,,3.0,0.64,9.4,1569052800,,10.003,80,1.5
11,12.4,,4.69,0.59,12.4,1569056400,,10.003,86,1.35
12,13.71,,5.0,0.56,13.71,1569060000,,10.003,61,1.5
13,15.71,,5.31,0.5,15.71,1569063600,,10.003,125,1.35
14,17.71,,6.31,0.47,17.71,1569067200,,10.003,100,1.76
15,19.03,,6.62,0.44,19.03,1569070800,,10.003,62,2.79
16,20.03,,6.62,0.42,20.03,1569074400,,10.003,83,3.25
17,20.03,,7.31,0.44,20.03,1569078000,,10.003,76,3.41
18,20.03,,7.31,0.44,20.03,1569081600,,10.003,74,3.95
19,17.96,,7.31,0.5,17.96,1569085200,,10.003,77,3.95
20,14.26,,7.62,0.64,14.26,1569088800,0.0,10.003,89,1.35
21,13.64,0.19,7.31,0.66,13.64,1569092400,0.0,10.003,75,1.35
22,12.64,0.19,7.31,0.7,12.64,1569096000,0.0,10.003,50,2.09
23,10.64,0.19,6.99,0.78,10.64,1569099600,0.0,10.003,290,0.85
