,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,17.05,1.0,16.17,0.96,16.81,1562882400,0,10.003,185.0,,2.51
1,16.22,,15.0,0.93,16.12,1562886000,0,8.998,191.0,,1.0
2,15.37,0.75,15.0,0.99,15.22,1562889600,0,4.418,200.0,,0.87
3,15.31,0.0,14.59,0.96,15.22,1562893200,0,6.413,221.0,,0.62
4,14.12,0.19,13.0,0.93,14.12,1562896800,0,6.004,230.0,,1.0
5,13.23,0.52,13.0,0.99,13.23,1562900400,0,6.764,240.0,,0.41
6,14.22,0.33,13.59,0.96,14.22,1562904000,0,9.587,,,0.0
7,15.31,0.52,14.59,0.96,15.22,1562907600,0,4.716,80.0,,0.88
8,16.8,0.66,15.59,0.94,16.64,1562911200,1,3.486,110.0,,1.5
9,17.44,0.66,16.17,0.94,17.22,1562914800,2,5.894,166.0,,2.81
10,17.44,0.77,16.17,0.94,17.22,1562918400,3,5.894,191.0,,0.87
11,18.31,0.52,15.59,0.85,18.22,1562922000,5,7.657,161.0,,2.15
12,18.06,0.62,16.58,0.93,17.81,1562925600,5,10.003,167.0,,2.09
13,19.48,0.52,17.0,0.87,19.23,1562929200,6,10.003,169.0,,1.75
14,19.25,0.9,16.58,0.86,19.05,1562932800,5,7.657,49.0,,2.89
15,17.14,0.9,15.24,0.89,17.05,1562936400,4,4.761,151.0,11.8,3.32
16,18.06,0.77,16.58,0.93,17.81,1562940000,4,10.003,186.0,,5.09
17,19.08,0.62,17.0,0.89,18.81,1562943600,3,10.003,191.0,,2.51
18,19.79,0.62,16.41,0.82,19.64,1562947200,2,10.003,200.0,,1.49
19,18.91,0.62,17.0,0.9,18.64,1562950800,1,10.003,278.0,,4.4
20,18.52,0.62,17.0,0.93,18.22,1562954400,0,10.003,260.0,,3.1
21,17.3,0.66,15.24,0.88,17.22,1562958000,0,10.003,292.0,,2.44
22,16.71,0.66,15.0,0.9,16.64,1562961600,0,10.003,251.0,,1.9
23,16.23,0.08,14.41,0.89,16.22,1562965200,0,10.003,260.0,,1.49
