,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,3.65,0.19,0.99,0.83,3.65,1553295600,0.0,10.003,306.0,0.5
1,2.96,,0.01,0.81,2.96,1553299200,0.0,10.003,244.0,1.16
2,-0.24,,-0.7,0.84,1.64,1553302800,0.0,9.383,268.0,1.76
3,2.34,,0.01,0.85,2.34,1553306400,0.0,9.383,167.0,0.81
4,0.95,,-0.31,0.91,0.95,1553310000,0.0,9.383,319.0,1.16
5,-0.77,0.19,-0.31,0.93,0.64,1553313600,0.0,9.383,273.0,1.34
6,-0.06,0.19,-1.01,0.93,-0.06,1553317200,0.0,9.383,308.0,1.16
7,-0.68,0.19,-0.68,1.0,-0.68,1553320800,0.0,9.383,60.0,0.85
8,0.91,0.19,0.37,0.87,2.34,1553324400,1.0,10.003,230.0,1.5
9,5.02,0.19,1.38,0.77,5.02,1553328000,2.0,10.003,240.0,1.0
10,8.34,0.19,3.39,0.68,9.02,1553331600,3.0,10.003,158.0,1.69
11,12.02,0.19,3.7,0.57,12.02,1553335200,4.0,10.003,98.0,2.09
12,14.33,0.19,2.37,0.44,14.33,1553338800,4.0,10.003,67.0,2.11
13,15.33,0.19,2.37,0.42,15.33,1553342400,4.0,10.003,50.0,2.6
14,15.64,,1.06,0.37,15.64,1553346000,,10.003,3.0,2.91
15,15.95,,1.38,0.37,15.95,1553349600,,10.003,336.0,3.48
16,16.26,,0.99,0.36,16.26,1553353200,,10.003,15.0,2.95
17,15.95,,2.37,0.4,15.95,1553356800,,10.003,21.0,2.95
18,14.57,,2.0,0.43,14.57,1553360400,,10.003,30.0,2.76
19,12.58,,1.68,0.47,12.58,1553364000,0.0,10.003,3.0,2.6
20,11.96,,1.38,0.48,11.96,1553367600,0.0,10.003,334.0,2.44
21,7.67,,0.69,0.59,8.27,1553371200,0.0,10.003,306.0,1.5
22,7.04,,1.38,0.63,7.96,1553374800,0.0,10.003,299.0,1.76
23,7.33,,2.77,0.73,7.33,1553378400,0.0,10.003,,0.0
