,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,12.12,,6.0,0.66,12.12,1562709600,0.0,10.003,0,,1.0
1,11.39,0.0,5.41,0.67,11.39,1562713200,0.0,10.003,292,,1.5
2,9.12,,6.0,0.81,9.12,1562716800,0.0,10.003,221,,1.0
3,9.12,,5.0,0.75,9.12,1562720400,0.0,10.003,221,,0.5
4,5.74,,5.0,0.86,7.11,1562724000,0.0,10.003,11,,2.09
5,6.36,,5.0,0.86,7.11,1562727600,0.0,10.003,60,,1.5
6,6.36,,5.0,0.86,7.11,1562731200,,10.003,41,,1.5
7,11.22,0.0,6.99,0.75,11.22,1562734800,0.0,10.003,60,,1.28
8,13.23,0.0,6.41,0.63,13.23,1562738400,1.0,10.003,30,,1.08
9,15.22,0.0,6.99,0.58,15.22,1562742000,2.0,10.003,20,,0.62
10,17.22,0.08,6.99,0.51,17.22,1562745600,4.0,10.003,200,,1.5
11,19.23,0.08,6.0,0.42,19.23,1562749200,6.0,10.003,240,,2.09
12,21.23,0.0,5.59,0.36,21.23,1562752800,8.0,10.003,260,8.21,2.16
13,22.23,0.19,4.42,0.31,22.23,1562756400,8.0,10.003,311,,2.09
14,23.22,0.0,4.42,0.29,23.22,1562760000,9.0,10.003,290,,1.5
15,24.81,0.0,4.59,0.27,24.81,1562763600,8.0,10.003,75,,2.37
16,24.81,0.0,3.59,0.25,24.81,1562767200,6.0,10.003,280,10.8,4.22
17,26.23,0.0,3.59,0.23,26.23,1562770800,4.0,10.003,290,,2.6
18,26.64,0.0,0.64,0.18,26.64,1562774400,2.0,10.003,0,10.3,3.1
19,26.23,0.0,1.41,0.2,26.23,1562778000,1.0,10.003,0,,2.6
20,25.22,0.44,2.58,0.23,25.22,1562781600,0.0,10.003,342,,2.72
21,23.63,1.0,2.0,0.24,23.63,1562785200,0.0,10.003,4,,2.51
22,22.23,1.0,2.41,0.27,22.23,1562788800,0.0,10.003,340,8.21,2.3
23,21.23,1.0,3.42,0.31,21.23,1562792400,0.0,10.003,320,,1.49
