,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,13.26,0.19,8.38,0.72,13.26,1559944800,0.0,9.691,226,,3.91
1,12.27,0.19,8.38,0.77,12.27,1559948400,0.0,8.452,247,,3.52
2,12.27,,7.76,0.74,12.27,1559952000,0.0,8.763,195,,3.21
3,11.96,0.19,8.07,0.77,11.96,1559955600,0.0,8.763,197,,2.72
4,11.96,0.19,7.38,0.74,11.96,1559959200,0.0,8.763,214,,3.07
5,11.96,0.19,7.38,0.74,11.96,1559962800,0.0,8.763,207,,3.41
6,11.65,0.19,7.69,0.77,11.65,1559966400,0.0,10.003,211,,3.57
7,11.65,0.19,6.69,0.72,11.65,1559970000,0.0,10.003,213,,3.91
8,12.33,0.19,6.0,0.65,12.33,1559973600,1.0,10.003,214,,4.41
9,13.33,0.19,6.0,0.61,13.33,1559977200,3.0,10.003,226,10.8,5.36
10,14.33,0.19,4.24,0.51,14.33,1559980800,5.0,9.691,235,10.8,5.36
11,15.33,,3.31,0.45,15.33,1559984400,,9.691,228,11.3,5.59
12,15.64,,2.31,0.41,15.64,1559988000,,10.003,234,,6.24
13,17.34,,3.31,0.39,17.34,1559991600,,9.383,227,,5.44
14,18.33,,3.0,0.36,18.33,1559995200,,9.383,238,11.3,4.6
15,18.65,,3.0,0.35,18.65,1559998800,,9.691,230,,4.45
16,19.65,,1.68,0.3,19.65,1560002400,,10.003,224,,4.94
17,19.65,,0.99,0.29,19.65,1560006000,,9.691,230,,3.95
18,19.96,,0.99,0.28,19.96,1560009600,,10.003,248,,4.79
19,20.65,,0.32,0.26,20.65,1560013200,,10.003,237,,2.6
20,19.27,,3.76,0.36,19.27,1560016800,,10.003,14,,3.13
21,17.57,,4.38,0.42,17.57,1560020400,,10.003,345,,2.79
22,14.57,,5.07,0.53,14.57,1560024000,0.0,10.003,357,,1.5
23,13.95,,5.69,0.57,13.95,1560027600,0.0,8.419,322,,2.09
