,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,11.63,0.66,6.99,0.73,11.63,1556834400,0,10.003,299,,4.11
1,11.63,0.66,6.99,0.73,11.63,1556838000,0,10.003,321,,2.98
2,11.22,0.66,6.99,0.75,11.22,1556841600,0,10.003,295,,3.22
3,11.22,0.9,6.41,0.72,11.22,1556845200,0,10.003,315,8.21,3.39
4,10.63,0.66,5.0,0.68,10.63,1556848800,0,10.003,312,,3.88
5,7.65,0.08,4.42,0.75,8.64,1556852400,0,10.003,294,,1.96
6,6.32,0.08,5.0,0.8,8.23,1556856000,0,10.003,307,,3.1
7,7.4,0.44,5.0,0.75,9.12,1556859600,0,10.003,290,,3.1
8,7.71,0.75,5.0,0.75,9.12,1556863200,1,10.003,251,,2.6
9,10.22,0.77,5.0,0.7,10.22,1556866800,2,10.003,304,,3.22
10,11.05,0.77,5.0,0.66,11.05,1556870400,3,10.003,323,,4.6
11,12.64,0.62,3.59,0.54,12.64,1556874000,4,10.003,310,9.8,5.06
12,13.23,0.33,3.59,0.52,13.23,1556877600,6,10.003,301,8.21,5.76
13,13.23,0.62,3.18,0.51,13.23,1556881200,5,10.003,310,,5.26
14,13.23,0.62,2.58,0.48,13.23,1556884800,5,10.003,315,,6.32
15,13.64,0.44,2.58,0.47,13.64,1556888400,5,10.003,297,,5.55
16,13.64,0.44,0.99,0.42,13.64,1556892000,4,10.003,329,10.91,6.41
17,15.22,0.0,0.16,0.36,15.22,1556895600,3,10.003,294,9.8,7.2
18,14.64,0.19,0.59,0.38,14.64,1556899200,2,10.003,321,10.33,5.55
19,14.05,0.44,0.99,0.41,14.05,1556902800,1,10.003,335,11.3,5.26
20,12.64,0.75,0.59,0.44,12.64,1556906400,0,10.003,344,10.3,3.13
21,11.05,1.0,0.99,0.5,11.05,1556910000,0,10.003,346,9.8,2.81
22,7.9,1.0,1.58,0.59,9.23,1556913600,0,10.003,325,,2.51
23,7.45,,2.0,0.61,9.23,1556917200,0,10.003,320,9.3,3.22
