,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,17.41,0.9,16.0,0.93,17.22,1566079200,0,10.003,180,,2.51
1,17.57,0.9,17.0,0.99,17.22,1566082800,0,10.003,191,,2.81
2,17.51,1.0,16.58,0.96,17.22,1566086400,0,6.831,197,,3.3
3,17.51,1.0,16.58,0.96,17.22,1566090000,0,9.414,165,,3.3
4,17.51,1.0,16.58,0.96,17.22,1566093600,0,8.831,185,,1.75
5,17.51,1.0,16.58,0.96,17.22,1566097200,0,10.003,196,,2.6
6,17.51,0.9,16.58,0.96,17.22,1566100800,0,10.003,191,,1.28
7,17.51,0.9,16.58,0.96,17.22,1566104400,0,10.003,191,,2.11
8,18.61,0.9,17.58,0.96,18.22,1566108000,0,10.003,191,,1.28
9,20.11,0.62,18.59,0.94,19.64,1566111600,1,10.003,177,,2.72
10,20.66,0.75,18.59,0.9,20.23,1566115200,2,10.003,177,,4.51
11,23.16,0.75,18.59,0.77,22.81,1566118800,3,10.003,196,7.7,4.69
12,27.85,0.77,18.41,0.6,26.81,1566122400,4,10.003,231,10.87,7.49
13,27.88,0.62,17.0,0.54,27.21,1566126000,5,10.003,227,11.3,7.61
14,29.53,0.33,16.58,0.46,29.23,1566129600,6,10.003,232,12.39,9.51
15,27.98,0.52,16.0,0.49,27.64,1566133200,5,10.003,246,14.91,9.21
16,28.64,0.44,16.58,0.49,28.23,1566136800,4,10.003,240,11.3,9.28
17,29.16,0.19,16.58,0.48,28.82,1566140400,3,10.003,245,10.8,8.06
18,25.08,0.62,17.58,0.64,24.87,1566144000,1,10.003,263,10.8,6.33
19,21.85,0.62,19.0,0.86,21.4,1566147600,0,10.003,261,,3.59
20,21.28,0.44,19.0,0.89,20.81,1566151200,0,10.003,216,10.8,2.6
21,20.66,0.66,17.41,0.83,20.4,1566154800,0,10.003,272,,2.73
22,20.01,0.52,16.83,0.83,19.81,1566158400,0,10.003,239,,2.89
23,20.01,0.52,16.83,0.83,19.81,1566162000,0,10.003,269,,2.68
