,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,7.12,0.75,7.38,0.9,8.95,1557439200,0,10.003,231,,3.21
1,6.76,0.75,7.38,0.9,8.95,1557442800,0,10.003,240,,3.91
2,6.25,0.65,6.69,0.92,7.96,1557446400,0,10.003,234,,2.72
3,4.59,0.36,6.69,0.96,7.27,1557450000,0,10.003,230,,4.11
4,5.87,0.36,6.69,0.96,7.27,1557453600,0,10.003,249,,2.15
5,5.38,0.36,6.0,0.98,6.26,1557457200,0,10.003,231,,1.5
6,6.18,0.36,6.69,0.98,6.96,1557460800,0,10.003,239,,1.5
7,6.96,0.36,6.69,0.98,6.96,1557464400,0,10.003,233,,1.19
8,8.33,0.36,7.69,0.96,8.33,1557468000,1,10.003,240,,1.0
9,8.36,0.36,7.69,0.88,9.64,1557471600,2,10.003,223,,2.56
10,7.85,0.36,7.69,0.88,9.64,1557475200,4,10.003,221,,3.41
11,10.72,0.36,7.69,0.82,10.72,1557478800,5,10.003,237,,3.25
12,11.4,0.53,6.69,0.73,11.4,1557482400,6,8.452,241,,3.72
13,11.09,0.53,6.31,0.72,11.09,1557486000,6,10.003,223,,3.6
14,11.71,0.36,5.62,0.66,11.71,1557489600,7,9.383,260,,4.11
15,13.33,0.65,6.31,0.62,13.33,1557493200,5,10.003,247,9.8,3.98
16,11.57,0.53,6.99,0.73,11.57,1557496800,4,10.003,280,,6.43
17,11.65,0.53,6.99,0.73,11.65,1557500400,3,10.003,250,,2.87
18,14.03,0.27,6.99,0.63,14.03,1557504000,2,10.003,182,,1.69
19,13.64,0.36,6.69,0.63,13.64,1557507600,1,10.003,256,,1.84
20,13.64,0.19,6.69,0.63,13.64,1557511200,0,10.003,226,,2.15
21,11.96,0.19,7.69,0.75,11.96,1557514800,0,10.003,178,,1.69
22,10.95,0.44,7.69,0.8,10.95,1557518400,0,10.003,111,,1.16
23,9.95,0.19,6.99,0.82,9.95,1557522000,0,10.003,90,,1.0
