,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,3.91,0.75,-4.99,0.43,6.72,1552431600,0,10.003,206.0,,4.11
1,3.92,0.27,-0.87,0.55,7.71,1552435200,0,10.003,244.0,19.01,7.24
2,0.56,0.53,-0.87,0.62,5.95,1552438800,0,10.003,265.0,,11.17
3,-0.68,0.61,0.37,0.74,4.57,1552442400,0,10.003,263.0,14.91,8.95
4,-1.34,0.61,-0.39,0.73,3.95,1552446000,0,10.003,273.0,,8.46
5,-1.57,0.44,0.01,0.81,2.96,1552449600,0,10.003,252.0,,5.75
6,2.27,,0.37,0.87,2.27,1552453200,0,,,,
7,-1.82,0.53,0.01,0.87,1.95,1552456800,0,10.003,218.0,,3.91
8,-1.47,0.53,0.01,0.83,2.65,1552460400,0,10.003,218.0,,4.76
9,-0.7,0.36,-0.31,0.75,3.65,1552464000,1,10.003,230.0,,5.72
10,-0.3,0.65,-0.61,0.69,4.64,1552467600,2,10.003,233.0,9.8,8.04
11,0.82,0.75,-0.61,0.66,5.33,1552471200,3,10.003,234.0,12.39,7.32
12,0.34,0.75,-2.3,0.58,5.33,1552474800,3,10.003,237.0,13.9,8.86
13,0.7,0.65,-3.3,0.53,5.64,1552478400,3,10.003,240.0,13.4,9.01
14,1.89,0.75,-1.23,0.6,5.95,1552482000,3,10.003,239.0,10.8,6.55
15,-0.54,0.75,0.45,0.76,4.26,1552485600,2,10.003,240.0,16.77,7.29
16,1.16,0.53,-1.32,0.61,5.64,1552489200,1,10.003,224.0,13.67,7.51
17,0.92,0.65,0.01,0.69,5.33,1552492800,0,10.003,237.0,12.9,7.04
18,0.72,0.53,-1.32,0.62,5.33,1552496400,0,10.003,234.0,15.99,7.63
19,-0.08,0.75,-0.61,0.7,4.34,1552500000,0,10.003,230.0,10.8,6.32
20,-0.09,0.75,0.37,0.75,4.34,1552503600,0,10.003,230.0,11.64,6.36
21,-1.56,0.75,1.06,0.87,2.96,1552507200,0,10.003,225.0,,5.72
22,-1.94,0.75,1.68,0.95,2.34,1552514400,0,9.383,233.0,,4.91
