,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,-0.39,0.99,1.6,0.85,rain,346.1,0.2932,0.55,rain,1004.3,Leichter Regen möglich,3.93,1611961200,0,16.093,255,11.78,5.85
1,-0.07,0.97,1.65,0.83,rain,353.5,0.2173,0.34,rain,1004.7,Nieselregen möglich,4.36,1611964800,0,16.093,266,14.37,6.36
2,0.02,0.97,1.27,0.81,rain,351.7,0.1782,0.33,rain,1005.1,Nieselregen möglich,4.18,1611968400,0,16.093,292,14.59,5.62
3,-0.24,0.99,1.19,0.82,rain,351.1,0.2166,0.4,rain,1005.2,Nieselregen möglich,3.96,1611972000,0,16.093,227,14.42,5.59
4,-0.61,0.88,0.86,0.82,rain,351.5,0.2054,0.43,rain,1005.2,Nieselregen möglich,3.64,1611975600,0,16.093,251,14.04,5.52
5,-1.1,0.94,0.65,0.83,rain,353.2,0.1487,0.41,rain,1005.0,Nieselregen möglich,3.31,1611979200,0,16.093,249,14.01,5.68
6,-1.6,1.0,0.34,0.83,rain,352.0,0.0871,0.28,rain,1004.5,Nieselregen möglich,3.03,1611982800,0,16.093,259,14.73,5.99
7,-1.73,0.97,0.29,0.82,rain,350.2,0.1102,0.27,rain,1003.3,Nieselregen möglich,3.11,1611986400,0,16.093,255,15.46,6.54
8,-1.67,0.82,0.42,0.83,partly-cloudy-day,350.8,0.0643,0.22,rain,1003.0,Überwiegend bewölkt,2.96,1611990000,0,15.888,249,14.82,5.95
9,-0.9,0.91,0.39,0.81,cloudy,350.5,0.0867,0.2,rain,1003.0,Stark bewölkt,3.36,1611993600,0,16.093,260,13.67,5.36
10,0.28,0.94,0.31,0.77,cloudy,351.1,0.1046,0.22,rain,1002.8,Stark bewölkt,4.02,1611997200,0,16.093,261,11.81,4.68
11,0.55,0.92,0.19,0.76,rain,352.9,0.1268,0.3,rain,1002.4,Nieselregen möglich,3.95,1612000800,1,16.093,261,9.71,4.04
12,1.5,0.94,0.51,0.76,rain,354.4,0.1826,0.38,rain,1001.8,Nieselregen möglich,4.3,1612004400,1,15.497,264,6.59,3.24
13,1.12,0.92,0.82,0.8,rain,355.3,0.2811,0.48,rain,1001.3,Leichter Regen möglich,4.01,1612008000,1,15.546,255,6.55,3.27
14,1.0,0.97,0.95,0.82,rain,354.8,0.5185,0.61,rain,1000.4,Leichter Regen möglich,3.76,1612011600,1,11.334,233,5.89,3.02
15,1.57,0.98,1.34,0.83,rain,352.2,0.6523,0.66,rain,999.8,Leichter Regen,3.96,1612015200,0,7.036,204,5.46,2.62
16,0.51,0.99,1.76,0.92,rain,353.0,0.7644,0.69,rain,999.4,Leichter Regen,2.96,1612018800,0,6.502,173,5.26,2.47
17,0.2,0.99,1.92,0.95,rain,354.5,0.789,0.68,rain,999.5,Leichter Regen,2.57,1612022400,0,7.32,171,5.13,2.32
18,0.27,0.99,1.72,0.95,rain,349.3,0.6504,0.64,rain,999.6,Leichter Regen möglich,2.38,1612026000,0,5.825,167,4.38,2.04
19,0.98,0.98,1.66,0.95,rain,350.7,0.518,0.62,rain,999.3,Leichter Regen möglich,2.44,1612029600,0,16.093,131,2.26,1.53
20,2.6,0.99,1.85,0.95,rain,354.7,0.3897,0.55,rain,999.2,Leichter Regen möglich,2.6,1612033200,0,16.093,118,1.5,1.28
21,2.7,1.0,1.84,0.94,rain,358.2,0.4632,0.6,rain,999.2,Leichter Regen möglich,2.7,1612036800,0,16.093,118,1.44,1.24
22,2.69,1.0,1.62,0.93,rain,359.2,0.5226,0.62,rain,999.5,Leichter Regen möglich,2.69,1612040400,0,16.093,104,1.63,1.25
23,1.28,1.0,1.27,0.91,rain,357.8,0.3941,0.55,rain,999.8,Leichter Regen möglich,2.54,1612044000,0,16.093,110,1.8,1.41
