,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,14.64,0.08,9.41,0.71,14.64,1563228000,0,10.003,341,,3.52
1,13.64,0.08,9.0,0.74,13.64,1563231600,0,10.003,343,,1.85
2,12.22,0.31,9.41,0.83,12.22,1563235200,0,10.003,20,,0.87
3,11.81,0.31,9.0,0.83,11.81,1563238800,0,10.003,200,,0.62
4,10.81,0.08,8.42,0.85,10.81,1563242400,0,10.003,221,,0.41
5,9.81,0.0,8.0,0.89,9.81,1563246000,0,10.003,210,,0.41
6,9.81,0.0,8.0,0.89,9.81,1563249600,0,10.003,191,,0.62
7,11.39,0.08,9.58,0.89,11.39,1563253200,0,10.003,191,,0.41
8,13.23,0.08,9.99,0.81,13.23,1563256800,1,10.003,221,,0.62
9,15.64,0.08,10.58,0.72,15.64,1563260400,2,10.003,242,,1.5
10,17.12,0.19,9.99,0.63,17.12,1563264000,4,10.003,0,,2.6
11,18.81,0.62,9.99,0.57,18.81,1563267600,4,10.003,334,,3.69
12,19.81,0.08,9.99,0.53,19.81,1563271200,7,10.003,302,9.8,3.6
13,20.23,0.08,9.99,0.52,20.23,1563274800,8,10.003,332,7.7,3.6
14,21.82,0.08,9.99,0.47,21.82,1563278400,8,10.003,356,,3.77
15,22.23,0.08,9.41,0.44,22.23,1563282000,7,10.003,320,9.3,2.6
16,23.22,0.0,9.0,0.4,23.22,1563285600,6,10.003,320,,2.6
17,24.22,0.0,9.0,0.38,24.22,1563289200,4,10.003,11,8.8,3.6
18,24.22,0.0,8.59,0.37,24.22,1563292800,2,10.003,291,,3.52
19,23.8,0.0,9.99,0.42,23.8,1563296400,1,10.003,310,,2.72
20,22.64,0.0,9.99,0.45,22.64,1563300000,0,10.003,348,,3.3
21,21.23,0.0,10.99,0.52,21.23,1563303600,0,10.003,349,,3.13
22,19.05,0.0,10.99,0.6,19.05,1563307200,0,10.003,341,,3.39
23,17.64,0.0,10.99,0.65,17.64,1563310800,0,10.003,344,,2.16
