,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,19.23,0.9,15.0,0.77,19.23,1564351200,0,10.003,299,9.8,6.29
1,19.23,0.9,15.0,0.77,19.23,1564354800,0,10.003,306,,4.11
2,18.64,0.75,14.41,0.76,18.64,1564358400,0,10.003,301,,3.52
3,18.64,0.77,14.41,0.76,18.64,1564362000,0,10.003,315,,3.01
4,18.64,0.9,14.0,0.74,18.64,1564365600,0,10.003,317,,2.58
5,18.22,0.9,14.0,0.76,18.22,1564369200,0,10.003,286,,2.37
6,17.64,0.57,14.0,0.79,17.64,1564372800,0,10.003,285,,3.33
7,18.22,0.75,14.0,0.76,18.22,1564376400,0,10.003,295,,3.33
8,19.23,0.9,14.0,0.72,19.23,1564380000,1,10.003,315,,3.33
9,19.23,0.57,14.0,0.72,19.23,1564383600,2,10.003,300,10.3,4.01
10,20.81,0.57,14.59,0.68,20.81,1564387200,3,10.003,285,,2.72
11,22.23,0.19,14.41,0.61,22.23,1564390800,5,10.003,311,,2.72
12,23.22,0.62,14.59,0.58,23.22,1564394400,5,10.003,296,,2.81
13,24.63,0.29,14.41,0.53,24.63,1564398000,7,10.003,341,,2.6
14,25.22,0.62,14.41,0.51,25.22,1564401600,6,10.003,30,9.3,2.6
15,26.99,0.75,14.0,0.45,26.81,1564405200,5,10.003,357,8.21,2.09
16,25.81,0.9,14.41,0.49,25.81,1564408800,4,10.003,85,,3.01
17,26.23,0.42,14.41,0.48,26.23,1564412400,3,10.003,107,,2.09
18,26.64,0.19,15.0,0.49,26.64,1564416000,2,10.003,60,,2.6
19,26.23,0.19,14.41,0.48,26.23,1564419600,1,10.003,134,,1.75
20,26.23,0.52,14.41,0.48,26.23,1564423200,0,10.003,210,,0.87
21,25.22,0.08,15.0,0.53,25.22,1564426800,0,10.003,140,,0.87
22,23.63,0.08,15.41,0.6,23.63,1564430400,0,10.003,76,,2.37
23,22.05,0.08,15.41,0.66,22.05,1564434000,0,10.003,101,,0.87
