,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,15.81,0.66,13.41,0.86,15.81,1565560800,0,10.003,232.0,,2.81
1,15.81,0.66,13.41,0.86,15.81,1565564400,0,10.003,232.0,,2.37
2,14.81,0.44,12.41,0.86,14.81,1565568000,0,10.003,240.0,,1.75
3,14.4,1.0,12.0,0.86,14.4,1565571600,0,10.003,216.0,,3.01
4,13.23,0.19,11.41,0.89,13.23,1565575200,0,10.003,244.0,,2.3
5,13.23,0.19,12.0,0.92,13.23,1565578800,0,10.003,180.0,,1.28
6,12.64,0.44,11.41,0.92,12.64,1565582400,0,10.003,200.0,,1.08
7,12.81,0.0,11.41,0.91,12.81,1565586000,0,10.003,269.0,,1.3
8,14.64,0.08,12.41,0.87,14.64,1565589600,1,10.003,,,0.0
9,16.22,0.33,12.41,0.78,16.22,1565593200,2,10.003,215.0,,1.96
10,17.64,0.19,13.0,0.74,17.64,1565596800,3,10.003,184.0,,2.16
11,19.23,0.52,13.0,0.67,19.23,1565600400,4,10.003,191.0,,2.6
12,20.23,0.62,13.0,0.63,20.23,1565604000,5,10.003,198.0,,3.39
13,20.23,0.29,13.0,0.63,20.23,1565607600,6,10.003,195.0,,3.81
14,22.23,0.33,12.59,0.54,22.23,1565611200,6,10.003,187.0,,5.34
15,22.81,0.33,12.59,0.53,22.81,1565614800,5,10.003,183.0,10.8,5.54
16,22.81,0.33,12.0,0.51,22.81,1565618400,4,10.003,194.0,,4.8
17,23.22,0.19,11.58,0.48,23.22,1565622000,3,10.003,191.0,,5.25
18,22.23,0.33,11.58,0.51,22.23,1565625600,2,10.003,187.0,,4.11
19,17.64,0.77,13.17,0.75,17.64,1565629200,1,7.727,289.0,14.57,5.35
20,17.22,0.77,13.41,0.78,17.22,1565632800,0,10.003,290.0,,1.28
21,15.81,0.52,12.82,0.82,15.81,1565636400,0,10.003,209.0,,2.51
22,14.81,0.19,12.82,0.88,14.81,1565640000,0,10.003,161.0,,0.87
23,14.22,0.44,12.41,0.89,14.22,1565643600,0,10.003,274.0,,2.16
