,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,15.13,1.0,12.46,0.84,rain,321.4,0.6189,0.38,rain,1014.4,Leichter Regen möglich,15.13,1597788000,0,9.309,277,2.21,1.65
1,14.6,1.0,12.36,0.86,rain,321.5,0.4659,0.31,rain,1014.6,Leichter Regen möglich,14.6,1597791600,0,11.537,163,2.13,1.53
2,14.13,1.0,12.25,0.88,rain,321.1,0.358,0.28,rain,1014.6,Leichter Regen möglich,14.13,1597795200,0,14.25,190,2.06,1.45
3,13.68,0.8,11.93,0.89,partly-cloudy-night,318.7,0.0812,0.09,rain,1014.1,Überwiegend bewölkt,13.68,1597798800,0,16.093,188,1.39,1.22
4,13.23,0.53,11.63,0.9,partly-cloudy-night,316.2,0.0274,0.03,rain,1013.9,Leicht bewölkt,13.23,1597802400,0,16.093,198,1.69,1.5
5,13.14,0.32,11.53,0.9,partly-cloudy-night,313.4,0.0135,0.02,rain,1013.7,Leicht bewölkt,13.14,1597806000,0,16.093,202,1.87,1.65
6,13.43,0.21,11.7,0.89,clear-night,310.1,0.0066,0.02,rain,1013.9,Klar,13.43,1597809600,0,16.093,207,1.69,1.56
7,13.94,0.16,12.12,0.89,clear-day,306.4,0.0,0.0,,1014.1,Klar,13.94,1597813200,0,16.093,208,1.38,1.35
8,14.57,0.16,11.8,0.83,clear-day,303.1,0.0072,0.02,rain,1014.0,Klar,14.57,1597816800,0,16.093,190,1.43,1.32
9,16.2,0.23,12.02,0.76,clear-day,301.5,0.0,0.0,,1013.8,Klar,16.2,1597820400,1,16.093,193,1.56,1.16
10,18.46,0.34,12.24,0.67,partly-cloudy-day,300.7,0.0,0.0,,1013.5,Leicht bewölkt,18.46,1597824000,3,16.093,216,1.84,0.99
11,20.41,0.4,12.42,0.6,partly-cloudy-day,300.2,0.0,0.0,,1013.1,Leicht bewölkt,20.41,1597827600,4,16.093,216,2.03,0.9
12,21.5,0.33,12.27,0.56,partly-cloudy-day,300.2,0.0,0.0,,1012.9,Leicht bewölkt,21.5,1597831200,6,16.093,191,2.03,0.97
13,22.4,0.21,12.14,0.52,clear-day,300.6,0.0,0.0,,1012.4,Klar,22.4,1597834800,7,16.093,166,1.94,1.15
14,23.32,0.2,12.05,0.49,clear-day,300.9,0.0084,0.01,rain,1012.1,Klar,23.32,1597838400,6,16.093,248,1.86,1.25
15,23.74,0.4,11.56,0.46,partly-cloudy-day,301.1,0.0055,0.01,rain,1011.7,Leicht bewölkt,23.74,1597842000,5,16.093,65,1.77,1.24
16,24.06,0.71,11.99,0.47,partly-cloudy-day,300.6,0.0,0.0,,1011.5,Überwiegend bewölkt,24.06,1597845600,3,16.093,63,1.79,1.23
17,22.88,0.92,12.73,0.53,cloudy,299.7,0.0,0.0,,1011.3,Stark bewölkt,22.88,1597849200,2,16.093,63,1.88,1.24
18,22.29,0.93,13.24,0.57,cloudy,298.6,0.0,0.0,,1010.9,Stark bewölkt,22.29,1597852800,1,16.093,94,2.11,1.31
19,21.31,0.87,13.48,0.61,partly-cloudy-day,297.1,0.0,0.0,,1010.6,Überwiegend bewölkt,21.31,1597856400,0,16.093,115,2.4,1.41
20,20.29,0.83,13.81,0.66,partly-cloudy-day,295.8,0.0,0.0,,1010.7,Überwiegend bewölkt,20.29,1597860000,0,16.093,129,2.63,1.53
21,19.29,0.74,13.95,0.71,partly-cloudy-night,295.5,0.0,0.0,,1011.0,Überwiegend bewölkt,19.29,1597863600,0,16.093,142,2.94,1.82
22,18.12,0.64,13.62,0.75,partly-cloudy-night,295.3,0.0,0.0,,1011.2,Überwiegend bewölkt,18.12,1597867200,0,16.093,147,3.2,2.04
23,17.24,0.59,13.18,0.77,partly-cloudy-night,295.0,0.0,0.0,,1011.2,Leicht bewölkt,17.24,1597870800,0,16.093,150,3.37,2.19
