,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,-7.32,0.81,-6.36,0.84,partly-cloudy-night,313.4,0.011,0.0086,0.01,snow,1024.7,Überwiegend bewölkt,-4.11,1610233200,0,11.102,74,4.52,2.06
1,-7.12,0.91,-6.58,0.82,cloudy,315.4,0.0104,0.0083,0.01,snow,1024.3,Stark bewölkt,-3.88,1610236800,0,13.177,78,4.79,2.1
2,-7.11,0.9,-6.78,0.81,cloudy,315.2,,0.0,0.0,,1024.1,Stark bewölkt,-4.05,1610240400,0,12.724,77,4.74,1.95
3,-7.24,0.9,-7.07,0.79,cloudy,320.5,0.0176,0.0137,0.01,snow,1024.4,Stark bewölkt,-4.03,1610244000,0,11.506,82,4.26,2.07
4,-7.43,0.86,-6.91,0.8,partly-cloudy-night,324.6,0.0169,0.0132,0.01,snow,1024.4,Überwiegend bewölkt,-4.03,1610247600,0,11.721,83,4.82,2.21
5,-7.79,0.86,-6.81,0.82,partly-cloudy-night,321.8,0.0165,0.0128,0.01,snow,1024.7,Überwiegend bewölkt,-4.18,1610251200,0,14.135,81,5.29,2.35
6,-8.02,0.82,-7.01,0.82,partly-cloudy-night,318.0,0.0139,0.0106,0.01,snow,1024.8,Überwiegend bewölkt,-4.42,1610254800,0,15.593,78,5.57,2.3
7,-8.2,0.74,-7.09,0.82,partly-cloudy-night,314.3,0.012,0.0091,0.01,snow,1025.0,Überwiegend bewölkt,-4.54,1610258400,0,16.093,78,4.75,2.34
8,-8.66,0.77,-7.22,0.83,partly-cloudy-night,307.9,0.007,0.0053,0.01,snow,1024.8,Überwiegend bewölkt,-4.74,1610262000,0,16.093,82,4.66,2.52
9,-8.27,0.79,-6.75,0.82,partly-cloudy-day,297.1,0.0068,0.0053,0.01,snow,1025.0,Überwiegend bewölkt,-4.19,1610265600,0,15.572,87,6.99,2.75
10,-7.56,0.77,-6.55,0.79,partly-cloudy-day,290.4,0.0061,0.005,0.01,snow,1024.9,Überwiegend bewölkt,-3.43,1610269200,0,16.093,87,6.95,2.94
11,-6.99,0.63,-6.49,0.76,partly-cloudy-day,287.5,,0.0,0.0,,1024.7,Überwiegend bewölkt,-2.81,1610272800,1,16.093,88,6.7,3.12
12,-6.06,0.73,-5.96,0.74,partly-cloudy-day,283.5,0.0056,0.0051,0.02,snow,1024.4,Überwiegend bewölkt,-2.02,1610276400,1,16.093,85,6.18,3.15
13,-4.92,0.53,-5.72,0.71,partly-cloudy-day,282.3,,0.0,0.0,,1023.5,Leicht bewölkt,-1.13,1610280000,1,16.03,84,5.86,3.07
14,-5.09,0.48,-5.49,0.76,partly-cloudy-day,280.7,,0.0,0.0,,1023.4,Leicht bewölkt,-1.77,1610283600,1,16.093,67,5.59,2.48
15,-5.47,0.42,-5.62,0.77,partly-cloudy-day,282.9,,0.0,0.0,,1022.7,Leicht bewölkt,-2.13,1610287200,0,16.093,66,5.4,2.44
16,-6.17,0.52,-5.99,0.79,partly-cloudy-day,280.7,,0.0,0.0,,1023.0,Leicht bewölkt,-2.81,1610290800,0,16.093,68,4.65,2.34
17,-7.35,0.51,-6.83,0.8,partly-cloudy-night,280.8,,0.0,0.0,,1023.2,Leicht bewölkt,-3.86,1610294400,0,16.093,72,4.29,2.3
18,-8.07,0.44,-7.46,0.79,partly-cloudy-night,282.5,,0.0,0.0,,1023.6,Leicht bewölkt,-4.44,1610298000,0,15.041,74,4.51,2.33
19,-8.19,0.51,-7.12,0.82,partly-cloudy-night,286.6,,0.0,0.0,,1024.1,Leicht bewölkt,-4.44,1610301600,0,14.291,81,5.0,2.42
20,-7.85,0.6,-6.91,0.82,partly-cloudy-night,290.3,,0.0,0.0,,1024.4,Überwiegend bewölkt,-4.3,1610305200,0,15.362,82,4.28,2.28
21,-7.72,0.48,-7.05,0.82,partly-cloudy-night,290.8,,0.0,0.0,,1024.5,Leicht bewölkt,-4.51,1610308800,0,16.093,86,3.91,2.0
22,-8.12,0.33,-7.63,0.83,partly-cloudy-night,291.7,,0.0,0.0,,1024.7,Leicht bewölkt,-5.21,1610312400,0,16.093,90,3.04,1.74
23,-8.76,0.42,-8.3,0.83,partly-cloudy-night,286.7,,0.0,0.0,,1024.7,Leicht bewölkt,-5.87,1610316000,0,16.093,102,2.25,1.67
