,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,13.64,0.75,12.0,0.9,13.64,1558994400,0,10.003,330,,3.1
1,12.64,0.75,12.0,0.96,12.64,1558998000,0,10.003,268,,1.69
2,12.27,0.53,11.69,0.96,12.27,1559001600,0,10.003,285,,1.6
3,12.27,0.53,11.38,0.94,12.27,1559005200,0,10.003,252,,1.76
4,11.96,0.75,11.69,0.98,11.96,1559008800,0,10.003,278,,1.91
5,11.96,0.75,11.96,1.0,11.96,1559012400,0,7.244,279,,2.95
6,11.26,0.75,10.99,0.98,11.26,1559016000,0,6.206,285,,3.29
7,10.95,0.75,10.95,1.0,10.95,1559019600,0,8.625,293,,3.3
8,10.95,0.75,9.99,0.94,10.95,1559023200,1,8.452,276,,3.57
9,10.64,0.75,9.99,0.96,10.64,1559026800,2,8.763,277,,1.5
10,10.95,0.75,10.68,0.98,10.95,1559030400,3,9.07,239,,1.91
11,12.33,0.75,10.68,0.9,12.33,1559034000,5,9.383,100,,1.5
12,12.33,0.75,9.31,0.82,12.33,1559037600,5,10.003,256,,3.98
13,13.02,0.36,9.0,0.77,13.02,1559041200,7,9.383,274,,3.91
14,14.03,0.44,6.62,0.61,14.03,1559044800,7,10.003,281,,6.43
15,14.33,0.44,6.31,0.59,14.33,1559048400,6,10.003,256,,4.79
16,15.02,0.44,5.69,0.54,15.02,1559052000,5,10.003,267,,3.91
17,13.71,0.61,8.38,0.7,13.71,1559055600,3,10.003,253,13.9,5.56
18,14.71,0.36,5.93,0.56,14.71,1559059200,2,10.003,252,9.3,4.06
19,13.71,0.36,7.62,0.67,13.71,1559062800,1,10.003,277,,5.4
20,12.02,0.36,8.0,0.76,12.02,1559066400,0,10.003,240,,2.87
21,12.02,0.36,8.0,0.76,12.02,1559070000,0,10.003,212,,2.46
22,10.64,0.36,8.38,0.86,10.64,1559073600,0,10.003,221,,2.15
23,8.77,0.75,8.0,0.9,9.64,1559077200,0,10.003,225,,2.0
