,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,10.72,0.75,9.38,0.91,10.72,1567893600,0,10.003,281.0,1.45
1,10.72,0.75,8.69,0.87,10.72,1567897200,0,10.003,349.0,1.91
2,10.33,0.44,9.69,0.96,10.33,1567900800,0,10.003,311.0,3.1
3,8.69,0.75,9.64,1.0,9.64,1567904400,0,10.003,288.0,2.11
4,8.34,0.75,9.33,1.0,9.33,1567908000,0,10.003,270.0,2.09
5,9.64,0.75,9.64,1.0,9.64,1567911600,0,10.003,93.0,0.5
6,9.64,0.75,9.64,1.0,9.64,1567915200,0,9.31,,0.0
7,9.64,0.75,9.64,1.0,9.64,1567918800,0,8.625,0.0,1.04
8,9.3,0.75,9.64,1.0,9.64,1567922400,0,4.443,311.0,1.45
9,9.3,1.0,9.64,1.0,9.64,1567926000,1,4.415,320.0,1.45
10,9.3,1.0,9.64,1.0,9.64,1567929600,2,6.553,300.0,1.45
11,9.34,1.0,9.69,0.98,9.95,1567933200,3,10.003,317.0,1.76
12,10.64,1.0,9.99,0.96,10.64,1567936800,3,10.003,338.0,1.76
13,10.64,0.75,9.99,0.96,10.64,1567940400,4,10.003,6.0,1.5
14,10.64,1.0,9.99,0.96,10.64,1567944000,3,10.003,12.0,2.09
15,11.65,1.0,9.99,0.9,11.65,1567947600,3,10.003,12.0,2.09
16,10.64,1.0,10.38,0.98,10.64,1567951200,2,10.003,285.0,2.91
17,11.33,1.0,10.68,0.96,11.33,1567954800,1,10.003,326.0,2.25
18,10.64,1.0,10.38,0.98,10.64,1567958400,1,10.003,323.0,1.5
19,10.64,1.0,10.64,1.0,10.64,1567962000,0,10.003,294.0,1.91
20,10.64,1.0,9.99,0.96,10.64,1567965600,0,9.691,296.0,2.44
21,9.24,1.0,9.64,1.0,9.64,1567969200,0,9.691,280.0,1.5
22,8.69,0.83,9.64,1.0,9.64,1567972800,0,8.313,268.0,2.11
23,8.43,0.83,9.64,1.0,9.64,1567976400,0,9.383,277.0,2.44
