,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,3.68,0.8,3.36,0.98,partly-cloudy-night,371.7,0.0131,0.04,rain,1020.9,Überwiegend bewölkt,3.68,1613602800,0,16.093,192,3.37,1.3
1,3.37,0.93,3.07,0.98,cloudy,369.6,0.0,0.0,,1020.8,Stark bewölkt,3.37,1613606400,0,16.093,181,3.31,1.32
2,3.4,0.95,2.88,0.96,cloudy,368.8,0.0,0.0,,1020.5,Stark bewölkt,3.4,1613610000,0,16.093,190,3.4,1.31
3,3.06,0.95,2.62,0.97,cloudy,365.7,0.0052,0.02,rain,1020.1,Stark bewölkt,3.06,1613613600,0,16.093,139,3.45,1.19
4,2.33,0.95,2.21,0.99,cloudy,364.6,0.0092,0.02,rain,1019.4,Stark bewölkt,2.33,1613617200,0,16.093,124,3.32,1.12
5,2.17,0.95,2.17,1.0,cloudy,364.4,0.012,0.02,rain,1018.8,Stark bewölkt,2.17,1613620800,0,16.093,134,4.1,1.23
6,0.54,0.95,2.81,1.0,cloudy,366.5,0.0146,0.03,rain,1018.2,Stark bewölkt,2.81,1613624400,0,16.093,176,7.56,2.27
7,0.32,0.95,0.32,1.0,cloudy,358.1,0.0,0.0,,1018.5,Stark bewölkt,0.32,1613628000,0,16.093,39,0.87,0.71
8,0.48,0.91,0.48,1.0,cloudy,355.7,0.0,0.0,,1018.3,Stark bewölkt,0.48,1613631600,0,16.093,64,1.23,0.78
9,0.75,0.92,0.75,1.0,cloudy,357.3,0.0,0.0,,1018.2,Stark bewölkt,0.75,1613635200,0,16.093,73,1.17,0.61
10,1.5,0.92,1.5,1.0,cloudy,362.6,0.0,0.0,,1017.7,Stark bewölkt,1.5,1613638800,1,16.093,98,1.06,0.47
11,3.62,0.91,2.45,0.92,cloudy,365.4,0.0,0.0,,1017.2,Stark bewölkt,3.62,1613642400,1,16.093,158,2.53,0.84
12,5.11,0.91,2.99,0.86,cloudy,370.0,0.0,0.0,,1016.6,Stark bewölkt,5.11,1613646000,1,16.093,155,2.93,1.06
13,5.68,0.97,3.5,0.8,cloudy,390.9,0.0226,0.07,rain,1015.5,Stark bewölkt,6.68,1613649600,1,16.093,127,4.0,1.66
14,7.61,0.97,4.01,0.75,cloudy,399.0,0.0297,0.06,rain,1014.6,Stark bewölkt,8.26,1613653200,1,16.093,120,3.9,1.55
15,7.68,0.97,4.4,0.75,cloudy,399.5,0.0844,0.09,rain,1014.0,Stark bewölkt,8.52,1613656800,1,12.878,187,3.85,1.77
16,7.02,0.97,4.97,0.81,cloudy,385.6,0.1328,0.13,rain,1013.0,Stark bewölkt,8.09,1613660400,0,12.248,158,5.94,1.93
17,6.45,0.97,5.1,0.86,cloudy,391.2,0.1298,0.13,rain,1012.6,Stark bewölkt,7.3,1613664000,0,16.093,140,3.4,1.61
18,6.15,0.99,4.58,0.9,cloudy,399.2,0.0883,0.09,rain,1012.0,Stark bewölkt,6.15,1613667600,0,16.093,206,2.7,1.24
19,5.37,0.92,4.08,0.91,cloudy,393.4,0.051,0.06,rain,1012.3,Stark bewölkt,5.37,1613671200,0,16.093,136,2.73,1.31
20,3.5,0.81,3.78,0.94,partly-cloudy-night,395.6,0.0064,0.04,rain,1012.3,Überwiegend bewölkt,4.69,1613674800,0,16.093,167,2.89,1.57
21,2.15,0.88,2.56,0.9,cloudy,397.7,0.12,0.16,rain,1012.3,Stark bewölkt,3.99,1613678400,0,16.093,215,3.9,2.04
22,2.15,0.9,4.84,1.0,rain,405.1,0.4714,0.5,rain,1012.9,Leichter Regen möglich,4.84,1613682000,0,9.052,198,12.24,3.22
23,2.22,0.92,3.45,0.92,rain,407.4,0.5999,0.49,rain,1013.7,Leichter Regen möglich,4.6,1613685600,0,16.093,205,6.55,2.76
