,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,18.03,0.19,17.38,0.98,17.65,1566856800,0.0,10.003,50.0,0.85
1,18.03,0.19,17.38,0.98,17.65,1566860400,0.0,10.003,,
2,17.22,,16.38,0.96,16.95,1566864000,0.0,10.003,52.0,1.0
3,16.22,,15.95,1.0,15.95,1566867600,0.0,10.003,270.0,0.69
4,15.24,,14.95,1.0,14.95,1566871200,0.0,10.003,50.0,1.0
5,15.24,,14.95,1.0,14.95,1566874800,0.0,10.003,119.0,0.65
6,14.14,,13.95,1.0,13.95,1566878400,0.0,6.994,80.0,1.04
7,14.78,0.19,14.64,1.0,14.64,1566882000,0.0,7.449,80.0,1.0
8,16.19,0.19,15.38,0.96,16.02,1566885600,0.0,8.142,230.0,0.65
9,19.24,,16.69,0.86,19.03,1566889200,,9.383,,
10,21.63,,17.38,0.78,21.4,1566892800,,9.383,230.0,1.5
11,23.14,,16.69,0.68,23.02,1566896400,,9.691,221.0,2.09
12,25.21,0.19,17.38,0.63,25.02,1566900000,5.0,10.003,90.0,1.5
13,26.16,0.19,16.69,0.56,26.03,1566903600,6.0,10.003,210.0,1.5
14,28.05,0.19,16.0,0.49,27.72,1566907200,6.0,10.003,251.0,2.09
15,28.05,0.19,15.0,0.45,28.02,1566910800,5.0,10.003,160.0,2.56
16,28.02,0.19,14.38,0.43,28.02,1566914400,4.0,10.003,107.0,1.91
17,28.4,0.19,15.38,0.45,28.34,1566918000,2.0,10.003,170.0,2.41
18,28.34,0.19,14.69,0.43,28.34,1566921600,1.0,10.003,230.0,2.6
19,27.66,0.44,14.45,0.44,27.65,1566925200,0.0,10.003,221.0,2.6
20,25.31,0.44,15.83,0.56,25.27,1566928800,0.0,10.003,83.0,1.35
21,22.01,0.44,16.07,0.69,21.95,1566932400,0.0,10.003,101.0,0.69
22,20.65,0.44,15.38,0.72,20.65,1566936000,0.0,10.003,110.0,1.0
23,20.27,0.44,15.38,0.73,20.27,1566939600,0.0,10.003,180.0,2.09
