,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,7.14,0.75,7.69,0.94,8.64,1554847200,0,7.759,329,2.6
1,7.25,0.75,8.0,0.96,8.64,1554850800,0,6.918,21,2.44
2,7.69,0.75,8.0,0.96,8.64,1554854400,0,6.299,29,1.91
3,7.03,0.75,7.65,1.0,7.65,1554858000,0,3.45,41,1.45
4,6.69,0.75,7.65,1.0,7.65,1554861600,0,3.05,5,1.76
5,5.51,0.75,7.65,1.0,7.65,1554865200,0,4.182,22,3.29
6,5.14,0.75,6.96,1.0,6.96,1554868800,0,4.107,39,2.6
7,5.44,0.75,6.65,1.0,6.65,1554872400,0,3.191,19,1.84
8,4.65,0.83,6.65,1.0,6.65,1554876000,0,3.191,7,2.76
9,5.06,0.83,6.65,1.0,6.65,1554879600,1,3.283,11,2.25
10,4.54,0.61,6.0,0.96,6.65,1554883200,2,3.554,15,2.91
11,4.42,1.0,6.38,0.98,6.65,1554886800,3,4.252,12,3.1
12,5.85,0.83,6.0,0.89,7.65,1554890400,4,4.846,3,2.76
13,6.67,0.83,6.0,0.85,8.33,1554894000,4,6.918,24,2.76
14,7.17,0.83,6.0,0.81,9.02,1554897600,4,7.387,5,3.29
15,6.9,0.83,6.0,0.81,9.02,1554901200,4,7.449,20,3.79
16,7.65,0.83,6.0,0.8,9.33,1554904800,3,7.449,10,3.1
17,7.44,0.75,6.0,0.8,9.33,1554908400,2,8.142,349,3.48
18,8.2,0.83,5.25,0.74,9.64,1554912000,1,7.956,339,2.79
19,8.69,0.83,5.25,0.74,9.64,1554915600,0,7.956,342,2.11
20,6.54,0.75,3.93,0.74,8.33,1554926400,0,7.83,8,2.95
21,6.43,0.83,3.62,0.72,8.33,1554930000,0,8.452,28,3.13
