,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,17.64,0.62,13.41,0.76,17.64,1563055200,0,10.003,300.0,0.87
1,15.81,0.66,14.0,0.89,15.81,1563058800,0,10.003,357.0,1.85
2,16.39,0.66,14.0,0.86,16.39,1563062400,0,10.003,330.0,2.39
3,16.39,0.52,14.0,0.86,16.39,1563066000,0,10.003,335.0,2.44
4,16.81,1.0,13.41,0.8,16.81,1563069600,0,10.003,11.0,3.1
5,15.81,0.66,13.41,0.86,15.81,1563073200,0,10.003,20.0,2.81
6,16.22,0.9,12.0,0.76,16.22,1563076800,0,10.003,355.0,3.52
7,16.22,0.9,12.0,0.76,16.22,1563080400,0,10.003,20.0,3.3
8,16.64,0.77,11.41,0.71,16.64,1563084000,1,10.003,35.0,3.3
9,17.22,0.9,11.41,0.69,17.22,1563087600,2,10.003,25.0,3.52
10,17.22,0.9,10.99,0.67,17.22,1563091200,3,10.003,15.0,4.01
11,18.4,0.9,9.99,0.58,18.4,1563094800,4,10.003,14.0,4.4
12,18.22,0.9,9.41,0.56,18.22,1563098400,4,10.003,,
13,19.81,0.75,9.41,0.51,19.81,1563102000,5,10.003,26.0,2.16
14,19.81,0.57,9.0,0.5,19.81,1563105600,6,10.003,320.0,2.6
15,20.23,0.9,9.99,0.52,20.23,1563109200,4,10.003,25.0,3.52
16,19.81,0.9,9.99,0.53,19.81,1563112800,4,10.003,25.0,4.18
17,20.23,0.9,9.99,0.52,20.23,1563116400,3,10.003,15.0,3.92
18,19.81,0.9,10.41,0.55,19.81,1563120000,2,10.003,9.0,5.76
19,19.81,0.75,9.99,0.53,19.81,1563123600,1,10.003,10.0,4.77
20,18.81,0.57,9.99,0.57,18.81,1563127200,0,10.003,8.0,4.18
21,18.22,0.9,10.41,0.6,18.22,1563130800,0,10.003,25.0,4.77
22,17.22,0.9,9.99,0.62,17.22,1563134400,0,10.003,15.0,3.92
23,17.22,0.9,9.41,0.6,17.22,1563138000,0,10.003,17.0,3.24
