,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,14.64,1.0,9.99,0.74,14.64,1565733600,0,10.003,281.0,0.87
1,15.22,1.0,9.99,0.71,15.22,1565737200,0,10.003,200.0,0.41
2,14.22,1.0,9.99,0.76,14.22,1565740800,0,10.003,196.0,1.5
3,14.22,0.52,9.99,0.76,14.22,1565744400,0,10.003,210.0,0.62
4,13.81,1.0,9.99,0.78,13.81,1565748000,0,10.003,200.0,0.62
5,12.81,1.0,10.58,0.86,12.81,1565751600,0,10.003,240.0,0.62
6,11.81,0.52,9.99,0.89,11.81,1565755200,0,10.003,230.0,0.62
7,12.81,0.52,10.41,0.85,12.81,1565758800,0,10.003,210.0,0.62
8,14.22,0.08,10.41,0.78,14.22,1565762400,1,10.003,,0.0
9,16.64,0.19,10.41,0.67,16.64,1565766000,1,10.003,300.0,0.87
10,17.22,0.08,9.99,0.62,17.22,1565769600,3,10.003,230.0,0.62
11,18.22,0.18,9.99,0.59,18.22,1565773200,4,10.003,240.0,3.1
12,20.23,0.44,8.83,0.48,20.23,1565776800,5,10.003,221.0,2.72
13,20.81,0.44,8.0,0.44,20.81,1565780400,6,10.003,193.0,3.19
14,20.81,0.29,8.0,0.44,20.81,1565784000,6,10.003,,0.0
15,22.39,0.44,8.0,0.4,22.39,1565787600,5,10.003,228.0,4.4
16,21.64,0.19,9.41,0.46,21.64,1565791200,4,10.003,213.0,2.81
17,22.81,0.19,9.41,0.43,22.81,1565794800,3,10.003,221.0,3.43
18,22.23,0.44,9.99,0.46,22.23,1565798400,1,10.003,190.0,3.92
19,22.23,1.0,9.99,0.46,22.23,1565802000,0,10.003,212.0,2.81
20,22.23,0.0,9.0,0.43,22.23,1565805600,0,10.003,241.0,3.9
21,19.81,0.0,9.41,0.51,19.81,1565809200,0,10.003,204.0,2.6
22,17.81,0.19,9.41,0.58,17.81,1565812800,0,10.003,180.0,1.08
23,17.4,0.75,10.41,0.64,17.4,1565816400,0,10.003,161.0,1.28
