,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,-4.77,,-4.99,0.79,-1.88,1546470000,0,10.003,230,,2.09
1,-3.12,0.0,-7.33,0.63,-1.2,1546473600,0,10.003,305,,1.5
2,-4.64,0.31,-6.75,0.69,-1.77,1546477200,0,10.003,282,,2.09
3,-3.65,0.9,-6.34,0.68,-1.2,1546480800,0,10.003,293,,1.85
4,-3.35,0.66,-6.34,0.63,-0.19,1546484400,0,10.003,297,,2.6
5,-3.03,0.66,-6.34,0.63,-0.19,1546488000,0,10.003,293,,2.3
6,-2.85,0.9,-5.75,0.66,-0.19,1546491600,0,10.003,290,,2.15
7,-2.48,0.52,-5.34,0.68,-0.19,1546495200,0,10.003,281,,1.85
8,-1.86,0.66,-4.16,0.69,0.81,1546498800,0,10.003,265,,2.3
9,-2.44,0.9,-4.16,0.69,0.81,1546502400,0,10.003,257,,2.89
10,-1.68,0.9,-2.76,0.75,1.21,1546506000,0,10.003,265,,2.6
11,-0.04,0.9,-2.17,0.7,2.81,1546509600,0,10.003,285,,2.89
12,-0.69,0.9,-2.17,0.7,2.81,1546513200,1,10.003,310,,3.77
13,-0.11,0.9,-1.75,0.72,2.81,1546516800,1,10.003,317,,2.98
14,1.6,0.9,-1.34,0.69,3.82,1546520400,0,10.003,312,,2.39
15,1.17,0.77,-1.75,0.65,4.23,1546524000,0,10.003,318,9.3,3.6
16,1.58,0.9,-1.75,0.65,4.23,1546527600,0,10.003,305,,3.01
17,0.14,0.9,-1.34,0.72,3.22,1546531200,0,10.003,302,,3.3
18,0.89,0.77,-1.34,0.72,3.22,1546534800,0,10.003,309,,2.39
19,1.19,0.75,-0.76,0.75,3.22,1546538400,0,10.003,322,,2.09
20,0.98,0.77,-0.76,0.75,3.22,1546542000,0,10.003,322,,2.3
21,0.78,0.66,-1.17,0.73,3.22,1546545600,0,10.003,330,,2.51
22,-0.2,0.62,-1.75,0.75,2.22,1546549200,0,10.003,65,,2.3
23,-0.64,0.18,-2.17,0.77,1.4,1546552800,0,10.003,76,,1.85
