,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,-9.65,0.61,-10.04,0.71,partly-cloudy-night,314.4,,0.0,0.0,,1021.1,Überwiegend bewölkt,-5.63,1610406000,0,16.093,223,3.65,2.46
1,-9.39,0.81,-9.6,0.71,partly-cloudy-night,314.1,,0.0,0.0,,1020.6,Überwiegend bewölkt,-5.14,1610409600,0,16.093,228,5.02,2.74
2,-7.74,0.99,-7.0,0.78,cloudy,312.3,,0.0,0.0,,1020.0,Stark bewölkt,-3.73,1610413200,0,16.093,222,8.47,2.77
3,-7.4,0.93,-6.21,0.78,cloudy,308.5,,0.0,0.0,,1019.1,Stark bewölkt,-2.99,1610416800,0,16.093,224,11.61,3.32
4,-6.9,0.99,-5.35,0.79,cloudy,307.5,,0.0,0.0,,1018.2,Stark bewölkt,-2.21,1610420400,0,16.093,226,12.86,3.87
5,-6.7,0.98,-5.09,0.78,cloudy,308.0,,0.0,0.0,,1017.6,Stark bewölkt,-1.84,1610424000,0,16.093,225,12.92,4.21
6,-6.58,0.98,-4.67,0.79,cloudy,306.7,,0.0,0.0,,1016.9,Stark bewölkt,-1.49,1610427600,0,16.093,225,14.49,4.69
7,-6.46,0.98,-4.22,0.8,cloudy,302.1,,0.0,0.0,,1017.1,Stark bewölkt,-1.22,1610431200,0,13.612,225,15.43,5.03
8,-6.42,0.99,-2.93,0.85,fog,299.2,0.1337,0.1545,0.12,snow,1016.5,Nebel,-0.8,1610434800,0,2.267,226,16.56,5.92
9,-6.46,0.99,-2.15,0.89,snow,297.3,0.5262,0.615,0.36,snow,1016.0,Schneefall,-0.49,1610438400,0,0.221,229,16.45,6.83
10,-6.36,0.99,-1.69,0.9,snow,299.2,0.6782,0.7947,0.48,snow,1015.2,Schneefall,-0.26,1610442000,0,2.872,232,16.31,7.26
11,-6.12,1.0,-1.3,0.91,snow,299.7,0.5208,0.7055,0.47,snow,1014.5,Schneefall,0.06,1610445600,1,4.657,231,17.31,7.68
12,-5.93,1.0,-1.13,0.91,snow,296.8,0.5137,0.6089,0.44,snow,1013.4,Schneefall,0.19,1610449200,1,4.215,237,16.99,7.61
13,-5.89,1.0,-0.82,0.93,snow,298.1,0.6756,0.8433,0.47,snow,1012.9,Schneefall,0.22,1610452800,1,2.781,241,16.26,7.62
14,-5.7,1.0,-0.75,0.92,snow,300.9,0.7134,0.9282,0.45,snow,1011.9,Schneefall,0.43,1610456400,1,2.853,242,16.74,7.83
15,-5.31,1.0,-0.42,0.92,snow,302.0,0.6316,0.891,0.46,snow,1011.6,Schneefall,0.72,1610460000,0,4.869,244,16.75,7.78
16,-5.06,1.0,-0.05,0.94,snow,303.6,0.6422,1.0392,0.56,snow,1011.5,Schneefall,0.81,1610463600,0,5.031,247,16.52,7.44
17,-4.77,1.0,0.05,0.94,snow,304.9,0.5526,0.9689,0.63,snow,1011.9,Schneefall,0.91,1610467200,0,2.107,256,15.81,7.08
18,-4.41,0.99,0.03,0.93,snow,308.4,0.3991,0.7678,0.64,snow,1012.2,Schneefall,1.04,1610470800,0,1.639,263,15.09,6.6
19,-3.37,1.0,0.3,0.9,rain,306.6,,0.5079,0.64,rain,1012.9,Leichter Regen möglich,1.74,1610474400,0,0.411,262,14.25,6.28
20,-2.96,1.0,0.25,0.89,rain,308.5,,0.466,0.59,rain,1013.5,Leichter Regen möglich,1.84,1610478000,0,3.502,231,13.93,5.66
21,-3.1,1.0,-0.27,0.88,rain,310.5,,0.5159,0.5,rain,1014.1,Leichter Regen möglich,1.56,1610481600,0,0.103,338,12.29,5.23
22,-3.71,0.98,-0.88,0.88,snow,302.8,0.4065,0.6543,0.49,snow,1015.0,Schneefall,0.84,1610485200,0,0.322,296,10.95,4.74
23,-3.83,1.0,-1.33,0.88,snow,299.3,0.4477,0.5937,0.4,snow,1016.1,Schneefall,0.49,1610488800,0,6.449,294,9.67,4.22
