,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,-2.65,0.0,-4.86,0.85,clear-night,356.1,0.008,0.0072,0.01,snow,1038.0,Klar,-2.65,1580943600,0,16.093,168,0.96,0.92
1,-2.81,0.0,-5.08,0.84,clear-night,356.7,0.0092,0.0083,0.01,snow,1037.6,Klar,-2.81,1580947200,0,16.093,165,0.91,0.88
2,-2.08,0.01,-4.99,0.8,clear-night,356.5,0.0074,0.0072,0.01,snow,1037.0,Klar,-2.08,1580950800,0,16.093,121,0.84,0.82
3,-2.55,0.02,-5.37,0.81,clear-night,352.3,,0.0,0.0,,1036.2,Klar,-2.55,1580954400,0,16.093,155,0.95,0.92
4,-3.07,0.04,-5.85,0.81,clear-night,348.9,,0.0,0.0,,1035.6,Klar,-3.07,1580958000,0,16.093,188,1.05,1.01
5,-3.71,0.07,-6.64,0.8,clear-night,347.4,,0.0,0.0,,1035.2,Klar,-3.71,1580961600,0,16.093,194,1.09,1.08
6,-3.75,0.12,-7.39,0.76,clear-night,346.7,,0.0,0.0,,1034.2,Klar,-3.75,1580965200,0,16.093,189,1.17,1.14
7,-3.6,0.21,-7.47,0.75,clear-night,343.0,,0.0,0.0,,1034.3,Klar,-3.6,1580968800,0,16.093,196,1.14,1.1
8,-2.73,0.38,-7.19,0.71,partly-cloudy-day,341.8,,0.0,0.0,,1034.0,Leicht bewölkt,-2.73,1580972400,0,16.093,201,1.17,1.12
9,-1.56,0.6,-6.76,0.68,partly-cloudy-day,341.0,,0.0,0.0,,1033.7,Überwiegend bewölkt,-1.56,1580976000,0,16.093,205,1.21,1.12
10,-0.01,0.72,-6.35,0.62,partly-cloudy-day,340.3,,0.0,0.0,,1033.4,Überwiegend bewölkt,-0.01,1580979600,1,16.093,191,1.22,1.08
11,1.96,0.67,-6.13,0.55,partly-cloudy-day,339.5,,0.0,0.0,,1033.0,Überwiegend bewölkt,1.96,1580983200,1,16.093,143,1.2,0.97
12,4.39,0.53,-6.3,0.46,partly-cloudy-day,338.9,,0.0,0.0,,1032.5,Leicht bewölkt,4.39,1580986800,1,16.093,79,1.15,0.83
13,6.01,0.37,-6.22,0.41,partly-cloudy-day,338.4,,0.0,0.0,,1032.1,Leicht bewölkt,6.01,1580990400,1,16.093,33,1.12,0.72
14,6.77,0.24,-6.0,0.4,clear-day,344.0,,0.0,0.0,,1032.0,Klar,6.77,1580994000,1,16.093,56,1.05,0.67
15,6.21,0.1,-4.39,0.47,clear-day,344.9,,0.0,0.0,,1031.2,Klar,6.21,1580997600,1,16.093,35,1.24,0.69
16,3.99,0.0,-3.05,0.6,clear-day,345.2,,0.0,0.0,,1030.8,Klar,3.99,1581001200,0,16.093,33,1.36,0.72
17,2.56,0.0,-2.91,0.67,clear-day,344.3,,0.0,0.0,,1031.2,Klar,2.56,1581004800,0,16.093,53,1.34,0.76
18,0.48,0.0,-3.81,0.73,clear-night,342.7,,0.0,0.0,,1032.0,Klar,0.48,1581008400,0,16.093,89,1.25,0.81
19,-1.0,0.0,-4.65,0.76,clear-night,341.3,,0.0,0.0,,1032.4,Klar,-1.0,1581012000,0,16.093,106,1.2,0.89
20,-1.47,0.0,-4.88,0.78,clear-night,333.2,,0.0,0.0,,1032.3,Klar,-1.47,1581015600,0,16.093,153,1.23,1.0
21,-1.69,0.0,-5.17,0.77,clear-night,333.2,,0.0,0.0,,1031.9,Klar,-1.69,1581019200,0,16.093,170,1.4,1.19
22,-1.93,0.0,-5.92,0.74,clear-night,333.1,,0.0,0.0,,1031.5,Klar,-1.93,1581022800,0,16.093,176,1.49,1.3
23,-2.13,0.0,-6.81,0.7,clear-night,332.4,,0.0,0.0,,1031.4,Klar,-2.13,1581026400,0,16.093,163,1.35,1.24
