,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,20.44,0.6,15.18,0.72,partly-cloudy-night,284.1,0.1391,0.11,rain,1015.0,Überwiegend bewölkt,20.44,1596319200,0,16.093,179,1.99,1.1
1,19.8,0.68,15.16,0.75,partly-cloudy-night,285.4,0.1689,0.13,rain,1014.8,Überwiegend bewölkt,19.8,1596322800,0,16.093,197,1.65,1.17
2,19.22,0.76,15.1,0.77,partly-cloudy-night,287.1,0.1787,0.16,rain,1014.5,Überwiegend bewölkt,19.22,1596326400,0,16.093,193,1.45,1.24
3,18.87,0.85,15.11,0.79,partly-cloudy-night,293.0,0.151,0.15,rain,1014.4,Überwiegend bewölkt,18.87,1596330000,0,16.093,239,1.59,1.58
4,18.21,0.94,14.9,0.81,cloudy,295.4,0.0661,0.15,rain,1014.0,Stark bewölkt,18.21,1596333600,0,16.093,224,1.57,1.44
5,18.85,1.0,14.97,0.78,cloudy,296.9,0.0718,0.15,rain,1013.8,Stark bewölkt,18.85,1596337200,0,16.093,224,1.64,1.4
6,18.97,1.0,14.98,0.78,cloudy,296.9,0.1724,0.23,rain,1013.8,Stark bewölkt,18.97,1596340800,0,16.093,179,1.78,1.5
7,19.31,1.0,15.19,0.77,rain,296.1,0.4036,0.34,rain,1013.9,Leichter Regen möglich,19.31,1596344400,0,11.999,359,2.04,1.66
8,19.75,1.0,15.55,0.77,rain,295.2,0.8499,0.35,rain,1014.5,Leichter Regen möglich,19.72,1596348000,1,11.673,268,2.65,2.04
9,20.06,1.0,15.8,0.77,rain,296.2,0.7972,0.41,rain,1014.6,Leichter Regen möglich,20.0,1596351600,2,13.479,226,3.69,2.39
10,20.56,1.0,16.26,0.77,rain,297.9,0.655,0.45,rain,1014.7,Leichter Regen möglich,20.45,1596355200,3,16.093,325,5.35,2.81
11,20.68,1.0,16.57,0.78,rain,299.3,0.6334,0.45,rain,1014.7,Leichter Regen möglich,20.53,1596358800,3,16.093,299,6.68,3.21
12,21.07,1.0,16.91,0.78,rain,300.1,0.7112,0.45,rain,1014.6,Leichter Regen möglich,20.89,1596362400,4,16.093,294,7.38,3.57
13,21.38,1.0,17.18,0.78,rain,300.7,0.915,0.47,rain,1014.4,Regen,21.17,1596366000,4,16.093,303,7.75,3.87
14,20.69,1.0,17.37,0.83,rain,301.3,1.1086,0.47,rain,1014.2,Regen,20.44,1596369600,4,16.093,310,7.87,4.07
15,19.63,1.0,18.04,0.93,rain,301.3,1.4186,0.54,rain,1014.7,Regen,19.23,1596373200,4,12.556,309,5.48,3.1
16,18.59,1.0,18.09,1.0,rain,302.0,1.1305,0.55,rain,1014.7,Regen,18.09,1596376800,3,16.093,303,6.16,3.08
17,18.1,1.0,17.54,1.0,rain,302.6,0.8462,0.54,rain,1014.6,Leichter Regen möglich,17.54,1596380400,3,16.093,306,6.61,2.94
18,18.16,1.0,17.63,1.0,rain,303.2,0.581,0.47,rain,1014.5,Leichter Regen möglich,17.63,1596384000,2,16.093,325,6.65,2.56
19,18.08,1.0,17.04,0.96,rain,303.7,0.3851,0.39,rain,1014.3,Leichter Regen möglich,17.76,1596387600,1,16.093,233,6.45,2.05
20,17.83,1.0,16.18,0.91,cloudy,302.9,0.1016,0.22,rain,1014.4,Stark bewölkt,17.63,1596391200,0,16.093,255,2.71,1.12
21,17.48,1.0,15.97,0.92,cloudy,303.6,0.1195,0.23,rain,1014.4,Stark bewölkt,17.29,1596394800,0,16.093,323,2.09,1.04
22,17.1,1.0,16.11,0.95,rain,304.6,0.2344,0.33,rain,1014.3,Leichter Regen möglich,16.87,1596398400,0,12.281,169,1.77,1.21
23,16.72,1.0,15.94,0.97,rain,305.5,0.3587,0.42,rain,1014.2,Leichter Regen möglich,16.49,1596402000,0,10.563,217,1.53,1.32
