,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,-1.53,0.18,-3.16,0.77,0.38,1546556400,0,10.003,48.0,1.64
1,-0.59,0.18,-3.75,0.79,-0.59,1546560000,0,10.003,240.0,0.62
2,-0.59,0.08,-3.57,0.8,-0.59,1546563600,0,10.003,210.0,0.62
3,-1.0,0.0,-4.16,0.79,-1.0,1546567200,0,10.003,,0.0
4,-0.59,0.19,-4.16,0.77,-0.59,1546570800,0,10.003,210.0,0.62
5,-1.2,1.0,-4.16,0.8,-1.2,1546574400,0,10.003,210.0,0.62
6,-0.37,0.44,-3.35,0.8,-0.37,1546578000,0,10.003,240.0,1.08
7,-2.61,0.66,-2.76,0.77,0.81,1546581600,0,10.003,295.0,3.1
8,-3.59,0.18,-3.16,0.77,0.38,1546585200,0,10.003,330.0,3.69
9,-1.43,0.19,-3.16,0.74,0.98,1546588800,0,10.003,272.0,2.09
10,-1.66,0.08,-2.76,0.76,0.98,1546592400,0,10.003,274.0,2.3
11,0.6,0.08,-2.76,0.64,3.4,1546596000,0,10.003,307.0,2.98
12,1.17,0.44,-2.33,0.64,3.82,1546599600,1,10.003,274.0,2.89
13,0.63,0.75,-2.33,0.62,4.23,1546603200,1,10.003,297.0,4.51
14,1.03,0.75,-2.33,0.62,4.23,1546606800,0,10.003,278.0,3.81
15,0.12,0.9,-1.17,0.71,3.64,1546610400,0,10.003,272.0,4.11
16,0.98,0.9,-0.76,0.7,4.23,1546614000,0,10.003,259.0,3.9
17,1.42,0.9,-0.76,0.7,4.23,1546617600,0,10.003,259.0,3.22
18,0.34,0.9,-0.76,0.72,3.82,1546621200,0,10.003,277.0,4.11
19,3.64,,-0.76,0.73,3.64,1546624800,0,,,
20,0.69,0.9,-0.76,0.7,4.23,1546628400,0,10.003,272.0,4.4
21,0.93,0.9,-0.35,0.72,4.23,1546632000,0,10.003,295.0,3.98
22,0.79,0.9,-0.76,0.7,4.23,1546635600,0,10.003,290.0,4.22
23,0.98,1.0,-0.76,0.7,4.23,1546639200,0,10.003,291.0,3.9
