,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,11.65,0.19,6.38,0.7,11.65,1558648800,0.0,10.003,80.0,2.09
1,10.26,,7.38,0.82,10.26,1558652400,0.0,10.003,64.0,1.16
2,7.96,,6.69,0.92,7.96,1558656000,0.0,10.003,6.0,1.0
3,6.37,0.19,6.0,0.94,6.96,1558659600,0.0,10.003,303.0,1.35
4,5.89,0.19,6.0,0.94,6.96,1558663200,0.0,10.003,279.0,1.76
5,6.65,0.19,6.0,0.96,6.65,1558666800,0.0,10.003,306.0,1.19
6,5.64,0.19,5.0,0.96,5.64,1558670400,0.0,10.003,289.0,0.85
7,8.4,0.19,7.07,0.91,8.4,1558674000,0.0,10.003,,0.0
8,10.72,0.19,7.38,0.8,10.72,1558677600,1.0,10.003,,0.0
9,12.71,0.19,7.69,0.72,12.71,1558681200,3.0,10.003,50.0,1.5
10,15.02,0.19,7.69,0.62,15.02,1558684800,4.0,10.003,41.0,1.0
11,17.03,0.27,7.31,0.53,17.03,1558688400,6.0,10.003,78.0,1.5
12,18.33,0.27,6.99,0.48,18.33,1558692000,7.0,10.003,71.0,2.09
13,19.34,0.44,6.99,0.45,19.34,1558695600,7.0,10.003,127.0,1.69
14,19.65,0.44,6.38,0.42,19.65,1558699200,7.0,10.003,41.0,2.6
15,20.34,0.44,6.38,0.4,20.34,1558702800,6.0,10.003,131.0,1.5
16,19.65,0.75,7.38,0.45,19.65,1558706400,4.0,10.003,10.0,2.6
17,19.96,0.75,7.69,0.45,19.96,1558710000,3.0,10.003,14.0,2.95
18,19.65,0.75,8.07,0.47,19.65,1558713600,2.0,10.003,5.0,2.6
19,18.96,0.75,8.07,0.49,18.96,1558717200,1.0,10.003,358.0,2.11
20,18.27,,8.38,0.52,18.27,1558720800,,10.003,5.0,2.6
21,17.65,,8.62,0.55,17.65,1558724400,,10.003,17.0,1.76
22,15.95,,9.0,0.63,15.95,1558728000,0.0,10.003,335.0,2.09
23,13.95,,9.0,0.72,13.95,1558731600,0.0,9.07,338.0,2.44
