,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,14.26,0.19,10.99,0.81,14.26,1563228000,0.0,10.003,292,,1.95
1,13.26,0.19,10.3,0.82,13.26,1563231600,0.0,10.003,290,,1.8
2,12.27,0.19,10.3,0.88,12.27,1563235200,0.0,10.003,290,,1.45
3,11.26,0.19,10.3,0.94,11.26,1563238800,0.0,10.003,290,,1.45
4,10.95,,9.99,0.94,10.95,1563242400,0.0,10.003,281,,1.45
5,9.95,,9.95,1.0,9.95,1563246000,0.0,10.003,281,,1.04
6,9.26,0.19,9.0,0.98,9.26,1563249600,0.0,10.003,281,,1.04
7,10.64,0.44,9.99,0.96,10.64,1563253200,0.0,10.003,221,,1.04
8,13.02,0.19,10.68,0.86,13.02,1563256800,1.0,10.003,251,,0.5
9,13.64,0.19,10.99,0.84,13.64,1563260400,2.0,10.003,50,,1.0
10,15.33,0.19,11.69,0.79,15.33,1563264000,4.0,10.003,200,,1.0
11,17.65,0.36,11.69,0.68,17.65,1563267600,5.0,10.003,200,,1.5
12,18.65,0.19,11.31,0.62,18.65,1563271200,7.0,10.003,251,,2.09
13,19.65,0.19,11.69,0.6,19.65,1563274800,8.0,10.003,290,,2.09
14,21.33,0.27,11.38,0.53,21.33,1563278400,8.0,10.003,324,7.7,2.6
15,22.33,0.27,11.38,0.5,22.33,1563282000,7.0,10.003,326,,2.25
16,22.64,0.27,11.38,0.49,22.64,1563285600,6.0,10.003,281,,1.5
17,22.95,0.19,10.38,0.45,22.95,1563289200,4.0,10.003,354,,3.13
18,22.95,0.19,10.38,0.45,22.95,1563292800,2.0,10.003,319,,2.79
19,22.7,,10.99,0.48,22.7,1563296400,,10.003,341,,3.6
20,22.26,0.19,10.68,0.48,22.26,1563300000,0.0,10.003,339,,2.95
21,20.27,0.44,9.99,0.52,20.27,1563303600,0.0,10.003,335,,2.95
22,18.65,0.44,9.31,0.55,18.65,1563307200,0.0,10.003,350,,1.84
23,16.95,0.44,9.31,0.61,16.95,1563310800,0.0,10.003,329,,2.11
