,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,-4.18,0.0,-8.16,0.74,-4.18,1547938800,0,10.003,110,0.87
1,-7.52,0.0,-8.57,0.68,-3.59,1547942400,0,10.003,62,2.72
2,-7.91,0.08,-9.17,0.65,-3.59,1547946000,0,10.003,62,3.1
3,-6.21,0.9,-8.76,0.63,-2.6,1547949600,0,10.003,56,2.6
4,-7.21,0.77,-8.57,0.65,-3.01,1547953200,0,10.003,72,3.1
5,-8.11,0.19,-9.17,0.67,-4.01,1547956800,0,10.003,63,2.81
6,-8.48,0.0,-9.17,0.7,-4.59,1547960400,0,10.003,65,2.51
7,-8.82,0.0,-9.17,0.7,-4.59,1547964000,0,10.003,63,2.81
8,-8.62,0.0,-9.17,0.68,-4.18,1547967600,0,10.003,58,3.1
9,-7.84,0.0,-8.57,0.71,-4.18,1547971200,0,10.003,64,2.39
10,-8.19,0.0,-8.16,0.71,-3.59,1547974800,0,10.003,67,3.39
11,-7.25,0.0,-8.16,0.64,-2.18,1547978400,1,10.003,64,4.4
12,-5.58,0.0,-7.17,0.62,-0.79,1547982000,1,10.003,67,4.47
13,-4.44,0.0,-7.17,0.59,-0.19,1547985600,1,10.003,64,3.9
14,-3.92,0.0,-6.75,0.59,0.24,1547989200,1,10.003,76,3.9
15,-3.15,0.0,-7.17,0.56,0.64,1547992800,0,10.003,50,3.52
16,-2.74,0.0,-7.17,0.56,0.64,1547996400,0,10.003,50,3.01
17,-2.75,0.0,-6.75,0.59,0.24,1548000000,0,10.003,30,2.51
18,-2.15,0.0,-6.75,0.62,-0.37,1548003600,0,10.003,20,1.49
19,-1.77,0.0,-7.17,0.67,-1.77,1548007200,0,10.003,71,1.28
20,-2.35,0.0,-7.17,0.7,-2.35,1548010800,0,10.003,71,1.28
21,-5.41,0.0,-7.17,0.7,-2.35,1548014400,0,10.003,66,2.16
22,-7.18,0.0,-7.58,0.76,-3.94,1548018000,0,10.003,28,2.09
23,-3.76,0.0,-7.75,0.74,-3.76,1548021600,0,10.003,20,0.87
