,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,17.4,0.0,2.24,0.36,17.4,1555797600,0,10.003,25,8.21,4.31
1,16.81,0.0,1.82,0.36,16.81,1555801200,0,10.003,45,,4.8
2,16.81,0.0,1.82,0.36,16.81,1555804800,0,10.003,46,,4.69
3,15.81,0.0,1.82,0.39,15.81,1555808400,0,10.003,29,,3.92
4,15.4,0.0,1.82,0.4,15.4,1555812000,0,10.003,13,,2.99
5,13.15,0.0,1.25,0.44,13.15,1555815600,0,10.003,2,,3.33
6,12.4,0.0,1.82,0.48,12.4,1555819200,0,10.003,359,,2.37
7,11.05,0.0,2.41,0.55,11.05,1555822800,0,10.003,60,,1.08
8,12.46,0.0,4.17,0.57,12.46,1555826400,0,10.003,41,,1.9
9,16.39,0.0,3.0,0.41,16.39,1555830000,1,10.003,44,,3.22
10,17.81,0.0,3.0,0.37,17.81,1555833600,3,10.003,56,,3.52
11,19.23,0.0,3.42,0.35,19.23,1555837200,5,10.003,62,,4.11
12,21.23,0.0,3.42,0.31,21.23,1555840800,6,10.003,56,,3.1
13,22.64,0.0,2.58,0.27,22.64,1555844400,7,10.003,84,,3.6
14,23.22,0.0,1.34,0.24,23.22,1555848000,7,10.003,59,,2.72
15,24.22,0.0,1.18,0.22,24.22,1555851600,6,10.003,150,,3.1
16,24.63,0.0,1.58,0.22,24.63,1555855200,4,10.003,100,,4.22
17,24.63,0.0,0.75,0.21,24.63,1555858800,3,10.003,60,,1.49
18,24.63,0.0,1.18,0.22,24.63,1555862400,1,7.07,77,,3.1
19,24.22,0.0,-1.42,0.18,24.22,1555866000,0,6.715,61,,3.3
20,22.64,0.0,0.16,0.23,22.64,1555869600,0,6.013,72,,3.13
21,21.05,0.0,-0.82,0.23,21.05,1555873200,0,9.414,59,,1.96
22,18.46,0.0,0.75,0.3,18.46,1555876800,0,10.003,48,,2.09
23,15.12,,0.99,0.38,15.12,1555880400,0,10.003,71,,2.09
