,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,5.48,0.05,2.74,0.83,clear-night,358.5,0.0,0.0,,1022.6,Klar,5.48,1589580000,0,16.093,145,1.49,0.99
1,4.93,0.05,2.7,0.85,clear-night,359.9,0.0064,0.01,rain,1022.8,Klar,4.93,1589583600,0,16.093,151,1.51,1.13
2,4.5,0.05,2.59,0.87,clear-night,360.4,0.0094,0.01,rain,1022.8,Klar,4.5,1589587200,0,16.093,153,1.5,1.2
3,4.3,0.03,2.96,0.91,clear-night,362.7,0.0062,0.01,rain,1023.0,Klar,4.3,1589590800,0,16.093,148,1.22,1.21
4,3.64,0.01,2.26,0.91,clear-night,360.1,0.0,0.0,,1023.0,Klar,3.64,1589594400,0,16.093,135,0.98,0.98
5,3.62,0.0,1.86,0.88,clear-night,357.7,0.0,0.0,,1022.3,Klar,3.62,1589598000,0,16.093,127,0.86,0.82
6,4.5,0.0,2.17,0.85,clear-day,356.0,0.0,0.0,,1022.5,Klar,4.5,1589601600,0,16.093,133,1.13,0.8
7,5.8,0.0,2.66,0.8,clear-day,354.5,0.0,0.0,,1023.2,Klar,5.8,1589605200,0,16.093,141,1.63,0.8
8,7.53,0.0,3.32,0.75,clear-day,353.3,0.0072,0.02,rain,1023.2,Klar,7.53,1589608800,1,16.093,141,2.01,0.87
9,9.37,0.0,3.69,0.68,clear-day,350.9,0.0094,0.02,rain,1022.8,Klar,9.37,1589612400,2,16.093,128,1.34,0.86
10,11.3,0.0,4.17,0.62,clear-day,350.9,0.0094,0.02,rain,1022.4,Klar,11.3,1589616000,4,16.093,108,1.48,1.09
11,12.73,0.0,4.28,0.56,clear-day,350.8,0.0083,0.01,rain,1021.9,Klar,12.73,1589619600,5,16.093,97,1.69,1.32
12,13.63,0.04,4.09,0.53,clear-day,350.2,0.0,0.0,,1021.7,Klar,13.63,1589623200,6,16.093,95,1.94,1.58
13,14.24,0.11,4.06,0.5,clear-day,349.6,0.0,0.0,,1021.5,Klar,14.24,1589626800,7,16.093,98,2.18,1.85
14,14.85,0.14,3.83,0.48,clear-day,349.2,0.0,0.0,,1021.1,Klar,14.85,1589630400,7,16.093,102,2.32,2.02
15,16.12,0.12,2.63,0.4,clear-day,345.1,0.0,0.0,,1021.1,Klar,16.12,1589634000,6,16.093,86,2.08,1.65
16,16.57,0.07,2.94,0.4,clear-day,346.5,0.0,0.0,,1020.3,Klar,16.57,1589637600,5,16.093,75,2.14,1.7
17,15.2,0.03,3.57,0.46,clear-day,347.9,0.0,0.0,,1019.6,Klar,15.2,1589641200,3,16.093,67,2.18,1.69
18,15.12,0.04,4.37,0.49,clear-day,349.3,0.0,0.0,,1019.4,Klar,15.12,1589644800,2,16.093,58,2.22,1.54
19,14.75,0.05,4.92,0.52,clear-day,350.8,0.0,0.0,,1019.4,Klar,14.75,1589648400,1,16.093,88,2.24,1.32
20,13.7,0.06,5.28,0.57,clear-day,351.3,0.0,0.0,,1019.5,Klar,13.7,1589652000,0,16.093,110,2.16,1.15
21,11.87,0.15,5.12,0.63,clear-night,350.1,0.0,0.0,,1019.9,Klar,11.87,1589655600,0,16.093,92,1.59,1.04
22,9.72,0.26,4.75,0.71,clear-night,347.1,0.0,0.0,,1020.3,Klar,9.72,1589659200,0,16.093,127,1.26,1.0
23,8.14,0.34,4.32,0.77,partly-cloudy-night,344.8,0.0,0.0,,1020.6,Leicht bewölkt,8.14,1589662800,0,16.093,171,1.07,0.95
