,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,18.89,,12.07,0.65,18.89,1561845600,0.0,10.003,90.0,3.6
1,16.88,,11.38,0.7,16.88,1561849200,0.0,10.003,319.0,1.19
2,16.26,,11.69,0.74,16.26,1561852800,0.0,10.003,291.0,1.35
3,15.26,,11.69,0.79,15.26,1561856400,0.0,10.003,281.0,1.19
4,13.95,,10.99,0.82,13.95,1561860000,0.0,10.003,253.0,1.35
5,13.64,,11.69,0.88,13.64,1561863600,0.0,10.003,,0.0
6,13.64,,11.69,0.88,13.64,1561867200,,10.003,200.0,1.5
7,15.33,,13.07,0.86,15.33,1561870800,,10.003,118.0,1.16
8,17.71,,14.07,0.79,17.71,1561874400,,10.003,71.0,1.16
9,20.71,,14.38,0.67,20.71,1561878000,,10.003,150.0,1.5
10,25.44,,15.69,0.55,25.41,1561881600,,10.003,167.0,2.41
11,27.89,0.19,15.31,0.47,27.72,1561885200,6.0,10.003,231.0,1.81
12,30.17,,16.31,0.44,30.03,1561888800,,10.003,206.0,2.46
13,30.34,0.19,15.62,0.41,30.34,1561892400,8.0,10.003,71.0,2.56
14,31.34,0.19,15.31,0.38,31.34,1561896000,8.0,10.003,205.0,2.72
15,32.33,0.19,15.69,0.37,32.33,1561899600,7.0,10.003,253.0,3.6
16,33.34,0.44,13.0,0.29,33.34,1561903200,5.0,10.003,244.0,3.57
17,34.34,0.44,11.38,0.25,34.34,1561906800,4.0,10.003,312.0,3.6
18,34.34,0.75,11.69,0.25,34.34,1561910400,2.0,10.003,301.0,4.26
19,33.64,0.44,14.07,0.31,33.64,1561914000,1.0,10.003,323.0,2.25
20,33.43,0.44,17.69,0.41,32.64,1561917600,0.0,10.003,230.0,3.1
21,30.8,0.19,18.0,0.49,29.96,1561921200,0.0,10.003,17.0,2.25
22,28.53,0.19,17.0,0.51,27.96,1561924800,0.0,10.003,189.0,2.09
23,25.49,0.19,17.69,0.63,25.27,1561928400,0.0,10.003,293.0,2.09
