,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,16.84,0.85,7.03,0.52,partly-cloudy-night,339.1,0.0,0.0,,1015.6,Überwiegend bewölkt,16.84,1588975200,0,16.093,26,6.36,1.92
1,16.03,0.88,6.88,0.55,cloudy,339.4,0.0,0.0,,1015.7,Stark bewölkt,16.03,1588978800,0,16.093,29,6.23,2.2
2,15.37,0.92,6.67,0.56,cloudy,339.8,0.0,0.0,,1015.6,Stark bewölkt,15.37,1588982400,0,16.093,34,6.01,2.29
3,14.78,0.95,7.26,0.61,cloudy,342.4,0.0,0.0,,1015.0,Stark bewölkt,14.78,1588986000,0,16.093,38,5.62,2.57
4,14.11,0.98,6.95,0.62,cloudy,343.0,0.0,0.0,,1014.0,Stark bewölkt,14.11,1588989600,0,16.093,41,5.28,2.51
5,14.73,1.0,6.57,0.58,cloudy,343.5,0.0,0.0,,1013.8,Stark bewölkt,14.73,1588993200,0,16.093,41,4.89,2.4
6,14.78,1.0,6.45,0.57,cloudy,344.1,0.0,0.0,,1013.7,Stark bewölkt,14.78,1588996800,0,16.093,44,4.5,2.42
7,15.0,0.97,6.7,0.58,cloudy,344.5,0.0,0.0,,1014.2,Stark bewölkt,15.0,1589000400,0,16.093,47,4.08,2.48
8,15.53,0.97,6.33,0.54,cloudy,345.0,0.0,0.0,,1014.0,Stark bewölkt,15.53,1589004000,1,16.093,48,5.35,2.86
9,16.2,1.0,6.92,0.54,cloudy,345.0,0.0052,0.02,rain,1014.0,Stark bewölkt,16.2,1589007600,1,16.093,51,4.86,2.73
10,16.98,0.98,7.59,0.54,cloudy,345.1,0.0065,0.02,rain,1014.0,Stark bewölkt,16.98,1589011200,2,16.093,55,4.07,2.32
11,17.59,0.97,7.97,0.53,cloudy,345.5,0.0067,0.02,rain,1013.8,Stark bewölkt,17.59,1589014800,3,16.093,58,3.24,1.8
12,18.22,0.97,8.55,0.53,cloudy,346.9,0.0,0.0,,1013.5,Stark bewölkt,18.22,1589018400,3,16.093,73,2.3,1.34
13,18.91,0.97,8.87,0.52,cloudy,348.6,0.0,0.0,,1013.1,Stark bewölkt,18.91,1589022000,4,16.093,90,1.32,0.81
14,18.79,0.97,9.32,0.54,cloudy,343.8,0.0,0.0,,1012.9,Stark bewölkt,18.79,1589025600,4,16.093,77,1.14,0.58
15,16.2,0.98,10.07,0.67,cloudy,343.5,0.0,0.0,,1013.0,Stark bewölkt,16.2,1589029200,3,16.093,348,1.49,1.49
16,16.96,1.0,10.15,0.64,cloudy,343.3,0.02,0.07,rain,1012.0,Stark bewölkt,16.96,1589032800,3,16.093,335,1.79,1.45
17,17.71,1.0,10.29,0.62,cloudy,343.1,0.036,0.07,rain,1011.4,Stark bewölkt,17.71,1589036400,2,16.093,340,2.14,1.33
18,18.33,0.98,10.59,0.61,cloudy,342.7,0.0283,0.04,rain,1010.9,Stark bewölkt,18.33,1589040000,1,16.093,353,2.12,1.34
19,18.58,0.99,10.74,0.6,cloudy,342.4,0.0133,0.03,rain,1010.7,Stark bewölkt,18.58,1589043600,0,16.093,42,1.95,1.42
20,18.57,0.99,10.6,0.6,cloudy,342.5,0.0,0.0,,1010.3,Stark bewölkt,18.57,1589047200,0,16.093,34,2.01,1.47
21,17.95,0.92,10.45,0.62,cloudy,342.9,0.0,0.0,,1010.1,Stark bewölkt,17.95,1589050800,0,16.093,28,2.16,1.51
22,16.91,0.82,10.06,0.64,partly-cloudy-night,343.5,0.0,0.0,,1010.0,Überwiegend bewölkt,16.91,1589054400,0,16.093,28,2.37,1.62
23,15.91,0.72,9.95,0.68,partly-cloudy-night,344.0,0.0,0.0,,1009.8,Überwiegend bewölkt,15.91,1589058000,0,16.093,33,2.43,1.53
