,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,12.02,0.58,6.62,0.7,12.02,1568757600,0,10.003,319,1.19
1,11.02,0.58,7.31,0.78,11.02,1568761200,0,10.003,326,1.19
2,10.02,0.19,6.31,0.78,10.02,1568764800,0,10.003,324,1.95
3,7.35,0.19,6.31,0.83,9.02,1568768400,0,10.003,350,2.99
4,8.33,,6.31,0.87,8.33,1568772000,0,10.003,11,1.04
5,6.33,0.19,6.0,0.91,7.33,1568775600,0,10.003,0,1.76
6,6.0,0.36,5.69,0.89,7.33,1568779200,0,10.003,5,2.09
7,6.45,0.36,5.0,0.87,7.03,1568782800,0,10.003,1,1.35
8,6.45,0.19,4.69,0.85,7.03,1568786400,0,10.003,9,1.35
9,8.34,0.19,5.69,0.8,9.02,1568790000,1,10.003,68,1.69
10,7.75,0.19,5.31,0.74,9.64,1568793600,2,10.003,53,3.6
11,11.33,0.19,3.31,0.58,11.33,1568797200,3,10.003,69,3.91
12,12.33,0.19,2.93,0.53,12.33,1568800800,4,10.003,78,4.06
13,13.33,0.19,3.31,0.51,13.33,1568804400,5,10.003,70,5.09
14,14.33,0.19,3.31,0.47,14.33,1568808000,4,10.003,38,4.06
15,15.33,0.19,3.31,0.45,15.33,1568811600,4,10.003,36,3.6
16,15.33,0.19,2.0,0.41,15.33,1568815200,2,10.003,30,3.57
17,15.64,0.19,1.38,0.38,15.64,1568818800,1,10.003,23,3.75
18,14.33,0.19,3.0,0.46,14.33,1568826000,0,10.003,45,3.91
19,12.33,0.19,2.62,0.52,12.33,1568829600,0,10.003,24,3.44
20,11.65,0.19,3.0,0.55,11.65,1568833200,0,10.003,32,2.44
21,9.24,,3.0,0.63,9.64,1568836800,0,10.003,65,1.5
22,7.9,,3.7,0.71,8.64,1568840400,0,10.003,355,1.69
