,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,22.22,0.75,20.0,0.9,21.64,1565388000,0,10.003,41,,0.87
1,21.89,0.57,20.42,0.95,21.23,1565391600,0,10.003,170,,0.87
2,21.89,0.62,20.42,0.95,21.23,1565395200,0,10.003,191,,1.08
3,21.98,0.9,21.0,0.99,21.23,1565398800,0,10.003,180,,1.7
4,21.89,0.57,20.42,0.95,21.23,1565402400,0,10.003,191,,1.28
5,21.21,0.57,19.59,0.94,20.64,1565406000,0,10.003,247,,3.22
6,19.62,0.33,18.0,0.93,19.23,1565409600,0,10.003,225,,3.3
7,19.48,0.66,17.0,0.87,19.23,1565413200,0,10.003,256,,3.01
8,19.87,0.52,17.0,0.85,19.64,1565416800,1,10.003,253,,4.11
9,20.71,0.52,16.0,0.75,20.64,1565420400,1,10.003,244,,4.97
10,21.23,0.33,15.0,0.68,21.23,1565424000,3,10.003,238,9.3,5.09
11,22.23,0.52,14.59,0.62,22.23,1565427600,4,10.003,234,9.8,6.21
12,22.64,0.44,14.0,0.58,22.64,1565431200,5,10.003,228,10.3,7.49
13,23.22,0.62,13.41,0.54,23.22,1565434800,5,10.003,235,,7.29
14,24.22,0.33,13.41,0.51,24.22,1565438400,6,10.003,225,11.8,8.14
15,25.4,0.62,12.41,0.44,25.4,1565442000,5,10.003,234,11.8,8.21
16,25.64,0.75,11.58,0.41,25.64,1565445600,4,10.003,235,11.3,7.98
17,26.64,0.19,10.99,0.38,26.64,1565449200,3,10.003,232,14.4,8.8
18,25.64,0.19,10.41,0.38,25.64,1565452800,2,10.003,246,,6.53
19,25.81,0.19,10.41,0.38,25.81,1565456400,1,10.003,249,,6.41
20,25.22,0.44,9.83,0.38,25.22,1565460000,0,10.003,261,,6.0
21,23.63,0.0,8.42,0.38,23.63,1565463600,0,10.003,277,,4.6
22,21.05,0.19,9.99,0.49,21.05,1565467200,0,10.003,248,,2.16
23,18.22,0.0,10.41,0.6,18.22,1565470800,0,10.003,210,,0.87
