,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,3.82,0.77,1.41,0.84,3.82,1551826800,0.0,10.003,260,0.41
1,5.22,0.9,3.42,0.88,5.22,1551830400,0.0,10.003,180,0.62
2,4.67,0.9,4.01,0.89,5.64,1551834000,0.0,10.003,37,1.5
3,4.38,0.9,4.42,0.92,5.64,1551837600,0.0,10.003,105,1.75
4,4.22,0.9,4.01,0.88,5.81,1551841200,0.0,10.003,110,2.09
5,3.67,0.52,3.59,0.89,5.22,1551848400,0.0,10.003,63,1.96
6,1.35,0.33,2.0,0.92,3.22,1551852000,0.0,7.07,54,1.96
7,2.16,0.08,3.0,0.94,3.82,1551855600,0.0,10.003,93,1.85
8,5.34,0.08,4.59,0.89,6.22,1551859200,1.0,10.003,131,1.5
9,6.03,,4.59,0.78,8.23,1551862800,,,150,3.6
10,10.05,0.66,3.0,0.62,10.05,1551866400,2.0,10.003,162,2.44
11,13.23,0.75,3.0,0.5,13.23,1551870000,2.0,10.003,165,4.97
12,13.05,0.75,2.0,0.47,13.05,1551873600,2.0,10.003,181,5.35
13,13.64,0.44,2.58,0.47,13.64,1551877200,2.0,10.003,170,4.11
14,15.64,0.75,2.0,0.4,15.64,1551880800,2.0,10.003,170,5.92
15,15.64,0.19,1.41,0.38,15.64,1551884400,1.0,10.003,173,7.93
16,14.64,1.0,0.99,0.39,14.64,1551888000,0.0,10.003,192,5.45
17,14.05,1.0,2.0,0.44,14.05,1551891600,0.0,10.003,209,4.89
18,13.64,1.0,3.59,0.51,13.64,1551895200,0.0,10.003,216,3.3
19,10.22,1.0,6.41,0.77,10.22,1551902400,0.0,10.003,113,2.09
20,10.81,1.0,5.82,0.71,10.81,1551906000,0.0,10.003,66,2.16
21,10.22,0.77,6.41,0.77,10.22,1551909600,0.0,10.003,350,0.87
