,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,16.12,,13.0,0.82,16.12,1561068000,0,10.003,311,,3.1
1,16.22,0.19,12.41,0.78,16.22,1561071600,0,10.003,260,,1.49
2,16.05,0.19,12.41,0.79,16.05,1561075200,0,10.003,281,,1.08
3,15.64,0.66,13.0,0.84,15.64,1561078800,0,10.003,270,,1.08
4,15.22,0.75,13.0,0.87,15.22,1561082400,0,10.003,230,,0.62
5,15.64,1.0,13.0,0.84,15.64,1561086000,0,10.003,270,,1.08
6,16.22,1.0,13.0,0.81,16.22,1561089600,0,10.003,324,,1.5
7,16.64,0.66,14.0,0.84,16.64,1561093200,0,10.003,300,,0.62
8,17.64,0.66,13.0,0.74,17.64,1561096800,1,10.003,300,,0.87
9,18.81,0.9,13.41,0.71,18.81,1561100400,2,10.003,329,,2.51
10,19.23,0.77,13.0,0.67,19.23,1561104000,3,10.003,330,,2.39
11,20.06,0.77,13.0,0.64,20.06,1561107600,4,10.003,320,,1.5
12,21.82,0.29,11.41,0.52,21.82,1561111200,7,10.003,285,,3.01
13,22.64,0.44,10.41,0.46,22.64,1561114800,7,10.003,30,,2.09
14,23.22,0.44,8.83,0.4,23.22,1561118400,7,10.003,290,8.21,2.51
15,23.22,1.0,9.0,0.4,23.22,1561122000,4,10.003,299,,2.93
16,23.63,0.44,8.0,0.37,23.63,1561125600,5,10.003,321,,3.01
17,24.22,0.0,7.59,0.35,24.22,1561129200,4,10.003,319,,2.6
18,24.63,0.44,8.0,0.35,24.63,1561132800,2,10.003,338,,2.51
19,24.22,0.0,7.41,0.34,24.22,1561136400,1,10.003,325,,4.01
20,23.63,0.0,7.41,0.35,23.63,1561140000,0,10.003,350,9.3,5.09
21,21.64,0.0,8.0,0.42,21.64,1561143600,0,10.003,347,,3.3
22,19.64,0.0,7.41,0.45,19.64,1561147200,0,10.003,11,9.8,3.3
23,18.22,0.0,8.0,0.51,18.22,1561150800,0,10.003,8,8.21,3.39
