,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,14.22,0.9,13.0,0.92,14.22,1569362400,0,8.759,170,,0.87
1,14.22,0.9,13.41,0.95,14.22,1569366000,0,10.003,191,,1.75
2,14.27,0.9,14.0,0.99,14.22,1569369600,0,10.003,189,,2.3
3,14.82,0.9,14.0,0.95,14.81,1569373200,0,10.003,215,,2.51
4,15.22,0.9,14.0,0.92,15.22,1569376800,0,10.003,202,,2.99
5,14.66,0.9,14.0,0.96,14.64,1569380400,0,10.003,236,,4.01
6,14.66,0.9,14.0,0.96,14.64,1569384000,0,10.003,261,,4.01
7,14.22,0.57,13.59,0.96,14.22,1569387600,0,10.003,240,,3.72
8,13.23,0.75,12.59,0.96,13.23,1569391200,0,10.003,223,,2.78
9,14.12,0.44,13.0,0.93,14.12,1569394800,0,10.003,200,,3.1
10,15.12,0.75,14.0,0.93,15.12,1569398400,1,10.003,191,,3.6
11,15.12,0.75,13.0,0.87,15.12,1569402000,2,10.003,200,,4.11
12,17.12,0.75,12.0,0.72,17.12,1569405600,3,10.003,230,,6.7
13,18.81,0.18,12.0,0.65,18.81,1569409200,4,10.003,234,8.8,5.35
14,19.64,0.77,10.99,0.57,19.64,1569412800,3,10.003,238,11.3,6.21
15,18.05,0.77,10.99,0.63,18.05,1569416400,2,10.003,245,,5.76
16,17.81,0.77,10.82,0.64,17.81,1569420000,2,10.003,257,,6.21
17,17.81,0.77,11.83,0.68,17.81,1569423600,1,10.003,216,,4.6
18,17.22,0.62,10.99,0.67,17.22,1569427200,0,10.003,242,,5.55
19,16.22,0.62,11.41,0.73,16.22,1569430800,0,10.003,216,,3.81
20,15.22,0.77,12.0,0.81,15.22,1569434400,0,10.003,217,,5.09
21,14.81,0.9,12.41,0.86,14.81,1569438000,0,10.003,191,,2.6
22,14.22,0.9,13.0,0.92,14.22,1569441600,0,10.003,186,,2.81
23,14.22,0.9,13.0,0.92,14.22,1569445200,0,10.003,201,,3.01
