,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,22.33,0.0,16.41,0.7,22.23,1566856800,0,10.003,20.0,0.62
1,21.75,0.0,16.41,0.72,21.64,1566860400,0,10.003,11.0,0.87
2,21.64,0.0,15.41,0.68,21.64,1566864000,0,10.003,90.0,0.62
3,20.64,0.0,15.41,0.72,20.64,1566867600,0,10.003,60.0,1.28
4,19.66,0.0,15.41,0.77,19.64,1566871200,0,10.003,20.0,0.62
5,19.26,0.0,15.41,0.79,19.23,1566874800,0,10.003,71.0,0.62
6,18.52,0.0,15.41,0.82,18.46,1566878400,0,10.003,295.0,1.5
7,19.09,0.0,15.41,0.79,19.05,1566882000,0,10.003,60.0,1.28
8,21.17,0.0,16.41,0.75,21.05,1566885600,0,10.003,71.0,1.08
9,23.37,0.0,17.0,0.68,23.22,1566889200,1,10.003,30.0,0.87
10,25.37,0.0,17.0,0.6,25.22,1566892800,3,10.003,71.0,0.87
11,27.38,0.0,17.0,0.55,26.64,1566896400,4,10.003,,0.0
12,30.23,0.08,17.41,0.48,29.64,1566900000,5,10.003,193.0,2.15
13,31.03,0.0,17.0,0.44,30.64,1566903600,6,10.003,161.0,2.09
14,31.86,0.08,16.58,0.4,31.65,1566907200,6,10.003,194.0,2.6
15,32.23,0.08,15.41,0.36,32.23,1566910800,5,10.003,170.0,2.09
16,33.23,0.08,15.0,0.33,33.23,1566914400,4,10.003,71.0,1.08
17,32.64,0.08,14.41,0.33,32.64,1566918000,2,10.003,140.0,2.72
18,32.64,0.08,13.41,0.31,32.64,1566921600,1,10.003,184.0,2.51
19,31.05,0.08,13.83,0.35,31.05,1566925200,0,10.003,170.0,1.75
20,29.23,0.08,13.83,0.39,29.23,1566928800,0,10.003,191.0,0.62
21,26.25,0.08,15.41,0.51,26.23,1566932400,0,10.003,191.0,0.62
22,25.64,0.08,14.83,0.51,25.64,1566936000,0,10.003,337.0,1.5
23,23.63,0.08,15.41,0.6,23.63,1566939600,0,10.003,50.0,0.62
