,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,-0.14,0.85,0.91,0.95,partly-cloudy-night,296.8,0.0,0.0,,1017.8,Überwiegend bewölkt,1.64,1580079600,0,16.093,190,4.37,1.68
1,-0.85,0.81,0.97,0.98,partly-cloudy-night,302.3,0.0,0.0,,1017.5,Überwiegend bewölkt,1.32,1580083200,0,16.093,192,5.12,1.94
2,0.8,0.86,1.97,0.97,partly-cloudy-night,306.8,0.0,0.0,,1017.1,Überwiegend bewölkt,2.44,1580086800,0,16.093,193,2.67,1.67
3,0.39,0.91,1.74,0.97,cloudy,311.5,0.0,0.0,,1016.6,Stark bewölkt,2.21,1580090400,0,16.093,188,3.67,1.77
4,0.04,0.95,1.65,0.97,cloudy,315.3,0.0,0.0,,1016.4,Stark bewölkt,2.09,1580094000,0,16.093,184,4.75,1.95
5,-0.23,0.93,1.73,0.97,cloudy,318.4,0.0075,0.11,rain,1015.8,Stark bewölkt,2.15,1580097600,0,16.093,184,5.87,2.26
6,-0.36,0.95,2.0,0.98,cloudy,320.8,0.024,0.19,rain,1015.3,Stark bewölkt,2.25,1580101200,0,16.093,186,7.07,2.5
7,-0.13,0.95,2.53,0.99,cloudy,321.8,0.0408,0.25,rain,1014.8,Stark bewölkt,2.68,1580104800,0,16.093,188,8.15,2.81
8,0.19,0.97,3.0,0.98,cloudy,319.4,0.0392,0.21,rain,1014.6,Stark bewölkt,3.23,1580108400,0,16.093,187,9.78,3.24
9,0.85,0.97,3.52,0.97,cloudy,317.1,0.0311,0.17,rain,1014.2,Stark bewölkt,3.95,1580112000,0,16.093,190,10.42,3.55
10,1.59,0.99,3.86,0.94,cloudy,316.4,0.0325,0.15,rain,1013.6,Stark bewölkt,4.73,1580115600,0,16.093,191,10.88,3.91
11,2.5,0.99,4.29,0.92,cloudy,319.7,0.0488,0.19,rain,1012.9,Stark bewölkt,5.55,1580119200,1,16.093,192,11.12,4.07
12,3.88,0.99,4.77,0.87,cloudy,324.5,0.0807,0.22,rain,1012.1,Stark bewölkt,6.72,1580122800,1,16.093,195,11.17,4.18
13,4.79,0.99,5.0,0.84,cloudy,328.1,0.1224,0.24,rain,1011.2,Stark bewölkt,7.5,1580126400,1,16.093,198,11.29,4.27
14,5.25,0.99,5.19,0.82,rain,319.5,0.2562,0.32,rain,1010.6,Leichter Regen möglich,8.11,1580130000,1,16.093,197,12.18,4.93
15,4.85,0.99,5.26,0.84,rain,317.8,0.4733,0.56,rain,1009.8,Leichter Regen möglich,7.76,1580133600,0,13.122,203,12.15,4.85
16,3.38,0.99,5.2,0.91,rain,317.2,0.69,0.67,rain,1009.0,Leichter Regen,6.58,1580137200,0,10.181,208,11.96,4.86
17,3.44,0.99,4.99,0.9,rain,318.5,0.7881,0.73,rain,1008.4,Leichter Regen,6.55,1580140800,0,13.128,208,11.86,4.65
18,3.54,0.99,4.89,0.89,rain,320.9,0.817,0.75,rain,1007.7,Leichter Regen,6.57,1580144400,0,16.093,206,11.58,4.49
19,4.1,0.98,5.05,0.88,rain,324.3,0.8008,0.77,rain,1007.0,Leichter Regen,6.98,1580148000,0,16.093,205,11.49,4.37
20,4.08,0.99,4.88,0.86,rain,330.8,0.5341,0.68,rain,1006.3,Leichter Regen,6.98,1580151600,0,16.093,200,11.68,4.43
21,3.9,0.99,4.88,0.87,rain,336.0,0.549,0.67,rain,1005.5,Leichter Regen,6.89,1580155200,0,16.093,195,11.83,4.55
22,3.21,0.99,4.88,0.9,rain,341.8,0.5225,0.66,rain,1004.5,Leichter Regen,6.37,1580158800,0,16.093,192,12.1,4.66
23,3.13,0.99,5.01,0.91,rain,348.8,0.3892,0.61,rain,1003.3,Leichter Regen möglich,6.42,1580162400,0,16.093,193,12.55,4.95
