,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,15.95,0.19,13.69,0.86,15.95,1565301600,0,10.003,311.0,1.5
1,15.64,0.19,14.0,0.9,15.64,1565305200,0,10.003,341.0,1.04
2,14.64,0.44,13.69,0.94,14.64,1565308800,0,10.003,43.0,0.81
3,13.95,0.75,13.38,0.96,13.95,1565312400,0,10.003,330.0,1.0
4,13.64,0.44,13.38,0.98,13.64,1565316000,0,10.003,260.0,1.5
5,12.7,0.44,12.64,1.0,12.64,1565319600,0,10.003,191.0,0.5
6,12.33,0.19,12.33,1.0,12.33,1565323200,0,10.003,73.0,0.85
7,12.65,0.19,12.64,1.0,12.64,1565326800,0,10.003,80.0,0.5
8,14.39,0.19,14.07,0.98,14.33,1565330400,1,10.003,,0.0
9,17.43,0.19,15.38,0.88,17.34,1565334000,2,10.003,,0.0
10,19.34,0.44,15.0,0.76,19.34,1565337600,3,10.003,120.0,1.04
11,23.07,0.27,16.0,0.65,23.02,1565341200,5,10.003,230.0,1.0
12,25.14,0.27,16.69,0.6,25.02,1565344800,6,10.003,172.0,1.5
13,27.65,0.36,16.69,0.53,27.03,1565348400,7,10.003,155.0,2.79
14,29.03,0.75,15.0,0.42,29.03,1565352000,5,10.003,240.0,4.11
15,30.19,0.75,16.38,0.44,30.03,1565355600,5,10.003,200.0,2.87
16,31.03,0.75,15.38,0.39,31.03,1565359200,4,10.003,234.0,3.22
17,29.65,0.75,14.69,0.4,29.65,1565362800,3,10.003,226.0,4.06
18,30.65,0.75,15.07,0.39,30.65,1565366400,1,10.003,228.0,2.62
19,29.73,0.44,16.07,0.44,29.65,1565370000,1,10.003,230.0,5.09
20,28.76,0.44,17.76,0.54,27.96,1565373600,0,10.003,179.0,2.0
21,26.28,0.44,18.76,0.65,25.95,1565377200,0,10.003,188.0,2.44
22,23.85,0.36,18.07,0.71,23.57,1565380800,0,10.003,248.0,2.26
23,22.43,0.36,19.38,0.85,21.95,1565384400,0,10.003,338.0,1.69
