,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,-8.66,0.19,-8.66,1.0,-8.66,1547938800,0,8.142,90.0,0.69
1,-9.35,0.44,-9.35,1.0,-9.35,1547942400,0,8.142,101.0,0.69
2,-9.35,0.75,-9.35,1.0,-9.35,1547946000,0,7.677,,0.0
3,-9.72,1.0,-10.38,0.95,-9.72,1547949600,0,7.397,110.0,0.34
4,-9.04,1.0,-9.69,0.95,-9.04,1547953200,0,7.024,117.0,0.5
5,-8.73,1.0,-8.73,1.0,-8.73,1547956800,0,6.994,49.0,0.85
6,-8.73,1.0,-8.73,1.0,-8.73,1547960400,0,6.994,77.0,0.5
7,-10.93,0.44,-8.04,1.0,-8.04,1547964000,0,6.962,230.0,1.5
8,-10.14,0.44,-7.99,0.95,-7.35,1547967600,0,6.269,90.0,1.5
9,-7.35,0.75,-7.99,0.95,-7.35,1547971200,0,7.149,88.0,1.19
10,-10.62,0.75,-7.99,0.95,-7.35,1547974800,0,6.082,100.0,1.76
11,-8.1,0.75,-7.0,0.9,-5.66,1547978400,1,7.076,71.0,1.45
12,-4.65,0.75,-6.69,0.86,-4.65,1547982000,1,5.847,,0.0
13,-6.42,0.75,-5.68,0.9,-4.34,1547985600,1,8.452,64.0,1.35
14,-3.35,0.75,-5.37,0.86,-3.35,1547989200,1,8.452,11.0,1.0
15,-4.45,0.75,-3.99,0.89,-2.36,1547992800,0,8.763,30.0,1.5
16,-3.65,0.75,-3.99,0.84,-1.66,1547996400,0,8.452,20.0,1.5
17,-5.69,0.75,-4.3,0.89,-2.67,1548000000,0,8.452,6.0,2.09
18,-6.3,0.75,-4.3,0.89,-2.67,1548003600,0,8.296,5.0,2.6
19,-5.89,0.75,-4.3,0.89,-2.67,1548007200,0,8.296,10.0,2.25
20,-6.49,0.75,-4.3,0.91,-2.98,1548010800,0,8.233,0.0,2.44
21,-6.26,0.75,-4.3,0.91,-2.98,1548014400,0,8.142,11.0,2.25
22,-6.85,0.75,-4.3,0.95,-3.66,1548018000,0,7.986,2.0,2.09
23,-7.25,0.83,-4.3,0.95,-3.66,1548021600,0,7.986,16.0,2.41
