,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,2.81,1.0,0.42,0.84,2.81,1550703600,0.0,10.003,191,0.41
1,2.39,0.0,0.01,0.84,2.39,1550707200,0.0,10.003,221,0.62
2,1.8,0.0,-0.59,0.84,1.8,1550710800,0.0,10.003,200,0.62
3,-0.83,0.0,-1.01,0.88,0.81,1550714400,0.0,10.003,281,1.5
4,0.38,0.75,-1.01,0.9,0.38,1550718000,0.0,10.003,200,0.62
5,0.81,0.31,-0.59,0.9,0.81,1550721600,0.0,10.003,191,0.87
6,-1.39,0.52,-0.59,0.88,1.21,1550725200,0.0,10.003,249,2.3
7,-2.42,,-1.01,0.92,0.13,1550728800,0.0,10.003,221,2.09
8,-0.49,,0.01,0.92,1.11,1550732400,,10.003,200,1.5
9,1.92,1.0,1.41,0.88,3.22,1550736000,0.0,10.003,300,1.5
10,4.64,1.0,2.41,0.85,4.64,1550739600,1.0,10.003,221,0.87
11,6.22,0.77,2.41,0.77,6.22,1550743200,1.0,10.003,200,1.08
12,7.22,0.52,2.83,0.74,7.22,1550746800,2.0,10.003,200,0.62
13,7.63,0.62,3.42,0.72,8.23,1550750400,2.0,10.003,169,1.5
14,8.39,0.33,3.83,0.67,9.64,1550754000,2.0,10.003,195,2.51
15,10.22,0.19,4.42,0.67,10.22,1550757600,1.0,10.003,210,1.28
16,12.22,0.08,4.42,0.59,12.22,1550761200,1.0,10.003,210,2.37
17,11.22,0.66,5.41,0.67,11.22,1550764800,0.0,10.003,192,2.16
18,11.11,,6.0,0.71,11.11,1550768400,0.0,10.003,210,2.09
19,10.22,0.62,5.82,0.74,10.22,1550772000,0.0,10.003,191,1.08
20,8.52,0.9,5.82,0.79,9.23,1550775600,0.0,10.003,145,1.75
21,9.23,0.9,5.82,0.79,9.23,1550779200,0.0,10.003,221,0.62
22,9.1,1.0,4.83,0.71,9.81,1550782800,0.0,10.003,300,1.85
23,8.45,1.0,5.41,0.74,9.81,1550786400,0.0,10.003,294,2.73
