,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,-2.1,0.44,-2.99,0.81,-0.06,1549666800,0,10.003,202,,1.69
1,-0.32,0.75,-2.0,0.71,2.71,1549670400,0,10.003,230,,3.1
2,-1.5,0.75,-2.0,0.75,2.03,1549674000,0,10.003,222,,3.57
3,0.28,0.44,-2.99,0.63,3.4,1549677600,0,10.003,221,,3.41
4,0.89,0.27,-2.99,0.64,3.1,1549681200,0,10.003,204,,2.25
5,0.66,0.44,-1.63,0.63,4.78,1549684800,0,10.003,230,14.91,5.9
6,-0.68,0.53,0.76,0.81,3.71,1549688400,0,10.003,230,12.9,5.86
7,0.4,0.53,1.06,0.81,4.02,1549692000,0,10.003,217,11.8,4.45
8,0.89,0.36,1.06,0.76,5.02,1549695600,0,10.003,228,13.4,6.08
9,0.9,0.27,2.07,0.81,5.02,1549699200,0,10.003,237,11.8,6.05
10,2.6,0.36,2.37,0.77,6.03,1549702800,1,10.003,238,11.3,5.05
11,4.88,0.75,3.07,0.74,7.33,1549706400,1,10.003,235,,3.72
12,4.09,0.75,2.37,0.71,7.33,1549710000,2,10.003,242,,5.41
13,4.81,0.75,2.37,0.68,7.96,1549713600,2,10.003,235,11.42,5.56
14,4.52,0.75,2.37,0.68,7.96,1549717200,1,10.003,233,12.39,6.36
15,4.4,0.75,2.37,0.68,7.96,1549720800,1,10.003,235,13.4,6.73
16,4.05,0.36,1.68,0.68,7.27,1549724400,0,10.003,244,10.3,5.28
17,4.75,0.53,1.38,0.65,7.65,1549728000,0,10.003,238,,4.76
18,4.34,0.75,0.69,0.66,6.65,1549731600,0,10.003,229,,3.22
19,3.42,0.75,0.69,0.66,6.65,1549735200,0,10.003,224,,4.94
20,3.92,0.75,0.99,0.69,6.34,1549738800,0,10.003,225,,3.29
21,2.85,0.75,0.99,0.74,5.33,1549742400,0,10.003,203,,3.07
22,3.37,0.44,0.99,0.74,5.33,1549746000,0,10.003,218,,2.41
23,2.56,0.44,0.99,0.77,4.64,1549749600,0,10.003,198,,2.41
