,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,-3.62,0.75,1.33,1.0,1.33,1546729200,0,8.763,261,5.7
1,-3.79,0.75,1.33,1.0,1.33,1546732800,0,9.383,264,6.05
2,-3.86,0.75,1.33,1.0,1.33,1546736400,0,10.003,262,6.2
3,-4.01,0.92,1.33,1.0,1.33,1546740000,0,10.003,272,6.55
4,-3.62,0.92,1.33,1.0,1.33,1546743600,0,8.763,268,5.7
5,-3.62,0.92,1.33,1.0,1.33,1546747200,0,10.003,271,5.71
6,-3.22,0.92,1.33,1.0,1.33,1546750800,0,10.003,272,4.94
7,-3.22,0.75,1.33,1.0,1.33,1546754400,0,9.383,272,4.94
8,-2.59,0.75,1.33,1.0,1.33,1546758000,0,9.383,263,3.91
9,-2.48,0.75,1.33,1.0,1.33,1546761600,0,6.22,260,3.75
10,-2.35,0.75,1.33,1.0,1.33,1546765200,0,6.687,252,3.57
11,-1.97,0.75,1.38,0.98,1.64,1546768800,1,7.927,258,3.57
12,-1.66,0.75,1.33,1.0,1.33,1546772400,1,7.927,250,2.72
13,-1.01,0.75,2.07,0.98,2.34,1546776000,1,7.927,259,3.41
14,-1.12,0.75,2.07,0.98,2.34,1546779600,1,7.927,256,3.57
15,-0.98,0.92,1.64,1.0,1.64,1546783200,0,6.479,242,2.41
16,0.1,0.92,1.68,0.95,2.34,1546786800,0,10.003,235,2.15
17,-1.35,0.75,1.33,1.0,1.33,1546790400,0,10.003,232,2.41
18,-2.37,0.75,1.33,1.0,1.33,1546794000,0,7.244,250,3.6
19,-1.08,0.75,1.33,1.0,1.33,1546797600,0,10.003,220,2.15
20,-1.55,0.92,1.33,1.0,1.33,1546801200,0,7.244,221,2.6
21,-1.99,0.92,1.33,1.0,1.33,1546804800,0,10.003,221,3.1
22,-0.9,0.92,1.33,1.0,1.33,1546808400,0,10.003,235,2.0
23,-0.9,0.92,1.33,1.0,1.33,1546812000,0,7.244,240,2.0
