,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,21.77,0.36,19.38,0.89,21.27,1565388000,0,10.003,300,,2.09
1,21.48,0.36,19.38,0.91,20.96,1565391600,0,10.003,320,,2.09
2,20.82,0.36,19.38,0.95,20.27,1565395200,0,10.003,171,,1.19
3,20.69,0.36,19.96,1.0,19.96,1565398800,0,10.003,161,,2.09
4,20.53,0.53,19.38,0.96,19.96,1565402400,0,10.003,152,,1.84
5,20.53,0.53,19.38,0.96,19.96,1565406000,0,10.003,200,,1.5
6,20.58,0.36,19.69,0.98,19.96,1565409600,0,10.003,199,,2.0
7,20.29,0.53,19.65,1.0,19.65,1565413200,0,8.452,270,,3.6
8,19.84,0.53,18.69,0.96,19.34,1565416800,1,8.142,281,10.8,3.6
9,18.62,0.36,17.0,0.92,18.33,1565420400,2,9.07,231,,2.15
10,18.48,0.36,16.0,0.86,18.33,1565424000,3,10.003,223,,1.5
11,18.92,0.36,17.0,0.9,18.65,1565427600,5,10.003,225,,2.15
12,18.73,0.36,15.69,0.83,18.65,1565431200,6,10.003,229,,2.41
13,18.84,0.36,16.0,0.84,18.72,1565434800,6,9.07,222,,4.06
14,20.4,0.53,15.31,0.73,20.4,1565438400,6,10.003,223,,4.79
15,21.4,0.53,13.62,0.61,21.4,1565442000,5,10.003,221,,4.91
16,22.4,0.27,13.31,0.56,22.4,1565445600,5,10.003,230,,4.56
17,23.41,0.19,11.93,0.48,23.41,1565449200,3,10.003,210,,5.09
18,23.72,0.19,12.24,0.49,23.72,1565452800,2,10.003,249,,5.51
19,22.71,0.44,12.24,0.52,22.71,1565456400,1,10.003,229,,3.41
20,22.02,0.19,12.93,0.56,22.02,1565460000,0,10.003,238,,3.72
21,19.65,0.19,13.24,0.67,19.65,1565463600,0,10.003,234,,3.75
22,18.65,0.19,12.93,0.69,18.65,1565467200,0,10.003,240,,2.25
23,16.95,0.44,13.62,0.81,16.95,1565470800,0,10.003,222,,1.69
