,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,8.23,0.75,7.31,0.85,9.64,1559080800,0,10.003,243,2.76
1,5.79,0.53,6.62,0.91,7.96,1559084400,0,10.003,259,3.44
2,7.28,0.36,7.31,0.91,8.64,1559088000,0,10.003,224,2.41
3,6.6,0.53,6.99,0.96,7.65,1559091600,0,10.003,246,1.84
4,6.77,0.75,7.69,0.96,8.33,1559095200,0,10.003,282,2.6
5,6.67,0.75,7.38,0.94,8.33,1559098800,0,10.003,280,2.76
6,7.17,0.75,7.38,0.94,8.33,1559102400,0,10.003,293,2.09
7,6.65,0.75,7.38,0.94,8.33,1559106000,0,10.003,296,2.79
8,7.84,0.75,7.69,0.89,9.33,1559109600,1,9.31,304,2.79
9,8.11,0.75,7.69,0.88,9.64,1559113200,2,10.003,342,2.95
10,9.06,0.75,7.69,0.86,9.95,1559116800,3,10.003,333,2.09
11,10.95,0.75,7.69,0.8,10.95,1559120400,5,10.003,339,2.76
12,11.96,0.53,8.38,0.79,11.96,1559124000,6,10.003,349,3.75
13,12.95,0.53,7.69,0.7,12.95,1559127600,7,10.003,9,4.11
14,13.33,0.53,7.69,0.69,13.33,1559131200,6,10.003,0,4.11
15,13.02,0.53,7.69,0.7,13.02,1559134800,6,9.691,341,4.63
16,12.64,0.75,7.38,0.7,12.64,1559138400,4,10.003,355,4.79
17,13.26,0.53,6.69,0.64,13.26,1559142000,3,10.003,330,5.05
18,12.95,0.44,7.07,0.67,12.95,1559145600,2,10.003,62,2.76
19,11.96,0.44,8.38,0.79,11.96,1559149200,1,10.003,58,3.44
20,11.96,0.53,7.69,0.75,11.96,1559152800,0,10.003,30,2.25
21,11.96,0.36,6.99,0.72,11.96,1559156400,0,10.003,59,0.81
22,9.57,0.36,7.69,0.88,9.57,1559160000,0,10.003,309,1.16
23,8.41,0.36,7.31,0.88,9.26,1559163600,0,10.003,332,1.91
