,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,-5.03,0.75,-6.0,0.79,-2.87,1548370800,0,10.003,240,1.5
1,-5.15,1.0,-7.33,0.71,-2.76,1548374400,0,10.003,300,1.64
2,-2.87,1.0,-6.0,0.79,-2.87,1548378000,0,10.003,180,1.0
3,-2.76,1.0,-7.75,0.69,-2.76,1548381600,0,10.003,252,1.3
4,-5.38,0.9,-7.33,0.73,-3.18,1548385200,0,9.587,228,1.5
5,-5.46,0.9,-7.17,0.72,-2.76,1548388800,0,9.177,238,1.85
6,-2.76,0.9,-7.17,0.72,-2.76,1548392400,0,9.177,191,0.87
7,-2.76,0.9,-6.58,0.75,-2.76,1548396000,0,9.177,170,0.87
8,-2.76,0.9,-6.58,0.75,-2.76,1548399600,0,8.759,191,0.62
9,-5.31,0.9,-6.58,0.75,-2.76,1548403200,0,6.004,195,1.75
10,-5.31,0.9,-5.58,0.81,-2.76,1548406800,0,4.506,191,1.75
11,-4.17,0.9,-4.58,0.81,-1.77,1548410400,1,3.921,191,1.75
12,-4.73,0.9,-4.58,0.81,-1.77,1548414000,1,3.672,204,2.16
13,-3.58,0.9,-3.57,0.81,-0.79,1548417600,1,4.152,198,2.16
14,-0.37,0.9,-3.16,0.81,-0.37,1548421200,1,4.235,200,1.28
15,0.64,0.75,-3.16,0.76,0.64,1548424800,0,4.918,191,1.08
16,1.21,0.9,-2.58,0.76,1.21,1548428400,0,6.004,180,1.08
17,-1.0,0.9,-3.57,0.73,0.64,1548432000,0,6.831,200,1.49
18,-3.22,0.9,-3.57,0.7,1.21,1548435600,0,10.003,226,4.69
19,-3.09,1.0,-3.57,0.7,1.21,1548439200,0,10.003,214,4.47
20,-3.27,1.0,-3.57,0.7,1.21,1548442800,0,10.003,206,4.77
21,-4.81,0.85,-3.16,0.78,0.24,1548446400,0,5.298,207,5.35
22,-5.3,1.0,-2.58,0.84,-0.19,1548450000,0,5.441,206,5.26
23,-4.5,0.9,-2.17,0.84,0.24,1548453600,0,5.01,198,4.79
