,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,15.33,,13.0,0.86,15.33,1568412000,0,10.003,333,1.34
1,13.95,0.19,13.0,0.94,13.95,1568415600,0,10.003,315,1.5
2,13.33,0.19,12.69,0.96,13.33,1568419200,0,10.003,20,1.5
3,12.95,0.36,12.95,1.0,12.95,1568422800,0,10.003,191,0.69
4,13.34,0.65,13.33,1.0,13.33,1568426400,0,10.003,333,1.0
5,14.03,0.65,13.38,0.96,14.03,1568430000,0,10.003,30,2.09
6,14.33,0.75,13.69,0.96,14.33,1568433600,0,10.003,13,1.84
7,13.64,0.53,13.38,0.98,13.64,1568437200,0,10.003,356,1.76
8,14.03,0.75,13.38,0.96,14.03,1568440800,0,10.003,320,1.04
9,14.64,0.75,13.69,0.94,14.64,1568444400,1,10.003,4,2.25
10,15.26,0.75,14.0,0.92,15.26,1568448000,2,10.003,27,2.72
11,16.95,0.36,14.0,0.83,16.95,1568451600,3,10.003,48,2.56
12,18.65,0.36,14.0,0.74,18.65,1568455200,4,10.003,84,2.0
13,20.34,0.36,14.69,0.7,20.34,1568458800,5,10.003,50,2.09
14,21.33,0.36,15.0,0.67,21.33,1568462400,4,10.003,30,3.1
15,21.64,0.36,14.0,0.62,21.64,1568466000,4,10.003,22,3.41
16,22.33,0.53,14.0,0.59,22.33,1568469600,2,10.003,11,3.41
17,22.33,0.36,14.0,0.59,22.33,1568473200,1,10.003,28,2.91
18,22.33,0.36,14.0,0.59,22.33,1568476800,0,10.003,28,2.46
19,20.96,0.27,14.0,0.64,20.96,1568480400,0,10.003,41,2.72
20,19.65,0.44,13.31,0.67,19.65,1568484000,0,10.003,26,2.09
21,18.33,0.44,13.31,0.73,18.33,1568487600,0,10.003,358,1.91
22,16.33,0.36,13.31,0.82,16.33,1568491200,0,10.003,321,1.16
23,13.95,,12.31,0.9,13.95,1568494800,0,10.003,318,0.65
